fund_name,latest_nav,percentage_change,asset_size,1_month_return,3_month_return,6_month_return,1_year_return,3_year_return,5_year_return,star_rating
ICICI Prudential FMCG Fund Growth,479.06,0.28,2000.76,1.0,10.5,-1.13,1.92,12.03,15.6,5
