companyDescription,mgIndustry,isInId,exchangeCodeBse,exchangeCodeNse
"Hindustan Unilever Limited is an India-based fast-moving consumer goods company. The Company's segments include Home Care, Beauty & Wellbeing, Personal Care, Foods, and Others (includes Exports, Consignment, etc). Its product categories include skin cleansing, hair care, skin care and color cosmetics, oral care, deodorant and male toiletries, fabric care, household care, nutrition drinks, foods, ice cream, and beverages. The Company has over 50 brands, including Acne - Squad, Active Wheel 2 in 1, Axe, Boost, Breeze, Brooke Bond 3 Roses, Brooke Bond Red Label, Brooke Bond Taaza, Clinic Plus, Closeup, Comfort, Cornetto, Dermalogica, Domex, Dove, Elle 18, Find Your Happy Place, Glow & Handsome, Glow & Lovely, Hamam, Horlicks, Horlicks Diabetes Plus, Lipton, and Minimalist. Lux is a global brand which offers beauty soaps, shower gels, bath additives, shampoos and others. ELLE 18 brand’s range of cosmetics includes eyeliner, kajal, lipstick, nail polish, compact and foundation.",Personal & Household Prods.,INE030A01027,500696,HINDUNILVR
