Date,Volume,Delivery (%)
2024-06-06,4340037,44.0
2024-06-07,4376671,45.0
2024-06-10,1499230,59.0
2024-06-11,1456497,70.0
2024-06-12,1790257,60.0
2024-06-13,3266561,57.0
2024-06-14,1837891,52.0
2024-06-18,1850090,72.0
2024-06-19,1012606,61.0
2024-06-20,2244542,50.0
2024-06-21,3937976,49.0
2024-06-24,2017431,62.0
2024-06-25,879787,66.0
2024-06-26,1766249,65.0
2024-06-27,3489327,
2024-06-28,2436002,52.0
2024-07-01,3474509,64.0
2024-07-02,1323687,67.0
2024-07-03,1490677,58.0
2024-07-04,2012638,54.0
2024-07-05,2103949,51.0
2024-07-08,2993453,54.0
2024-07-09,1523030,56.0
2024-07-10,1798621,52.0
2024-07-11,1515740,56.0
2024-07-12,2185955,56.0
2024-07-15,977843,67.0
2024-07-16,3457310,49.0
2024-07-18,5827905,62.0
2024-07-19,1841242,57.0
2024-07-22,1954126,64.0
2024-07-23,4026149,52.0
2024-07-24,3740168,55.0
2024-07-25,2212366,50.0
2024-07-26,2464798,55.0
2024-07-29,1037406,63.0
2024-07-30,1615353,52.0
2024-07-31,1796010,73.0
2024-08-01,1967392,58.0
2024-08-02,1987767,37.0
2024-08-05,3313158,52.0
2024-08-06,2435451,63.0
2024-08-07,1811548,69.0
2024-08-08,1499961,56.0
2024-08-09,1469746,66.0
2024-08-12,1363197,68.0
2024-08-13,1143905,68.0
2024-08-14,961028,59.0
2024-08-16,1888631,65.0
2024-08-19,1166589,74.0
2024-08-20,1122417,75.0
2024-08-21,1464068,67.0
2024-08-22,1577728,65.0
2024-08-23,2253157,68.0
2024-08-26,1187205,59.0
2024-08-27,1401480,72.0
2024-08-28,1761757,73.0
2024-08-29,2280185,48.0
2024-08-30,4193509,64.0
2024-09-02,1000261,62.0
2024-09-03,2068839,67.0
2024-09-04,1688133,59.0
2024-09-05,1968961,62.0
2024-09-06,1860412,48.0
2024-09-09,3458548,50.0
2024-09-10,1582814,62.0
2024-09-11,1942748,59.0
2024-09-12,2552837,62.0
2024-09-13,2057818,65.0
2024-09-16,1563145,51.0
2024-09-17,1128371,62.0
2024-09-18,474777,54.0
2024-09-19,1793464,47.0
2024-09-20,4010786,46.0
2024-09-23,1380582,61.0
2024-09-24,1961371,64.0
2024-09-25,1074485,56.0
2024-09-26,1924042,66.0
2024-09-27,3033884,71.0
2024-09-30,1653715,71.0
2024-10-01,1225945,58.0
2024-10-03,1264068,56.0
2024-10-04,2665768,45.0
2024-10-07,1343257,63.0
2024-10-08,1832661,59.0
2024-10-09,1528328,64.0
2024-10-10,2103879,68.0
2024-10-11,817852,43.0
2024-10-14,912990,67.0
2024-10-15,1123794,68.0
2024-10-16,1205195,65.0
2024-10-17,1381559,62.0
2024-10-18,1259488,50.0
2024-10-21,846397,60.0
2024-10-22,1311556,72.0
