id,text,created_at,retweet_count,reply_count,like_count,quote_count,view_count,lang,username,author_name,url
1942558764789555314,"Tata Motors Group global wholesales at 2,99,664 in Q1 FY26. 

Click the link to know more - https://t.co/KEVV2mF1yI

#TataMotors #ConnectingAspirations https://t.co/O9E6KGGmlD",Tue Jul 08 12:17:55 +0000 2025,24,25,80,2,6950,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1942558764789555314
1939980459644948625,"Tata Motors Sales Results – Q1 FY26.

Click here to read more -https://t.co/805DdRUK51

#TataMotors #ConnectingAspirations https://t.co/oJLTx5KwbP",Tue Jul 01 09:32:39 +0000 2025,6,27,62,2,9342,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1939980459644948625
1922279841103052880,"Tata Motors Q4 FY25 Financial Results at INR 119.5K Cr. 

Click the link to know more - https://t.co/btqeBDkCA2 

#TataMotors #ConnectingAspirations https://t.co/usmyCgxU6t",Tue May 13 13:16:43 +0000 2025,13,11,92,1,9023,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1922279841103052880
1909524164366545024,"Tata Motors Group global wholesales at 3,66,177 in Q4 FY25. 

Click the link to know more - https://t.co/04TeZL2MgI

#TataMotors #ConnectingAspirations https://t.co/n5bEN74KOs",Tue Apr 08 08:30:12 +0000 2025,32,42,140,1,6849,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1909524164366545024
1907035509320188398,"Tata Motors Sales Results – Q4 FY25.

Click here to read more - https://t.co/8EnPfr9cc6

#TataMotors #ConnectingAspirations https://t.co/zpvjo3pfj1",Tue Apr 01 11:41:11 +0000 2025,11,38,164,4,11548,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1907035509320188398
1884585900660695219,"Tata Motors Q3 FY25 Financial Results at INR 113.6K Cr.

Click the link to know more - https://t.co/phTPQAUZ5X

#TataMotors #ConnectingAspirations https://t.co/rYhjG2x6h1",Wed Jan 29 12:54:27 +0000 2025,13,16,122,1,35548,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1884585900660695219
1878290244367179994,"Empowering youth for nation building, the ENABLE Programme is enabling deserving students to achieve their potential and realise their dreams. Its commendable results underscore Tata Motors' commitment to preparing the youth as innovators and change makers for larger nation building. 

#NationalYouthDay #YouthDay2025 #TataMotors #ConnectingAspirations",Sun Jan 12 03:57:45 +0000 2025,0,3,10,0,2324,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1878290244367179994
1877279201457275251,"Tata Motors Group global wholesales at 341,791 in Q3 FY25. 

To know more, click here – https://t.co/R3arxWljKy

#TataMotors #ConnectingAspirations https://t.co/ytdhf9igYo",Thu Jan 09 09:00:14 +0000 2025,5,8,45,3,4353,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1877279201457275251
1874454955937177658,"Tata Motors Sales Results – Q3 FY25.

Click the link to know more - https://t.co/Xome9GjKyU

#TataMotors #ConnectingAspirations https://t.co/E9n0kDYf1P",Wed Jan 01 13:57:41 +0000 2025,18,16,145,1,33056,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1874454955937177658
1854871371366404181,"Tata Motors Q2 FY25 Financial Results at INR 101.5K Cr.

Click the link to know more - https://t.co/lf3m1Sdt8B

#TataMotors #ConnectingAspirations https://t.co/dcDRG6kecv",Fri Nov 08 12:59:31 +0000 2024,12,17,108,1,11879,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1854871371366404181
1843595483685552202,"Tata Motors Group global wholesales at 3,04,189 in Q2 FY25.

To know more, click here – https://t.co/jIPo4UbRVs

#TataMotors #ConnectingAspirations https://t.co/gWuDjkiL2c",Tue Oct 08 10:13:10 +0000 2024,14,23,113,1,25335,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1843595483685552202
1841062316541911224,"Tata Motors Sales Results – Q2 FY25.

Click the link to know more - https://t.co/daiO5UQD29

#TataMotors #ConnectingAspirations https://t.co/1kVtYnuxWI",Tue Oct 01 10:27:16 +0000 2024,6,20,60,2,13300,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1841062316541911224
1818997620863303749,"Tata Motors Q1 FY25 Financial Results at INR 108.0K Cr. 

Click the link to know more - https://t.co/SyrQapKCNo

#TataMotors #ConnectingAspirations https://t.co/DjHRxXSwd7",Thu Aug 01 13:10:02 +0000 2024,7,61,65,3,11966,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1818997620863303749
1810236461028970520,"Tata Motors Group global wholesales at 3,29,847 in Q1 FY25. 

To know more, click here - https://t.co/LGS9SheGw6

#TataMotors #ConnectingAspirations https://t.co/hOnc0mXZ3R",Mon Jul 08 08:56:19 +0000 2024,9,18,87,1,7838,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1810236461028970520
1807736585439375849,"Tata Motors Sales Results – Q1 FY25.

Click here to know more - https://t.co/tASIvshsl9 

#TataMotors #ConnectingAspirations https://t.co/5X1u2HU1RW",Mon Jul 01 11:22:42 +0000 2024,7,32,79,1,14772,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1807736585439375849
1788928733971157032,"Tata Motors Q4 FY24 Financial Results at INR 120.0K Cr.

Click here to read more - https://t.co/vSnnCg8Mog 

#TataMotors #ConnectingAspirations https://t.co/E7yD1cORKr",Fri May 10 13:47:01 +0000 2024,16,19,79,0,10501,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1788928733971157032
1777990091681726937,"Tata Motors Group global wholesales at 3,77,432 in Q4 FY24. 

Click the link to know more - https://t.co/gtpvrZGq4F

#TataMotors #ConnectingAspirations https://t.co/hVpFz3hN8r",Wed Apr 10 09:20:45 +0000 2024,12,25,87,2,7142,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1777990091681726937
1774775906047058346,"Tata Motors Consolidated Sales Results – Q4 FY24. 

Click on the link to know more - https://t.co/EhbFRI6CZ8

#TataMotors #ConnectingAspirations https://t.co/zHEee6TwJJ",Mon Apr 01 12:28:44 +0000 2024,9,15,76,2,7991,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1774775906047058346
1753400812179534061,"Tata Motors Q3 FY24 Financial Results at INR 110.6K Cr.

Click here to know more - https://t.co/BwI5vf33OY

#TataMotors #ConnectingAspirations https://t.co/b89J3UxXPz",Fri Feb 02 12:51:44 +0000 2024,16,16,136,1,11568,en,TataMotors,Tata Motors,https://x.com/TataMotors/status/1753400812179534061
