tickerId,companyName,remarks,dateOfAnnouncement,recordDate,agmDate,purpose
S0003045,Hcl Technologies,,2024-07-22,,2024-08-13,AGM
S0003045,Hcl Technologies,,2024-06-03,,2024-07-05,POM
S0003045,Hcl Technologies,,2024-02-06,,2024-03-08,POM
S0003045,Hcl Technologies,,2023-07-26,,2023-08-22,AGM
S0003045,Hcl Technologies,,2022-07-21,,2022-08-16,AGM
S0003045,Hcl Technologies,,2021-08-05,,2021-08-27,AGM
S0003045,Hcl Technologies,,2021-06-24,,2021-07-27,POM
