Date,50 DMA
2024-06-06,1407.44
2024-06-07,1408.38
2024-06-10,1408.79
2024-06-11,1409.57
2024-06-12,1410.72
2024-06-13,1412.03
2024-06-14,1412.77
2024-06-18,1413.73
2024-06-19,1414.99
2024-06-20,1416.11
2024-06-21,1417.35
2024-06-24,1418.27
2024-06-25,1419.44
2024-06-26,1420.39
2024-06-27,1421.74
2024-06-28,1423.23
2024-07-01,1425.02
2024-07-02,1427.2
2024-07-03,1429.31
2024-07-04,1432.96
2024-07-05,1436.35
2024-07-08,1440.16
2024-07-09,1443.72
2024-07-10,1446.32
2024-07-11,1448.89
2024-07-12,1453.26
2024-07-15,1457.82
2024-07-16,1462.2
2024-07-18,1467.39
2024-07-19,1472.38
2024-07-22,1476.49
2024-07-23,1481.26
2024-07-24,1485.28
2024-07-25,1489.29
2024-07-26,1495.02
2024-07-29,1500.41
2024-07-30,1505.5
2024-07-31,1510.88
2024-08-01,1515.96
2024-08-02,1519.62
2024-08-05,1521.3
2024-08-06,1523.71
2024-08-07,1526.49
2024-08-08,1527.72
2024-08-09,1530.16
2024-08-12,1532.32
2024-08-13,1534.69
2024-08-14,1538.27
2024-08-16,1543.37
2024-08-19,1548.67
2024-08-20,1554.08
2024-08-21,1558.91
2024-08-22,1563.51
2024-08-23,1567.35
2024-08-26,1573.32
2024-08-27,1578.74
2024-08-28,1584.26
2024-08-29,1590.83
2024-08-30,1597.2
2024-09-02,1605.41
2024-09-03,1612.67
2024-09-04,1619.44
2024-09-05,1626.15
2024-09-06,1631.24
2024-09-09,1635.77
2024-09-10,1641.39
2024-09-11,1646.78
2024-09-12,1653.09
2024-09-13,1659.35
2024-09-16,1665.33
2024-09-17,1671.15
2024-09-18,1674.5
2024-09-19,1676.93
2024-09-20,1680.19
2024-09-23,1683.04
2024-09-24,1686.67
2024-09-25,1690.42
2024-09-26,1694.08
2024-09-27,1698.57
2024-09-30,1702.39
2024-10-01,1706.87
2024-10-03,1709.68
2024-10-04,1712.3
2024-10-07,1714.84
2024-10-08,1717.76
2024-10-09,1721.37
2024-10-10,1724.79
2024-10-11,1729.3
2024-10-14,1734.26
2024-10-15,1739.59
2024-10-16,1744.52
2024-10-17,1749.35
2024-10-18,1753.6
2024-10-21,1757.13
2024-10-22,1759.7
2024-10-23,1763.08
2024-10-24,1766.29
2024-10-25,1769.66
2024-10-28,1773.66
2024-10-29,1777.51
2024-10-30,1779.91
2024-10-31,1779.37
2024-11-01,1778.51
2024-11-04,1777.9
2024-11-05,1777.73
2024-11-06,1780.11
2024-11-07,1782.14
2024-11-08,1784.31
2024-11-11,1787.57
2024-11-12,1790.91
2024-11-13,1793.81
2024-11-14,1796.36
2024-11-18,1797.88
2024-11-19,1798.77
2024-11-21,1800.24
2024-11-22,1804.09
2024-11-25,1807.52
2024-11-26,1811.13
2024-11-27,1814.27
2024-11-28,1815.31
2024-11-29,1816.6
2024-12-02,1818.75
2024-12-03,1821.57
2024-12-04,1824.56
2024-12-05,1828.46
2024-12-06,1832.15
2024-12-09,1835.2
2024-12-10,1839.17
2024-12-11,1842.76
2024-12-12,1846.43
2024-12-13,1851.23
2024-12-16,1855.27
2024-12-17,1859.01
2024-12-18,1862.99
2024-12-19,1865.78
2024-12-20,1867.57
2024-12-23,1868.96
2024-12-24,1870.05
2024-12-26,1871.26
2024-12-27,1872.07
2024-12-30,1874.3
