Date,Price on NSE
2024-06-06,1397.5
2024-06-07,1431.5
2024-06-10,1418.75
2024-06-11,1428.8
2024-06-12,1438.75
2024-06-13,1444.15
2024-06-14,1431.05
2024-06-18,1437.2
2024-06-19,1445.85
2024-06-20,1443.45
2024-06-21,1447.85
2024-06-24,1440.85
2024-06-25,1447.95
2024-06-26,1443.7
2024-06-27,1454.9
2024-06-28,1459.6
2024-07-01,1468.85
2024-07-02,1480.8
2024-07-03,1481.0
2024-07-04,1522.35
2024-07-05,1519.4
2024-07-08,1533.4
2024-07-09,1531.1
2024-07-10,1509.95
2024-07-11,1511.9
2024-07-12,1560.2
2024-07-15,1569.6
2024-07-16,1569.55
2024-07-18,1594.55
2024-07-19,1594.55
2024-07-22,1577.1
2024-07-23,1598.35
2024-07-24,1583.7
2024-07-25,1587.6
2024-07-26,1635.35
2024-07-29,1632.35
2024-07-30,1630.25
2024-07-31,1642.6
2024-08-01,1640.55
2024-08-02,1609.3
2024-08-05,1562.4
2024-08-06,1582.75
2024-08-07,1594.6
2024-08-08,1557.85
2024-08-09,1589.95
2024-08-12,1585.25
2024-08-13,1592.65
2024-08-14,1626.15
2024-08-16,1668.25
2024-08-19,1678.5
2024-08-20,1686.75
2024-08-21,1677.25
2024-08-22,1676.15
2024-08-23,1661.45
2024-08-26,1719.45
2024-08-27,1711.6
2024-08-28,1719.45
2024-08-29,1751.85
2024-08-30,1753.25
2024-09-02,1806.65
2024-09-03,1790.45
2024-09-04,1785.25
2024-09-05,1790.55
2024-09-06,1756.1
2024-09-09,1746.75
2024-09-10,1779.1
2024-09-11,1778.75
2024-09-12,1807.6
2024-09-13,1812.8
2024-09-16,1811.85
2024-09-17,1813.75
2024-09-18,1756.5
2024-09-19,1736.5
2024-09-20,1760.05
2024-09-23,1752.8
2024-09-24,1775.6
2024-09-25,1782.4
2024-09-26,1783.85
2024-09-27,1808.4
2024-09-30,1796.1
2024-10-01,1816.5
2024-10-03,1778.55
2024-10-04,1776.6
2024-10-07,1776.95
2024-10-08,1789.45
2024-10-09,1809.7
2024-10-10,1808.65
2024-10-11,1839.65
2024-10-14,1855.9
2024-10-15,1870.1
2024-10-16,1865.25
2024-10-17,1867.8
2024-10-18,1857.7
2024-10-21,1843.6
2024-10-22,1822.75
2024-10-23,1845.75
2024-10-24,1844.9
2024-10-25,1852.35
2024-10-28,1871.75
2024-10-29,1871.75
2024-10-30,1838.8
2024-10-31,1766.05
2024-11-01,1757.4
2024-11-04,1762.95
2024-11-05,1773.55
2024-11-06,1838.4
2024-11-07,1831.95
2024-11-08,1837.5
2024-11-11,1867.3
2024-11-12,1872.85
2024-11-13,1864.75
2024-11-14,1858.95
2024-11-18,1835.0
2024-11-19,1820.55
2024-11-21,1836.35
2024-11-22,1898.4
2024-11-25,1891.7
2024-11-26,1899.55
2024-11-27,1891.05
2024-11-28,1840.9
2024-11-29,1848.05
2024-12-02,1871.5
2024-12-03,1890.75
2024-12-04,1897.65
2024-12-05,1924.0
2024-12-06,1922.7
2024-12-09,1909.9
2024-12-10,1936.35
2024-12-11,1930.9
2024-12-12,1936.2
2024-12-13,1968.8
2024-12-16,1954.4
2024-12-17,1950.6
2024-12-18,1960.35
2024-12-19,1934.25
2024-12-20,1911.35
2024-12-23,1903.0
2024-12-24,1896.95
2024-12-26,1900.75
2024-12-27,1892.0
2024-12-30,1928.95
2024-12-31,1917.4
2025-01-01,1911.95
2025-01-02,1972.2
2025-01-03,1946.65
2025-01-06,1953.05
2025-01-07,1915.9
2025-01-08,1932.25
2025-01-09,1934.8
2025-01-10,1995.1
2025-01-13,1989.4
2025-01-14,1813.55
2025-01-15,1825.7
2025-01-16,1792.25
2025-01-17,1788.9
2025-01-20,1796.2
2025-01-21,1802.4
2025-01-22,1827.7
2025-01-23,1807.0
2025-01-24,1792.85
2025-01-27,1711.95
2025-01-28,1693.25
2025-01-29,1719.0
2025-01-30,1713.1
2025-01-31,1725.45
2025-02-01,1694.0
2025-02-03,1692.0
2025-02-04,1732.55
2025-02-05,1712.85
2025-02-06,1723.5
2025-02-07,1725.65
2025-02-10,1733.85
2025-02-11,1723.2
2025-02-12,1717.3
2025-02-13,1703.1
2025-02-14,1711.25
2025-02-17,1709.9
2025-02-18,1725.5
2025-02-19,1712.3
2025-02-20,1687.55
2025-02-21,1700.7
2025-02-24,1644.05
2025-02-25,1636.1
2025-02-27,1629.2
2025-02-28,1575.05
2025-03-03,1572.4
2025-03-04,1535.5
2025-03-05,1572.95
2025-03-06,1585.45
2025-03-07,1557.95
2025-03-10,1549.3
2025-03-11,1567.85
2025-03-12,1540.6
2025-03-13,1534.75
2025-03-17,1545.15
2025-03-18,1558.2
2025-03-19,1544.45
2025-03-20,1562.0
2025-03-21,1566.7
2025-03-24,1604.15
2025-03-25,1624.9
2025-03-26,1633.4
2025-03-27,1630.15
2025-03-28,1592.5
2025-04-01,1530.35
2025-04-02,1527.55
2025-04-03,1470.1
2025-04-04,1422.1
2025-04-07,1374.1
2025-04-08,1403.35
2025-04-09,1380.0
2025-04-11,1390.55
2025-04-15,1426.5
2025-04-16,1431.7
2025-04-17,1438.0
2025-04-21,1482.0
2025-04-22,1479.9
2025-04-23,1594.0
2025-04-24,1586.7
2025-04-25,1578.2
2025-04-28,1549.3
2025-04-29,1569.0
2025-04-30,1567.5
2025-05-02,1576.5
2025-05-05,1568.6
2025-05-06,1579.1
2025-05-07,1563.3
2025-05-08,1580.7
2025-05-09,1569.4
2025-05-12,1670.3
2025-05-13,1619.6
2025-05-14,1637.7
2025-05-15,1696.0
2025-05-16,1659.9
2025-05-19,1649.6
2025-05-20,1638.3
2025-05-21,1652.0
2025-05-22,1633.0
2025-05-23,1648.2
2025-05-26,1673.6
2025-05-27,1652.1
2025-05-28,1657.3
2025-05-29,1664.7
2025-05-30,1636.6
2025-06-02,1631.5
2025-06-03,1630.4
2025-06-04,1626.1
2025-06-05,1632.4
2025-06-06,1637.7
