CalendarMonth,CalendarYear,FiscalYear,ActualReportDate,Type,CurrencyCode,Reported,ReportedDate,SurprisePercent,SurpriseMean,SUE,NumEstimates,Mean,High,Low,Median,StandardDeviation,SmartEstimate
3,2024,2024,2024-04-26T08:07:00,Actual,INR,57.86,2024-04-26T08:07:00,-1.09,58.5,-1.44,36,,,,,,
3,2025,2025,2025-04-22T08:19:00,Actual,INR,64.09,2025-04-22T08:19:00,0.11,64.02,0.09,40,,,,,,
3,2026,2026,,Estimate,INR,,,,,,42,67.0,72.0,64.0,67.0,1.0,67.0
3,2027,2027,,Estimate,INR,,,,,,42,73.0,78.0,69.0,73.0,2.0,73.0
3,2028,2028,,Estimate,INR,,,,,,19,78.0,83.0,74.0,78.0,2.0,78.0
