Date,200 DMA
2024-06-06,226.94
2024-06-07,227.09
2024-06-10,227.2
2024-06-11,227.3
2024-06-12,227.41
2024-06-13,227.55
2024-06-14,227.66
2024-06-18,227.85
2024-06-19,228.05
2024-06-20,228.22
2024-06-21,228.39
2024-06-24,228.55
2024-06-25,228.75
2024-06-26,228.94
2024-06-27,229.2
2024-06-28,229.48
2024-07-01,229.82
2024-07-02,230.21
2024-07-03,230.61
2024-07-04,230.95
2024-07-05,231.32
2024-07-08,231.71
2024-07-09,232.09
2024-07-10,232.45
2024-07-11,232.79
2024-07-12,233.26
2024-07-15,233.73
2024-07-16,234.18
2024-07-18,234.71
2024-07-19,235.14
2024-07-22,235.32
2024-07-23,235.47
2024-07-24,235.61
2024-07-25,235.79
2024-07-26,236.06
2024-07-29,236.32
2024-07-30,236.56
2024-07-31,236.8
2024-08-01,237.04
2024-08-02,237.18
2024-08-05,237.23
2024-08-06,237.31
2024-08-07,237.42
2024-08-08,237.48
2024-08-09,237.56
2024-08-12,237.63
2024-08-13,237.71
2024-08-14,237.81
2024-08-16,238.01
2024-08-19,238.23
2024-08-20,238.47
2024-08-21,238.71
2024-08-22,238.92
2024-08-23,239.09
2024-08-26,239.3
2024-08-27,239.49
2024-08-28,239.77
2024-08-29,240.06
2024-08-30,240.35
2024-09-02,240.61
2024-09-03,240.88
2024-09-04,241.07
2024-09-05,241.28
2024-09-06,241.47
2024-09-09,241.63
2024-09-10,241.84
2024-09-11,241.99
2024-09-12,242.22
2024-09-13,242.55
2024-09-16,242.88
2024-09-17,243.21
2024-09-18,243.47
2024-09-19,243.7
2024-09-20,243.96
2024-09-23,244.19
2024-09-24,244.45
2024-09-25,244.68
2024-09-26,244.94
2024-09-27,245.2
2024-09-30,245.46
2024-10-01,245.73
2024-10-03,245.93
2024-10-04,246.13
2024-10-07,246.33
2024-10-08,246.5
2024-10-09,246.69
2024-10-10,246.85
2024-10-11,247.02
2024-10-14,247.3
2024-10-15,247.49
2024-10-16,247.67
2024-10-17,247.84
2024-10-18,248.1
2024-10-21,248.36
2024-10-22,248.6
2024-10-23,248.85
2024-10-24,249.1
2024-10-25,249.32
2024-10-28,249.62
2024-10-29,249.93
2024-10-30,250.26
2024-10-31,250.51
2024-11-01,250.76
2024-11-04,250.96
2024-11-05,251.17
2024-11-06,251.47
2024-11-07,251.77
2024-11-08,252.1
2024-11-11,252.44
2024-11-12,252.77
2024-11-13,253.09
2024-11-14,253.39
2024-11-18,253.62
2024-11-19,253.89
2024-11-21,254.14
2024-11-22,254.45
2024-11-25,254.82
2024-11-26,255.21
2024-11-27,255.57
2024-11-28,255.88
2024-11-29,256.2
2024-12-02,256.56
2024-12-03,256.91
2024-12-04,257.28
2024-12-05,257.7
2024-12-06,258.09
2024-12-09,258.55
2024-12-10,259.04
2024-12-11,259.54
2024-12-12,260.03
2024-12-13,260.53
2024-12-16,261.01
2024-12-17,261.49
2024-12-18,262.0
2024-12-19,262.5
2024-12-20,262.93
2024-12-23,263.38
2024-12-24,263.79
2024-12-26,264.2
2024-12-27,264.65
2024-12-30,265.04
2024-12-31,265.4
2025-01-01,265.75
2025-01-02,266.13
2025-01-03,266.41
2025-01-06,266.69
2025-01-07,266.96
2025-01-08,267.27
2025-01-09,267.52
2025-01-10,267.84
2025-01-13,268.08
2025-01-14,268.33
2025-01-15,268.57
2025-01-16,268.76
2025-01-17,268.9
2025-01-20,269.21
2025-01-21,269.5
2025-01-22,269.89
2025-01-23,270.37
2025-01-24,270.86
2025-01-27,271.23
2025-01-28,271.55
2025-01-29,271.96
2025-01-30,272.33
2025-01-31,272.72
2025-02-01,273.04
2025-02-03,273.45
2025-02-04,273.87
2025-02-05,274.3
2025-02-06,274.74
2025-02-07,275.17
2025-02-10,275.6
2025-02-11,275.98
2025-02-12,276.32
2025-02-13,276.64
2025-02-14,276.95
2025-02-17,277.23
2025-02-18,277.58
2025-02-19,277.94
2025-02-20,278.3
2025-02-21,278.57
2025-02-24,278.74
2025-02-25,278.86
2025-02-27,279.02
2025-02-28,279.01
2025-03-03,279.05
2025-03-04,279.06
2025-03-05,279.12
2025-03-06,279.19
2025-03-07,279.24
2025-03-10,279.26
2025-03-11,279.24
2025-03-12,279.14
2025-03-13,278.99
2025-03-17,278.8
2025-03-18,278.62
2025-03-19,278.49
2025-03-20,278.39
2025-03-21,278.25
2025-03-24,278.16
2025-03-25,278.09
2025-03-26,277.98
2025-03-27,277.93
2025-03-28,277.77
2025-04-01,277.62
2025-04-02,277.48
2025-04-03,277.27
2025-04-04,276.96
2025-04-07,276.62
2025-04-08,276.33
2025-04-09,275.94
2025-04-11,275.58
2025-04-15,275.26
2025-04-16,274.99
2025-04-17,274.61
2025-04-21,274.25
2025-04-22,273.85
2025-04-23,273.55
2025-04-24,273.24
2025-04-25,272.92
2025-04-28,272.6
2025-04-29,272.29
2025-04-30,271.98
2025-05-02,271.69
2025-05-05,271.41
2025-05-06,271.11
2025-05-07,270.84
2025-05-08,270.55
2025-05-09,270.27
2025-05-12,270.14
2025-05-13,269.95
2025-05-14,269.78
2025-05-15,269.65
2025-05-16,269.5
2025-05-19,269.32
2025-05-20,269.13
2025-05-21,268.95
2025-05-22,268.72
2025-05-23,268.5
2025-05-26,268.32
2025-05-27,268.12
2025-05-28,267.92
2025-05-29,267.74
2025-05-30,267.56
2025-06-02,267.36
2025-06-03,267.15
2025-06-04,266.95
2025-06-05,266.76
2025-06-06,266.58
