Date,Volume,Delivery (%)
2024-06-06,16640480,40.0
2024-06-07,79089979,31.0
2024-06-10,19259579,37.0
2024-06-11,9819475,45.0
2024-06-12,14289072,39.0
2024-06-13,14126484,37.0
2024-06-14,11739942,41.0
2024-06-18,33090279,40.0
2024-06-19,22423559,49.0
2024-06-20,12984762,41.0
2024-06-21,98286985,70.0
2024-06-24,10745650,48.0
2024-06-25,9536837,52.0
2024-06-26,13494447,64.0
2024-06-27,43238470,
2024-06-28,17704372,45.0
2024-07-01,33856961,36.0
2024-07-02,37574718,28.0
2024-07-03,16607154,40.0
2024-07-04,21267086,36.0
2024-07-05,11563250,32.0
2024-07-08,12664721,50.0
2024-07-09,9486804,58.0
2024-07-10,9713324,40.0
2024-07-11,9097865,37.0
2024-07-12,58725696,32.0
2024-07-15,16685568,48.0
2024-07-16,11697128,48.0
2024-07-18,26000022,37.0
2024-07-19,28514529,39.0
2024-07-22,80523859,41.0
2024-07-23,26784016,32.0
2024-07-24,13056018,40.0
2024-07-25,22432007,52.0
2024-07-26,27460084,43.0
2024-07-29,12953988,44.0
2024-07-30,11108626,56.0
2024-07-31,8205134,50.0
2024-08-01,11549655,47.0
2024-08-02,17316971,46.0
2024-08-05,22533746,50.0
2024-08-06,12175336,33.0
2024-08-07,7286556,39.0
2024-08-08,13813153,50.0
2024-08-09,6627632,38.0
2024-08-12,7884189,46.0
2024-08-13,6510346,36.0
2024-08-14,11286486,50.0
2024-08-16,26751248,35.0
2024-08-19,12247468,39.0
2024-08-20,9890059,35.0
2024-08-21,6655631,47.0
2024-08-22,12290439,48.0
2024-08-23,12166685,38.0
2024-08-26,18217988,33.0
2024-08-27,8468066,50.0
2024-08-28,35342182,33.0
2024-08-29,27804018,36.0
2024-08-30,20624418,65.0
2024-09-02,16926455,62.0
2024-09-03,16360676,47.0
2024-09-04,21874540,47.0
2024-09-05,13007807,49.0
2024-09-06,15675926,44.0
2024-09-09,12820518,54.0
2024-09-10,10839313,37.0
2024-09-11,8490260,42.0
2024-09-12,16583142,43.0
2024-09-13,37439039,30.0
2024-09-16,12243358,40.0
2024-09-17,9017775,37.0
2024-09-18,17480083,37.0
2024-09-19,21847539,28.0
2024-09-20,17566592,44.0
2024-09-23,9089860,39.0
2024-09-24,12861031,39.0
2024-09-25,8355316,39.0
2024-09-26,12325410,47.0
2024-09-27,28092850,42.0
2024-09-30,8494722,42.0
2024-10-01,9863352,38.0
2024-10-03,14846062,43.0
2024-10-04,12806603,36.0
2024-10-07,10465019,45.0
2024-10-08,14087696,46.0
2024-10-09,10908422,50.0
2024-10-10,13888030,52.0
2024-10-11,9927920,43.0
2024-10-14,35986349,23.0
2024-10-15,22466835,41.0
2024-10-16,13718280,40.0
2024-10-17,25367973,50.0
2024-10-18,78761236,26.0
2024-10-21,26943016,34.0
2024-10-22,19668398,42.0
2024-10-23,14057884,40.0
2024-10-24,10649209,58.0
2024-10-25,11625828,47.0
2024-10-28,11768752,45.0
2024-10-29,13085734,45.0
2024-10-30,22403123,42.0
2024-10-31,16875734,36.0
2024-11-01,2271870,41.0
2024-11-04,10472704,34.0
2024-11-05,7320674,45.0
2024-11-06,20269768,32.0
2024-11-07,12726990,33.0
2024-11-08,22498860,38.0
2024-11-11,16954250,36.0
2024-11-12,12326789,47.0
