tickerId,companyName,remarks,dateOfAnnouncement,recordDate,agmDate,purpose
S0003105,Wipro,,2025-02-28,,2025-04-01,POM
S0003105,Wipro,,2024-10-21,,2024-11-23,POM
S0003105,Wipro,,2024-06-18,,2024-07-18,AGM
S0003105,Wipro,,2023-10-30,,2023-12-01,POM
S0003105,Wipro,A.G.M.,2023-06-19,,2023-07-12,AGM
S0003105,Wipro,,2022-06-27,,2022-07-19,AGM
S0003105,Wipro,,2021-06-18,,2021-07-14,AGM
S0003105,Wipro,,2021-05-05,,2021-06-06,POM
