tickerId,companyName,remarks,recordDate,xdDate,interimOrFinal,instrumentType,value,percentage,dateOfAnnouncement,bookClosureStartDate,bookClosureEndDate,sortDate
S0003048,Axis Bank,Rs.1.0000 per share(50%)Final Dividend,2025-07-04,,Final,5,1,50,2025-04-24,,,2025-07-04
S0003048,Axis Bank,Rs.1.0000 per share(50%)Final Dividend,2024-07-12,2024-07-12,Final,5,1,50,2024-04-24,,,2024-07-12
S0003048,Axis Bank,Rs.1.0000 per share(50%)Final Dividend,2023-07-07,2023-07-07,Final,5,1,50,2023-04-27,,,2023-07-07
S0003048,Axis Bank,Rs.1.0000 per share(50%)Final Dividend,2022-07-08,2022-07-07,Final,5,1,50,2022-04-28,,,2022-07-07
