Date,50 DMA
2024-06-06,1127.79
2024-06-07,1130.11
2024-06-10,1132.85
2024-06-11,1135.27
2024-06-12,1137.33
2024-06-13,1138.8
2024-06-14,1140.45
2024-06-18,1142.47
2024-06-19,1145.77
2024-06-20,1149.45
2024-06-21,1152.9
2024-06-24,1155.85
2024-06-25,1160.38
2024-06-26,1165.28
2024-06-27,1170.13
2024-06-28,1173.86
2024-07-01,1177.32
2024-07-02,1180.3
2024-07-03,1184.21
2024-07-04,1188.0
2024-07-05,1191.89
2024-07-08,1195.65
2024-07-09,1199.33
2024-07-10,1202.95
2024-07-11,1206.63
2024-07-12,1210.97
2024-07-15,1214.75
2024-07-16,1218.25
2024-07-18,1221.82
2024-07-19,1224.59
2024-07-22,1226.86
2024-07-23,1228.29
2024-07-24,1228.72
2024-07-25,1226.65
2024-07-26,1224.71
2024-07-29,1222.57
2024-07-30,1220.51
2024-07-31,1218.37
2024-08-01,1216.57
2024-08-02,1214.38
2024-08-05,1211.21
2024-08-06,1207.87
2024-08-07,1205.09
2024-08-08,1202.46
2024-08-09,1200.12
2024-08-12,1198.71
2024-08-13,1197.18
2024-08-14,1195.45
2024-08-16,1194.33
2024-08-19,1192.72
2024-08-20,1191.75
2024-08-21,1191.07
2024-08-22,1190.24
2024-08-23,1189.29
2024-08-26,1188.54
2024-08-27,1188.26
2024-08-28,1187.58
2024-08-29,1187.1
2024-08-30,1186.64
2024-09-02,1186.72
2024-09-03,1186.91
2024-09-04,1186.55
2024-09-05,1186.32
2024-09-06,1185.24
2024-09-09,1184.67
2024-09-10,1184.77
2024-09-11,1184.82
2024-09-12,1185.55
2024-09-13,1186.8
2024-09-16,1188.54
2024-09-17,1190.24
2024-09-18,1192.21
2024-09-19,1194.19
2024-09-20,1196.18
2024-09-23,1198.17
2024-09-24,1199.79
2024-09-25,1202.47
2024-09-26,1205.4
2024-09-27,1208.05
2024-09-30,1209.0
2024-10-01,1209.69
2024-10-03,1208.36
2024-10-04,1207.19
2024-10-07,1204.77
2024-10-08,1202.76
2024-10-09,1201.48
2024-10-10,1200.8
2024-10-11,1199.69
