Date,Volume,Delivery (%)
2024-06-06,22671642,34.0
2024-06-07,8996451,37.0
2024-06-10,11351335,48.0
2024-06-11,11429351,54.0
2024-06-12,16474767,31.0
2024-06-13,7676100,38.0
2024-06-14,6248267,49.0
2024-06-18,7123589,48.0
2024-06-19,9484250,43.0
2024-06-20,8539312,23.0
2024-06-21,10866208,47.0
2024-06-24,11449673,57.0
2024-06-25,8382645,42.0
2024-06-26,6879081,59.0
2024-06-27,15348638,
2024-06-28,8896019,44.0
2024-07-01,8912063,59.0
2024-07-02,15515313,44.0
2024-07-03,7443448,42.0
2024-07-04,8464615,43.0
2024-07-05,5957654,43.0
2024-07-08,8109545,48.0
2024-07-09,6624026,53.0
2024-07-10,6149488,45.0
2024-07-11,20962695,39.0
2024-07-12,8783170,39.0
2024-07-15,7279716,47.0
2024-07-16,24870233,31.0
2024-07-18,12861779,39.0
2024-07-19,10261925,38.0
2024-07-22,7633452,46.0
2024-07-23,11712121,46.0
2024-07-24,7386886,42.0
2024-07-25,11215190,44.0
2024-07-26,21133778,61.0
2024-07-29,7497768,42.0
2024-07-30,13758059,37.0
2024-07-31,12215308,39.0
2024-08-01,35770066,26.0
2024-08-02,11371704,42.0
2024-08-05,13006184,43.0
2024-08-06,7337843,41.0
2024-08-07,18753686,30.0
2024-08-08,14070682,51.0
2024-08-09,6654719,40.0
2024-08-12,5365746,46.0
2024-08-13,5510353,37.0
2024-08-14,15096996,34.0
2024-08-16,7627587,40.0
2024-08-19,10920420,62.0
2024-08-20,8523724,52.0
2024-08-21,9271610,53.0
2024-08-22,8682656,54.0
2024-08-23,12857525,50.0
2024-08-26,7360295,44.0
2024-08-27,8014976,64.0
2024-08-28,6166979,58.0
2024-08-29,9295127,45.0
2024-08-30,31251281,66.0
2024-09-02,6983392,59.0
2024-09-03,5625552,64.0
2024-09-04,17227528,50.0
2024-09-05,11238624,59.0
2024-09-06,13821360,43.0
2024-09-09,10784422,47.0
2024-09-10,10240447,53.0
2024-09-11,8289942,54.0
2024-09-12,12173919,50.0
2024-09-13,8391456,55.0
2024-09-16,5396384,47.0
2024-09-17,5236391,58.0
2024-09-18,6643978,58.0
2024-09-19,10162874,56.0
2024-09-20,13548406,41.0
2024-09-23,6522423,43.0
2024-09-24,7791327,41.0
2024-09-25,5181839,53.0
2024-09-26,6964318,55.0
2024-09-27,15610002,60.0
2024-09-30,9062072,45.0
2024-10-01,4871331,48.0
2024-10-03,11426272,63.0
2024-10-04,7542594,50.0
2024-10-07,9229307,49.0
2024-10-08,6325049,43.0
2024-10-09,7009956,60.0
2024-10-10,4764228,45.0
2024-10-11,4537850,44.0
2024-10-14,5641528,44.0
2024-10-15,4509887,55.0
2024-10-16,8189452,58.0
2024-10-17,4524106,44.0
2024-10-18,4649974,52.0
2024-10-21,4839468,51.0
2024-10-22,8843090,59.0
2024-10-23,11014873,49.0
2024-10-24,5216124,38.0
2024-10-25,10638567,51.0
2024-10-28,22635638,29.0
2024-10-29,8012838,45.0
2024-10-30,8260159,47.0
2024-10-31,8812954,50.0
2024-11-01,3306997,55.0
2024-11-04,16596346,54.0
2024-11-05,10747214,40.0
2024-11-06,9577767,49.0
2024-11-07,6154083,46.0
2024-11-08,10329345,55.0
2024-11-11,7403671,48.0
2024-11-12,6722601,57.0
2024-11-13,7570768,57.0
2024-11-14,9194184,51.0
2024-11-18,7753404,52.0
2024-11-19,6550439,46.0
2024-11-21,14294952,66.0
2024-11-22,8410004,55.0
2024-11-25,11091200,61.0
2024-11-26,5957838,52.0
2024-11-27,9761960,28.0
2024-11-28,8225468,38.0
2024-11-29,7370965,49.0
2024-12-02,6769037,39.0
2024-12-03,8137812,51.0
