Date,Price on NSE
2024-06-06,472.95
2024-06-07,479.15
2024-06-10,477.7
2024-06-11,476.35
2024-06-12,488.7
2024-06-13,487.9
2024-06-14,486.95
2024-06-18,489.05
2024-06-19,477.95
2024-06-20,483.15
2024-06-21,480.2
2024-06-24,473.7
2024-06-25,469.25
2024-06-26,468.75
2024-06-27,467.05
2024-06-28,473.15
2024-07-01,474.8
2024-07-02,479.1
2024-07-03,484.95
2024-07-04,489.55
2024-07-05,491.5
2024-07-08,493.3
2024-07-09,493.8
2024-07-10,490.75
2024-07-11,500.05
2024-07-12,496.2
2024-07-15,497.75
2024-07-16,512.45
2024-07-18,505.25
2024-07-19,488.0
2024-07-22,491.2
2024-07-23,487.0
2024-07-24,493.8
2024-07-25,494.0
2024-07-26,509.85
2024-07-29,512.15
2024-07-30,519.35
2024-07-31,522.2
2024-08-01,540.4
2024-08-02,524.5
2024-08-05,506.8
2024-08-06,499.6
2024-08-07,531.5
2024-08-08,523.45
2024-08-09,529.8
2024-08-12,523.95
2024-08-13,521.75
2024-08-14,504.7
2024-08-16,512.3
2024-08-19,522.0
2024-08-20,524.6
2024-08-21,532.2
2024-08-22,528.85
2024-08-23,538.85
2024-08-26,538.1
2024-08-27,531.4
2024-08-28,526.35
2024-08-29,527.55
2024-08-30,524.95
2024-09-02,520.85
2024-09-03,519.6
2024-09-04,503.65
2024-09-05,497.0
2024-09-06,488.55
2024-09-09,484.45
2024-09-10,491.1
2024-09-11,483.95
2024-09-12,495.65
2024-09-13,490.25
2024-09-16,493.25
2024-09-17,488.5
2024-09-18,487.1
2024-09-19,477.95
2024-09-20,490.95
2024-09-23,500.6
2024-09-24,504.3
2024-09-25,505.3
2024-09-26,506.55
2024-09-27,516.1
2024-09-30,510.15
2024-10-01,508.5
2024-10-03,502.35
2024-10-04,497.2
2024-10-07,480.45
2024-10-08,491.85
2024-10-09,486.95
2024-10-10,488.1
2024-10-11,492.95
2024-10-14,498.3
2024-10-15,494.45
2024-10-16,495.75
2024-10-17,489.9
2024-10-18,492.2
2024-10-21,485.4
2024-10-22,468.35
2024-10-23,474.1
2024-10-24,477.25
2024-10-25,461.1
2024-10-28,441.65
2024-10-29,445.55
2024-10-30,449.15
2024-10-31,452.05
2024-11-01,454.15
2024-11-04,443.3
2024-11-05,434.9
2024-11-06,435.8
2024-11-07,435.35
2024-11-08,424.05
2024-11-11,421.55
2024-11-12,414.05
2024-11-13,406.9
2024-11-14,409.75
2024-11-18,413.35
2024-11-19,412.25
2024-11-21,406.0
2024-11-22,414.05
2024-11-25,417.45
2024-11-26,411.5
2024-11-27,417.15
2024-11-28,415.2
2024-11-29,416.4
2024-12-02,421.7
2024-12-03,422.1
2024-12-04,416.65
2024-12-05,418.4
2024-12-06,417.15
2024-12-09,414.0
2024-12-10,414.05
2024-12-11,416.95
2024-12-12,409.1
2024-12-13,410.3
2024-12-16,410.45
2024-12-17,402.9
2024-12-18,395.8
2024-12-19,391.95
2024-12-20,382.0
2024-12-23,382.95
2024-12-24,384.5
2024-12-26,386.6
2024-12-27,380.5
2024-12-30,377.9
2024-12-31,384.15
2025-01-01,386.4
2025-01-02,392.95
2025-01-03,393.65
2025-01-06,378.75
2025-01-07,379.8
2025-01-08,380.35
2025-01-09,372.2
2025-01-10,368.5
2025-01-13,362.9
2025-01-14,369.25
2025-01-15,374.6
2025-01-16,378.85
2025-01-17,387.65
2025-01-20,387.05
2025-01-21,381.55
2025-01-22,379.2
2025-01-23,385.8
2025-01-24,383.05
2025-01-27,375.75
2025-01-28,370.65
2025-01-29,379.45
2025-01-30,385.05
2025-01-31,395.9
2025-02-01,385.3
2025-02-03,374.0
2025-02-04,376.55
2025-02-05,382.85
2025-02-06,379.6
2025-02-07,378.25
2025-02-10,370.5
2025-02-11,359.0
2025-02-12,360.35
2025-02-13,361.65
2025-02-14,354.2
2025-02-17,360.1
2025-02-18,361.1
2025-02-19,362.3
2025-02-20,367.95
2025-02-21,369.95
2025-02-24,364.8
2025-02-25,361.15
2025-02-27,363.85
2025-02-28,369.35
2025-03-03,360.35
2025-03-04,363.85
2025-03-05,368.25
2025-03-06,382.6
2025-03-07,380.65
2025-03-10,375.15
2025-03-11,379.05
2025-03-12,380.7
2025-03-13,378.3
2025-03-17,385.75
2025-03-18,389.3
2025-03-19,395.85
2025-03-20,396.4
2025-03-21,405.4
2025-03-24,406.0
2025-03-25,398.3
2025-03-26,394.8
2025-03-27,396.85
2025-03-28,398.2
2025-04-01,397.65
2025-04-02,397.5
2025-04-03,397.05
2025-04-04,385.05
2025-04-07,377.5
2025-04-08,382.85
2025-04-09,374.6
2025-04-11,392.1
2025-04-15,395.25
2025-04-16,399.25
2025-04-17,398.85
2025-04-21,400.5
2025-04-22,398.6
2025-04-23,398.95
2025-04-24,399.85
2025-04-25,393.15
2025-04-28,397.15
2025-04-29,389.1
2025-04-30,385.3
2025-05-02,384.4
2025-05-05,385.6
2025-05-06,378.25
2025-05-07,383.3
2025-05-08,385.45
2025-05-09,382.4
2025-05-12,395.5
2025-05-13,395.15
2025-05-14,403.1
2025-05-15,404.65
2025-05-16,404.8
2025-05-19,402.7
2025-05-20,408.1
2025-05-21,405.35
2025-05-22,398.85
2025-05-23,401.5
2025-05-26,402.7
2025-05-27,399.95
2025-05-28,398.2
2025-05-29,398.2
2025-05-30,397.3
2025-06-02,399.7
2025-06-03,392.85
2025-06-04,394.6
2025-06-05,394.9
2025-06-06,398.95
