tickerId,companyName,remarks,dateOfAnnouncement,recordDate,agmDate,purpose
S0003044,Coal India,,2024-07-29,,2024-08-21,AGM
S0003044,Coal India,,2023-07-18,,2023-08-23,AGM
S0003044,Coal India,,2023-01-10,,2023-02-14,POM
S0003044,Coal India,,2022-07-26,,2022-08-30,AGM
S0003044,Coal India,,2022-03-14,,2022-04-19,POM
S0003044,Coal India,,2021-08-09,,2021-09-15,AGM
