Date,Price on NSE
2024-06-06,1481.1
2024-06-07,1492.1
2024-06-10,1485.85
2024-06-11,1481.05
2024-06-12,1484.25
2024-06-13,1507.25
2024-06-14,1502.35
2024-06-18,1507.9
2024-06-19,1528.2
2024-06-20,1527.85
2024-06-21,1527.15
2024-06-24,1490.4
2024-06-25,1495.55
2024-06-26,1497.9
2024-06-27,1502.75
2024-06-28,1464.5
2024-07-01,1456.9
2024-07-02,1429.45
2024-07-03,1455.5
2024-07-04,1442.85
2024-07-05,1434.25
2024-07-08,1438.05
2024-07-09,1434.25
2024-07-10,1425.95
2024-07-11,1429.75
2024-07-12,1434.55
2024-07-15,1444.05
2024-07-16,1445.9
2024-07-18,1456.9
2024-07-19,1432.45
2024-07-22,1423.4
2024-07-23,1413.2
2024-07-24,1396.65
2024-07-25,1379.1
2024-07-26,1403.9
2024-07-29,1411.5
2024-07-30,1429.7
2024-07-31,1427.8
2024-08-01,1419.85
2024-08-02,1404.3
2024-08-05,1389.45
2024-08-06,1381.0
2024-08-07,1345.15
2024-08-08,1347.3
2024-08-09,1349.8
2024-08-12,1350.85
2024-08-13,1350.6
2024-08-14,1338.1
2024-08-16,1364.15
2024-08-19,1347.6
2024-08-20,1381.3
2024-08-21,1384.0
2024-08-22,1381.9
2024-08-23,1388.55
2024-08-26,1384.5
2024-08-27,1383.2
2024-08-28,1415.75
2024-08-29,1417.45
2024-08-30,1425.25
2024-09-02,1449.05
2024-09-03,1436.7
2024-09-04,1434.4
2024-09-05,1422.9
2024-09-06,1409.35
2024-09-09,1428.1
2024-09-10,1435.55
2024-09-11,1421.2
2024-09-12,1443.35
2024-09-13,1464.05
2024-09-16,1470.2
2024-09-17,1466.35
2024-09-18,1480.25
2024-09-19,1484.75
2024-09-20,1480.2
2024-09-23,1465.1
2024-09-24,1448.3
2024-09-25,1439.5
2024-09-26,1452.7
2024-09-27,1462.7
2024-09-30,1447.6
2024-10-01,1409.7
2024-10-03,1387.75
2024-10-04,1382.85
2024-10-07,1350.85
