Date,Volume,Delivery (%)
2025-01-13,9016875,39.0
2025-01-14,5856793,45.0
2025-01-15,3694186,46.0
2025-01-16,4041184,47.0
2025-01-17,3147310,47.0
2025-01-20,4636254,48.0
2025-01-21,3529036,34.0
2025-01-22,3327062,56.0
2025-01-23,3458011,55.0
2025-01-24,2978654,49.0
2025-01-27,3982371,51.0
2025-01-28,5853070,55.0
2025-01-29,2660802,49.0
2025-01-30,4623626,45.0
2025-01-31,5635100,44.0
2025-02-01,6422220,29.0
2025-02-03,3851179,51.0
2025-02-04,10192009,63.0
2025-02-05,5190127,53.0
2025-02-06,3940954,46.0
2025-02-07,4043736,47.0
2025-02-10,4557546,57.0
2025-02-11,4288428,52.0
2025-02-12,4870231,43.0
2025-02-13,4593644,59.0
2025-02-14,4076891,46.0
2025-02-17,2834140,42.0
2025-02-18,2653537,49.0
2025-02-19,2534322,47.0
2025-02-20,1867378,58.0
2025-02-21,2659650,61.0
2025-02-24,3105457,54.0
2025-02-25,3772618,56.0
2025-02-27,6032889,55.0
2025-02-28,55934089,51.0
2025-03-03,6264041,39.0
2025-03-04,3365429,47.0
2025-03-05,4035714,56.0
2025-03-06,3978850,49.0
2025-03-07,7876360,43.0
2025-03-10,16462928,42.0
2025-03-11,105269328,31.0
2025-03-12,113872612,13.0
2025-03-13,33745407,21.0
2025-03-17,23309180,28.0
2025-03-18,12592712,37.0
2025-03-19,11792816,53.0
2025-03-20,9527880,64.0
2025-03-21,14530882,60.0
2025-03-24,14978647,62.0
2025-03-25,19417128,48.0
2025-03-26,24522841,43.0
2025-03-27,22487754,50.0
2025-03-28,9423618,39.0
2025-04-01,14568788,28.0
2025-04-02,17726931,56.0
2025-04-03,7460450,37.0
2025-04-04,10169728,40.0
2025-04-07,10042292,36.0
2025-04-08,6002688,37.0
2025-04-09,4366132,43.0
2025-04-11,5155235,47.0
2025-04-15,12928752,36.0
2025-04-16,32337902,26.0
2025-04-17,14701343,37.0
2025-04-21,16274951,34.0
2025-04-22,26890293,34.0
2025-04-23,11235486,32.0
2025-04-24,23544067,27.0
2025-04-25,12213892,31.0
2025-04-28,7214243,32.0
2025-04-29,9148430,30.0
2025-04-30,21083990,38.0
2025-05-02,9670704,30.0
2025-05-05,8048612,47.0
2025-05-06,10445878,51.0
2025-05-07,9605832,49.0
2025-05-08,13472833,57.0
2025-05-09,5177917,45.0
2025-05-12,14905079,35.0
2025-05-13,11415734,43.0
2025-05-14,9596499,39.0
2025-05-15,7721475,30.0
2025-05-16,28084990,
2025-05-19,7620233,30.0
2025-05-20,7108042,38.0
2025-05-21,8384633,32.0
2025-05-22,45819684,23.0
2025-05-23,9779756,30.0
2025-05-26,5555550,37.0
2025-05-27,11046734,27.0
2025-05-28,5514288,42.0
2025-05-29,9088976,37.0
2025-05-30,5836597,50.0
2025-06-02,4321308,49.0
2025-06-03,3391298,39.0
2025-06-04,3953790,56.0
2025-06-05,3533158,48.0
2025-06-06,11222756,
