displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Interest Income Bank ,InterestIncomeBank,30822.44,,,2022,Annual
Total Interest Expense ,TotalInterestExpense,15821.60,,,2022,Annual
Net Interest Income ,NetInterestIncome,15000.84,,,2022,Annual
Loan Loss Provision ,LoanLossProvision,968.61,,,2022,Annual
Net Interest Inc After Loan Loss Prov ,NetInterestIncAfterLoanLossProv,14032.23,,,2022,Annual
Non- Interest Income Bank ,Non-InterestIncomeBank,7407.63,,,2022,Annual
Non- Interest Expense Bank ,Non-InterestExpenseBank,-15007.05,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,6432.82,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1628.18,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,4804.64,,,2022,Annual
Equity In Affiliates ,EquityInAffiliates,0.40,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,4805.04,,,2022,Annual
Net Income ,NetIncome,4805.04,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,4805.04,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,4805.04,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,4805.04,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,77.54,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,61.97,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,8.50,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,96.12,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
