displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Interest Income Bank ,InterestIncomeBank,28999.80,,,2021,Annual
Total Interest Expense ,TotalInterestExpense,15471.90,,,2021,Annual
Net Interest Income ,NetInterestIncome,13527.89,,,2021,Annual
Loan Loss Provision ,LoanLossProvision,2851.79,,,2021,Annual
Net Interest Inc After Loan Loss Prov ,NetInterestIncAfterLoanLossProv,10676.10,,,2021,Annual
Non- Interest Income Bank ,Non-InterestIncomeBank,6500.88,,,2021,Annual
Non- Interest Expense Bank ,Non-InterestExpenseBank,-13247.57,,,2021,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,3929.41,,,2021,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,999.54,,,2021,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,2929.87,,,2021,Annual
Equity In Affiliates ,EquityInAffiliates,0.22,,,2021,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,2930.10,,,2021,Annual
Net Income ,NetIncome,2930.10,,,2021,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,2930.10,,,2021,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,2930.10,,,2021,Annual
Diluted Net Income ,DilutedNetIncome,2930.10,,,2021,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,73.32,,,2021,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,39.96,,,2021,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,5.00,,,2021,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,68.59,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
