displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Interest Income Bank ,InterestIncomeBank,36367.92,,,2023,Annual
Total Interest Expense ,TotalInterestExpense,18775.80,,,2023,Annual
Net Interest Income ,NetInterestIncome,17592.12,,,2023,Annual
Loan Loss Provision ,LoanLossProvision,3885.55,,,2023,Annual
Net Interest Inc After Loan Loss Prov ,NetInterestIncAfterLoanLossProv,13706.57,,,2023,Annual
Non- Interest Income Bank ,Non-InterestIncomeBank,8172.77,,,2023,Annual
Non- Interest Expense Bank ,Non-InterestExpenseBank,-11947.15,,,2023,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,9932.19,,,2023,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,2489.06,,,2023,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,7443.13,,,2023,Annual
Equity In Affiliates ,EquityInAffiliates,0.36,,,2023,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,7443.50,,,2023,Annual
Net Income ,NetIncome,7443.50,,,2023,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,7443.50,,,2023,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,7443.50,,,2023,Annual
Diluted Net Income ,DilutedNetIncome,7443.50,,,2023,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,77.63,,,2023,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,95.89,,,2023,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,14.00,,,2023,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,98.81,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
