Date,Volume,Delivery (%)
2024-06-06,62077200,32.0
2024-06-07,88441098,40.0
2024-06-10,79367128,39.0
2024-06-11,57476816,36.0
2024-06-12,36482951,39.0
2024-06-13,39267035,42.0
2024-06-14,29859450,39.0
2024-06-18,36424462,48.0
2024-06-19,29382429,35.0
2024-06-20,41358306,39.0
2024-06-21,69148943,44.0
2024-06-24,49281072,37.0
2024-06-25,31465934,42.0
2024-06-26,46967231,48.0
2024-06-27,51381292,
2024-06-28,39338436,36.0
2024-07-01,29682294,42.0
2024-07-02,35505291,45.0
2024-07-03,30657755,55.0
2024-07-04,30619135,49.0
2024-07-05,40630986,40.0
2024-07-08,35554334,53.0
2024-07-09,26843256,54.0
2024-07-10,44805906,49.0
2024-07-11,36499850,40.0
2024-07-12,36078784,55.0
2024-07-15,35610641,48.0
2024-07-16,29611083,42.0
2024-07-18,38270867,42.0
2024-07-19,81637507,48.0
2024-07-22,42682812,35.0
2024-07-23,40744286,33.0
2024-07-24,30336201,40.0
2024-07-25,46562935,47.0
2024-07-26,49751630,41.0
2024-07-29,34992441,46.0
2024-07-30,45581563,42.0
2024-07-31,54526355,42.0
2024-08-01,125578668,43.0
2024-08-02,76316030,46.0
2024-08-05,107604897,48.0
2024-08-06,55687476,43.0
2024-08-07,35243235,38.0
2024-08-08,55179519,48.0
2024-08-09,25374385,30.0
2024-08-12,31829793,37.0
2024-08-13,30644948,44.0
2024-08-14,104882982,42.0
2024-08-16,57918967,38.0
2024-08-19,67214950,39.0
2024-08-20,40655479,43.0
2024-08-21,52009712,61.0
2024-08-22,38143682,45.0
2024-08-23,33619344,42.0
2024-08-26,41255814,48.0
2024-08-27,25536139,39.0
2024-08-28,26740035,46.0
2024-08-29,46645808,50.0
2024-08-30,57439082,63.0
2024-09-02,20975252,41.0
2024-09-03,20488744,51.0
2024-09-04,41390809,51.0
2024-09-05,30961567,49.0
2024-09-06,33537065,31.0
2024-09-09,35017841,44.0
2024-09-10,43035092,43.0
2024-09-11,26345112,39.0
2024-09-12,75182455,34.0
2024-09-13,59500897,32.0
2024-09-16,34207813,25.0
2024-09-17,18923304,32.0
2024-09-18,25640019,34.0
2024-09-19,38031941,42.0
2024-09-20,58245266,41.0
2024-09-23,35776715,54.0
2024-09-24,142459226,41.0
2024-09-25,62623665,37.0
2024-09-26,91939833,45.0
2024-09-27,75813798,41.0
2024-09-30,95459676,44.0
2024-10-01,52579919,41.0
2024-10-03,79087479,41.0
2024-10-04,56615564,31.0
2024-10-07,52830805,45.0
2024-10-08,77621217,42.0
2024-10-09,44719652,36.0
2024-10-10,49047415,35.0
2024-10-11,54750981,35.0
2024-10-14,37803516,35.0
2024-10-15,40410047,43.0
2024-10-16,30472287,40.0
2024-10-17,30404862,37.0
2024-10-18,36392128,32.0
2024-10-21,26739800,30.0
2024-10-22,40138350,47.0
2024-10-23,44059712,42.0
2024-10-24,23706753,33.0
2024-10-25,42717776,40.0
2024-10-28,29803325,30.0
2024-10-29,34276614,36.0
2024-10-30,22390686,38.0
2024-10-31,27794458,45.0
2024-11-01,5795203,53.0
2024-11-04,26976729,36.0
2024-11-05,45953069,25.0
2024-11-06,52529302,21.0
2024-11-07,92373034,30.0
2024-11-08,64225161,37.0
2024-11-11,49287747,37.0
2024-11-12,30007762,28.0
2024-11-13,59686993,43.0
2024-11-14,38786901,34.0
2024-11-18,43405073,22.0
2024-11-19,39372055,46.0
2024-11-21,59971543,42.0
2024-11-22,45628613,44.0
2024-11-25,55812598,56.0
2024-11-26,26352699,31.0
2024-11-27,25721540,30.0
2024-11-28,31783604,44.0
2024-11-29,31626402,47.0
2024-12-02,25574946,38.0
2024-12-03,36738180,43.0
2024-12-04,39936213,43.0
2024-12-05,37538075,31.0
2024-12-06,32477262,47.0
2024-12-09,40517013,33.0
2024-12-10,37348702,37.0
2024-12-11,22133376,32.0
2024-12-12,27745423,24.0
2024-12-13,42280198,26.0
2024-12-16,23965764,33.0
2024-12-17,28399648,38.0
2024-12-18,20465791,36.0
2024-12-19,28467224,40.0
2024-12-20,48024906,44.0
2024-12-23,28905322,28.0
2024-12-24,26911575,33.0
2024-12-26,24639554,43.0
2024-12-27,20359163,39.0
2024-12-30,34268117,47.0
2024-12-31,21186537,42.0
2025-01-01,19323041,43.0
2025-01-02,24782746,44.0
2025-01-03,24212373,37.0
2025-01-06,45984894,47.0
2025-01-07,25690645,36.0
2025-01-08,32302414,50.0
2025-01-09,32713007,51.0
2025-01-10,35748481,47.0
2025-01-13,41124599,45.0
2025-01-14,39805466,39.0
2025-01-15,20019164,32.0
2025-01-16,23171504,34.0
2025-01-17,29365057,35.0
2025-01-20,21636721,40.0
2025-01-21,34222970,34.0
2025-01-22,28355476,43.0
2025-01-23,21875598,34.0
2025-01-24,38864347,46.0
2025-01-27,26268351,32.0
2025-01-28,42865191,26.0
2025-01-29,17748001,30.0
2025-01-30,27557209,45.0
2025-01-31,29021803,35.0
2025-02-01,22860055,29.0
2025-02-03,28517042,35.0
2025-02-04,26167274,37.0
2025-02-05,17494133,39.0
2025-02-06,23136100,39.0
2025-02-07,56121543,30.0
