displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,13843.69,,,2021,Annual
Depreciation/ Depletion ,Depreciation/Depletion,9233.64,,,2021,Annual
Non- Cash Items ,Non-CashItems,5462.36,,,2021,Annual
Changesin Working Capital ,ChangesinWorkingCapital,15786.99,,,2021,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,44326.68,,,2021,Annual
Capital Expenditures ,CapitalExpenditures,-6978.59,,,2021,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-2344.29,,,2021,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-9322.88,,,2021,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-8517.54,,,2021,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1150.53,,,2021,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,3238.95,,,2021,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-30660.55,,,2021,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-37089.67,,,2021,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,-114.39,,,2021,Annual
Net Changein Cash ,NetChangeinCash,-2200.26,,,2021,Annual
Cash Interest Paid ,CashInterestPaid,6803.69,,,2021,Annual
Cash Taxes Paid ,CashTaxesPaid,704.32,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
