tickerId,companyName,remarks,recordDate,xdDate,interimOrFinal,instrumentType,value,percentage,dateOfAnnouncement,bookClosureStartDate,bookClosureEndDate,sortDate
S0003079,Asian Paints,Rs.20.5500 per share(2055%)Final Dividend,2025-06-10,2025-06-10,Final,5,20.55,2055,2025-05-08,,,2025-06-10
S0003079,Asian Paints,Rs.4.2500 per share(425%)Interim Dividend (RD revised),2024-11-19,2024-11-19,Interim,5,4.25,425,2024-09-17,,,2024-11-19
S0003079,Asian Paints,Rs.28.1500 per share(2815%)Final Dividend,2024-06-11,2024-06-11,Final,5,28.15,2815,2024-05-09,,,2024-06-11
S0003079,Asian Paints,Rs.5.1500 per share(515%)Interim Dividend,2023-11-03,2023-11-03,Interim,5,5.15,515,2023-09-15,,,2023-11-03
S0003079,Asian Paints,Rs.21.2500 per share(2125%)Final Dividend,2023-06-09,2023-06-09,Final,5,21.25,2125,2023-05-11,,,2023-06-09
S0003079,Asian Paints,Rs.4.4000 per share(440%)Interim Dividend,2022-11-01,2022-10-31,Interim,5,4.4,440,2022-09-29,,,2022-10-31
S0003079,Asian Paints,Rs.15.5000 per share(1550%)Final Dividend,2022-06-10,2022-06-09,Final,5,15.5,1550,2022-05-10,,,2022-06-09
S0003079,Asian Paints,Rs.3.6500 per share(365%)Interim Dividend,2021-10-29,2021-10-28,Interim,5,3.65,365,2021-10-04,,,2021-10-28
S0003079,Asian Paints,Rs.14.5000 per share(1450%)Final Dividend,2021-06-11,2021-06-10,Final,5,14.5,1450,2021-05-12,,,2021-06-10
