Date,Price on NSE
2024-06-06,5534.25
2024-06-07,5581.85
2024-06-10,5722.2
2024-06-11,5786.6
2024-06-12,5790.2
2024-06-13,5816.0
2024-06-14,5804.2
2024-06-18,5754.85
2024-06-19,5647.7
2024-06-20,5504.6
2024-06-21,5452.0
2024-06-24,5524.45
2024-06-25,5510.0
2024-06-26,5453.0
2024-06-27,5485.2
2024-06-28,5579.6
2024-07-01,5603.1
2024-07-02,5567.1
2024-07-03,5579.75
2024-07-04,5558.35
2024-07-05,5558.05
2024-07-08,5501.9
2024-07-09,5589.15
2024-07-10,5508.75
2024-07-11,5526.25
2024-07-12,5546.9
2024-07-15,5606.35
2024-07-16,5578.1
2024-07-18,5502.2
2024-07-19,5427.7
2024-07-22,5463.15
2024-07-23,5513.55
2024-07-24,5417.75
2024-07-25,5403.2
2024-07-26,5478.9
2024-07-29,5424.35
2024-07-30,5444.3
2024-07-31,5488.45
2024-08-01,5371.85
2024-08-02,5274.2
2024-08-05,5183.9
2024-08-06,5173.8
2024-08-07,5241.15
2024-08-08,5158.9
2024-08-09,5207.2
2024-08-12,5311.85
2024-08-13,5245.5
2024-08-14,5072.45
2024-08-16,5128.1
2024-08-19,5188.9
2024-08-20,5244.4
2024-08-21,5284.7
2024-08-22,5329.95
2024-08-23,5384.9
2024-08-26,5343.75
2024-08-27,5356.55
2024-08-28,5311.4
2024-08-29,5374.5
2024-08-30,5455.4
2024-09-02,5578.2
2024-09-03,5646.5
2024-09-04,5683.75
2024-09-05,5734.2
2024-09-06,5743.75
2024-09-09,5745.3
2024-09-10,5669.7
2024-09-11,5654.45
2024-09-12,5803.15
2024-09-13,5795.8
2024-09-16,5779.45
2024-09-17,5961.2
2024-09-18,5964.75
2024-09-19,6006.05
2024-09-20,6013.25
2024-09-23,6190.55
2024-09-24,6126.3
2024-09-25,6088.3
2024-09-26,6051.45
2024-09-27,5957.35
2024-09-30,5712.4
2024-10-01,5750.1
2024-10-03,5662.75
2024-10-04,5520.85
2024-10-07,5501.55
2024-10-08,5529.85
2024-10-09,5554.6
2024-10-10,5456.1
2024-10-11,5476.3
2024-10-14,5555.35
2024-10-15,5505.65
2024-10-16,5398.2
2024-10-17,5217.45
2024-10-18,5216.2
2024-10-21,5242.25
2024-10-22,5175.8
2024-10-23,5145.7
2024-10-24,5113.6
2024-10-25,4973.3
2024-10-28,4927.8
2024-10-29,4787.45
2024-10-30,4909.3
2024-10-31,4989.55
2024-11-01,5020.5
2024-11-04,4806.05
2024-11-05,4820.7
2024-11-06,4892.8
2024-11-07,4816.0
2024-11-08,4768.9
2024-11-11,4757.5
2024-11-12,4724.2
2024-11-13,4519.6
2024-11-14,4604.0
2024-11-18,4733.0
2024-11-19,4775.8
2024-11-21,4767.85
2024-11-22,4794.1
2024-11-25,4858.3
2024-11-26,4838.7
