Date,200 DMA
2024-06-06,4160.96
2024-06-07,4175.1
2024-06-10,4190.49
2024-06-11,4206.37
2024-06-12,4222.13
2024-06-13,4237.99
2024-06-14,4253.57
2024-06-18,4268.51
2024-06-19,4282.24
2024-06-20,4294.4
2024-06-21,4305.92
2024-06-24,4318.04
2024-06-25,4329.9
2024-06-26,4341.08
2024-06-27,4352.46
2024-06-28,4364.67
2024-07-01,4376.99
2024-07-02,4388.84
2024-07-03,4400.69
2024-07-04,4412.21
2024-07-05,4423.61
2024-07-08,4434.34
2024-07-09,4445.83
2024-07-10,4456.4
2024-07-11,4467.05
2024-07-12,4477.79
2024-07-15,4489.02
2024-07-16,4499.86
2024-07-18,4509.83
2024-07-19,4518.97
2024-07-22,4528.36
2024-07-23,4538.16
2024-07-24,4546.92
2024-07-25,4555.44
2024-07-26,4564.62
2024-07-29,4573.18
2024-07-30,4581.85
2024-07-31,4590.87
2024-08-01,4598.64
2024-08-02,4605.36
2024-08-05,4611.12
2024-08-06,4616.72
2024-08-07,4622.93
2024-08-08,4628.26
2024-08-09,4634.02
2024-08-12,4640.77
2024-08-13,4646.78
2024-08-14,4651.02
2024-08-16,4655.77
2024-08-19,4661.07
2024-08-20,4666.88
2024-08-21,4673.02
2024-08-22,4679.56
2024-08-23,4686.58
2024-08-26,4693.12
2024-08-27,4699.72
2024-08-28,4705.81
2024-08-29,4712.46
2024-08-30,4719.85
2024-09-02,4728.39
2024-09-03,4737.53
2024-09-04,4746.94
2024-09-05,4756.77
2024-09-06,4766.59
2024-09-09,4776.33
2024-09-10,4785.21
2024-09-11,4793.86
2024-09-12,4803.91
2024-09-13,4813.78
2024-09-16,4823.38
2024-09-17,4834.71
2024-09-18,4845.95
2024-09-19,4857.49
2024-09-20,4868.99
2024-09-23,4882.14
2024-09-24,4894.52
2024-09-25,4906.4
2024-09-26,4917.8
2024-09-27,4928.14
2024-09-30,4935.94
2024-10-01,4944.04
2024-10-03,4951.2
2024-10-04,4956.86
2024-10-07,4962.28
2024-10-08,4967.93
2024-10-09,4973.77
2024-10-10,4978.57
2024-10-11,4983.52
2024-10-14,4989.21
2024-10-15,4994.35
2024-10-16,4998.37
2024-10-17,5000.55
2024-10-18,5002.69
2024-10-21,5005.08
2024-10-22,5006.78
2024-10-23,5008.16
2024-10-24,5009.21
2024-10-25,5008.85
2024-10-28,5008.04
2024-10-29,5005.85
2024-10-30,5004.89
2024-10-31,5004.73
2024-11-01,5004.89
2024-11-04,5002.91
2024-11-05,5001.1
2024-11-06,5000.02
2024-11-07,4998.19
2024-11-08,4995.91
2024-11-11,4993.54
2024-11-12,4990.86
2024-11-13,4986.17
2024-11-14,4982.37
2024-11-18,4979.88
2024-11-19,4977.85
2024-11-21,4975.76
2024-11-22,4973.96
2024-11-25,4972.81
2024-11-26,4971.47
2024-11-27,4970.47
2024-11-28,4968.61
2024-11-29,4966.55
2024-12-02,4964.38
2024-12-03,4961.72
2024-12-04,4958.48
2024-12-05,4955.36
2024-12-06,4952.11
2024-12-09,4948.57
2024-12-10,4944.99
2024-12-11,4942.06
2024-12-12,4938.22
2024-12-13,4934.61
