tickerId,companyName,remarks,dateOfAnnouncement,recordDate,agmDate,purpose
S0003088,Hero Motocorp,,2025-05-13,,2025-08-05,AGM
S0003088,Hero Motocorp,,2024-05-08,,2024-08-12,AGM
S0003088,Hero Motocorp,,2023-05-04,,2023-08-09,AGM
S0003088,Hero Motocorp,,2022-05-04,,2022-08-09,AGM
S0003088,Hero Motocorp,,2021-05-06,,2021-08-04,AGM
