rank,since,firstName,mI,lastName,age,title
1,03/12/2015,Aarthi,,Subramanian,57,"{'startYear': '2025', 'startMonth': '5', 'startDay': '1', 'iD1': 'PRE', 'abbr1': 'Pres.', 'iD2': 'COO', 'abbr2': 'COO', 'Value': 'President, Chief Operating Officer, Executive Director'}"
2,03/16/2023,K.,,Krithivasan,61,"{'startYear': '2023', 'startMonth': '6', 'startDay': '1', 'iD1': 'CEO', 'abbr1': 'CEO', 'iD2': 'MDR', 'abbr2': 'Mgng.Dir.', 'Value': 'Chief Executive Officer, Managing Director, Executive Director'}"
3,05/01/2021,Samir,,Seksaria,,"{'startYear': '2021', 'startMonth': '5', 'startDay': '1', 'iD1': 'CFO', 'abbr1': 'CFO', 'iD2': '', 'abbr2': '', 'Value': 'Chief Financial Officer'}"
4,03/14/2025,Sudeep,,Kunnumal,,"{'startYear': '2025', 'startMonth': '3', 'startDay': '14', 'iD1': 'CHO', 'abbr1': 'Chief HR', 'iD2': '', 'abbr2': '', 'Value': 'Chief Human Resources Officer - Designate'}"
5,2023,Harrick,,Vin,,"{'startYear': '2023', 'startMonth': '', 'startDay': '', 'iD1': 'CTO', 'abbr1': 'CTO', 'iD2': '', 'abbr2': '', 'Value': 'Chief Technology Officer'}"
6,2023,Abhinav,,Kumar,,"{'startYear': '2023', 'startMonth': '', 'startDay': '', 'iD1': 'CMO', 'abbr1': 'CMO', 'iD2': '', 'abbr2': '', 'Value': 'Chief Marketing Officer'}"
7,11/01/2024,Yashaswin,,Sheth,,"{'startYear': '2024', 'startMonth': '11', 'startDay': '1', 'iD1': 'CCO', 'abbr1': 'Chief Comp.', 'iD2': 'SEC', 'abbr2': 'Secy.', 'Value': 'Compliance Officer, Company Secretary'}"
8,2019,Madhav,,Anchan,,"{'startYear': '2021', 'startMonth': '', 'startDay': '', 'iD1': 'GCN', 'abbr1': 'Counsel', 'iD2': '', 'abbr2': '', 'Value': 'General Counsel - Legal'}"
9,05/01/2025,Mangesh,,Sathe,,"{'startYear': '2025', 'startMonth': '5', 'startDay': '1', 'iD1': 'OTH', 'abbr1': 'Other', 'iD2': '', 'abbr2': '', 'Value': 'Chief Strategy Officer'}"
