Date,Volume,Delivery (%)
2024-06-06,4429998,54.0
2024-06-07,4982088,49.0
2024-06-10,1771469,62.0
2024-06-11,1446985,67.0
2024-06-12,2200860,73.0
2024-06-13,2011918,59.0
2024-06-14,1927635,58.0
2024-06-18,1814812,61.0
2024-06-19,1538761,64.0
2024-06-20,2876110,60.0
2024-06-21,4987603,46.0
2024-06-24,1733778,62.0
2024-06-25,1391132,68.0
2024-06-26,1721256,68.0
2024-06-27,4727409,
2024-06-28,3030793,52.0
2024-07-01,2814160,58.0
2024-07-02,2358114,56.0
2024-07-03,1861576,59.0
2024-07-04,2574862,54.0
2024-07-05,1973630,48.0
2024-07-08,1850882,66.0
2024-07-09,1352015,68.0
2024-07-10,2884200,65.0
2024-07-11,5423387,62.0
2024-07-12,14098478,43.0
2024-07-15,5006278,70.0
2024-07-16,2207328,73.0
2024-07-18,5903291,54.0
2024-07-19,4142847,53.0
2024-07-22,1986473,68.0
2024-07-23,2434829,61.0
2024-07-24,1922642,63.0
2024-07-25,2867338,64.0
2024-07-26,3958640,60.0
2024-07-29,1812710,71.0
2024-07-30,1829931,70.0
2024-07-31,2379218,73.0
2024-08-01,2277720,63.0
2024-08-02,3122682,56.0
2024-08-05,2841229,63.0
2024-08-06,2272380,64.0
2024-08-07,1252073,64.0
2024-08-08,2506670,68.0
2024-08-09,1472138,58.0
2024-08-12,983543,62.0
2024-08-13,1529488,65.0
2024-08-14,3341550,63.0
2024-08-16,3640497,59.0
2024-08-19,2147086,57.0
2024-08-20,2266072,59.0
2024-08-21,1971823,76.0
2024-08-22,1911497,63.0
2024-08-23,2042467,60.0
2024-08-26,2000109,62.0
2024-08-27,994934,65.0
2024-08-28,1920307,60.0
2024-08-29,2184331,52.0
2024-08-30,3778637,61.0
2024-09-02,1244756,57.0
2024-09-03,1790432,69.0
2024-09-04,1356574,65.0
2024-09-05,1714819,66.0
2024-09-06,1846747,42.0
2024-09-09,1224770,67.0
2024-09-10,1454340,55.0
2024-09-11,1347581,66.0
2024-09-12,2781874,48.0
2024-09-13,1585564,49.0
2024-09-16,1171753,70.0
2024-09-17,1717155,70.0
2024-09-18,3030622,52.0
2024-09-19,3009010,51.0
2024-09-20,5951848,48.0
2024-09-23,1756059,60.0
2024-09-24,3037674,80.0
2024-09-25,2774340,75.0
2024-09-26,4031242,68.0
2024-09-27,3099133,53.0
2024-09-30,2556012,78.0
2024-10-01,1949961,59.0
2024-10-03,3439405,68.0
2024-10-04,3191979,47.0
2024-10-07,1567868,63.0
2024-10-08,1590193,58.0
2024-10-09,1107249,54.0
2024-10-10,2427392,50.0
2024-10-11,6044744,49.0
2024-10-14,2192197,65.0
2024-10-15,2880217,72.0
2024-10-16,2456451,67.0
2024-10-17,2593332,74.0
2024-10-18,2512716,53.0
2024-10-21,1644748,65.0
2024-10-22,1972981,69.0
2024-10-23,2037333,60.0
2024-10-24,2718224,72.0
2024-10-25,1901739,52.0
2024-10-28,1609620,67.0
2024-10-29,1546402,69.0
2024-10-30,1974291,76.0
2024-10-31,4158285,64.0
2024-11-01,172089,54.0
2024-11-04,2339034,64.0
2024-11-05,994431,56.0
2024-11-06,4218929,67.0
2024-11-07,3769004,68.0
2024-11-08,1762042,54.0
2024-11-11,1443700,52.0
2024-11-12,1615406,69.0
2024-11-13,1120903,63.0
2024-11-14,1976335,57.0
2024-11-18,3410614,56.0
2024-11-19,1832022,57.0
2024-11-21,2461826,55.0
2024-11-22,3324945,57.0
2024-11-25,4167028,71.0
2024-11-26,2135881,67.0
2024-11-27,1592783,60.0
2024-11-28,2605397,59.0
2024-11-29,2139370,57.0
2024-12-02,1711286,66.0
2024-12-03,2041558,64.0
2024-12-04,3340912,66.0
2024-12-05,3930450,51.0
2024-12-06,1958378,60.0
2024-12-09,2148358,72.0
2024-12-10,2128792,57.0
2024-12-11,1673275,61.0
2024-12-12,2014346,54.0
2024-12-13,2151553,53.0
2024-12-16,1680553,57.0
2024-12-17,3278711,69.0
2024-12-18,1598424,57.0
2024-12-19,3071402,62.0
2024-12-20,4242770,47.0
2024-12-23,2254534,52.0
2024-12-24,1220725,44.0
2024-12-26,1237188,62.0
2024-12-27,904364,57.0
2024-12-30,1561667,59.0
2024-12-31,1605338,54.0
2025-01-01,792326,47.0
2025-01-02,1801130,52.0
2025-01-03,1953285,52.0
2025-01-06,2150306,66.0
2025-01-07,2766985,58.0
2025-01-08,2239481,57.0
2025-01-09,2465097,48.0
2025-01-10,8115340,37.0
2025-01-13,4133382,55.0
2025-01-14,3670458,70.0
2025-01-15,1796072,71.0
2025-01-16,2698347,64.0
2025-01-17,1803339,62.0
2025-01-20,1326079,64.0
2025-01-21,2140917,39.0
2025-01-22,2471653,52.0
2025-01-23,1843612,61.0
2025-01-24,1950180,68.0
2025-01-27,1582861,64.0
2025-01-28,2542399,60.0
2025-01-29,1256982,57.0
2025-01-30,1578620,56.0
2025-01-31,1538571,69.0
2025-02-01,451788,40.0
2025-02-03,1298020,61.0
2025-02-04,2622777,71.0
2025-02-05,1726615,70.0
2025-02-06,2325501,61.0
2025-02-07,1570941,63.0
2025-02-10,1430882,67.0
2025-02-11,1884517,54.0
2025-02-12,1748641,51.0
2025-02-13,2316007,65.0
2025-02-14,1770777,67.0
2025-02-17,1926293,69.0
2025-02-18,2205084,69.0
2025-02-19,4530519,72.0
2025-02-20,2933927,75.0
2025-02-21,1923774,63.0
2025-02-24,2784714,74.0
2025-02-25,4311362,69.0
2025-02-27,3882383,79.0
2025-02-28,7180159,71.0
2025-03-03,5080527,77.0
2025-03-04,2866380,64.0
2025-03-05,2552237,67.0
2025-03-06,2838599,63.0
2025-03-07,2081959,67.0
2025-03-10,1045172,64.0
2025-03-11,2044356,64.0
2025-03-12,3211808,64.0
2025-03-13,1714602,63.0
2025-03-17,2782025,70.0
2025-03-18,3147695,66.0
2025-03-19,3208268,61.0
2025-03-20,2958840,65.0
2025-03-21,4230818,60.0
2025-03-24,1919812,59.0
2025-03-25,3275935,52.0
2025-03-26,1763837,64.0
2025-03-27,2559429,68.0
2025-03-28,2122684,68.0
2025-04-01,2689727,63.0
2025-04-02,1796603,67.0
2025-04-03,4745743,65.0
2025-04-04,5488938,72.0
2025-04-07,6898387,65.0
2025-04-08,5821217,57.0
2025-04-09,3121401,63.0
2025-04-11,7338190,57.0
2025-04-15,3673956,65.0
2025-04-16,2472080,59.0
2025-04-17,3002805,49.0
2025-04-21,2568416,58.0
2025-04-22,2880793,59.0
2025-04-23,3697321,58.0
2025-04-24,2312722,69.0
2025-04-25,2810976,51.0
2025-04-28,1662441,58.0
2025-04-29,1685906,52.0
2025-04-30,2861486,68.0
2025-05-02,2170026,63.0
2025-05-05,1332175,56.0
2025-05-06,1413092,62.0
2025-05-07,1517131,64.0
2025-05-08,2596193,59.0
2025-05-09,2582129,62.0
2025-05-12,2401213,53.0
2025-05-13,3193657,57.0
2025-05-14,2177926,65.0
2025-05-15,3665539,47.0
2025-05-16,1906590,
2025-05-19,2739682,60.0
2025-05-20,2314653,56.0
2025-05-21,1529645,65.0
2025-05-22,2121418,48.0
2025-05-23,1330362,52.0
2025-05-26,1087812,51.0
2025-05-27,3012954,44.0
2025-05-28,1267129,62.0
2025-05-29,3248595,50.0
2025-05-30,3459818,73.0
2025-06-02,2040800,60.0
2025-06-03,3767490,48.0
2025-06-04,2652440,67.0
2025-06-05,3647522,63.0
2025-06-06,2217711,
