Date,50 DMA
2024-06-06,299.38
2024-06-07,299.77
2024-06-10,300.4
2024-06-11,301.03
2024-06-12,301.96
2024-06-13,302.72
2024-06-14,303.46
2024-06-18,304.57
2024-06-19,305.46
2024-06-20,306.21
2024-06-21,306.98
2024-06-24,308.0
2024-06-25,308.76
2024-06-26,309.46
2024-06-27,310.33
2024-06-28,311.14
2024-07-01,311.86
2024-07-02,312.61
2024-07-03,313.49
2024-07-04,314.33
2024-07-05,315.32
2024-07-08,316.26
2024-07-09,317.24
2024-07-10,318.37
2024-07-11,319.33
2024-07-12,320.26
2024-07-15,321.18
2024-07-16,322.02
2024-07-18,322.77
2024-07-19,323.14
2024-07-22,323.75
2024-07-23,324.16
2024-07-24,324.67
2024-07-25,325.25
2024-07-26,325.99
2024-07-29,326.63
2024-07-30,327.54
2024-07-31,328.35
2024-08-01,329.64
2024-08-02,330.76
2024-08-05,331.23
2024-08-06,331.6
2024-08-07,332.41
2024-08-08,332.81
2024-08-09,333.32
2024-08-12,333.63
2024-08-13,333.76
2024-08-14,333.75
2024-08-16,333.94
2024-08-19,334.19
2024-08-20,334.44
2024-08-21,334.52
2024-08-22,334.5
2024-08-23,334.57
2024-08-26,334.72
2024-08-27,334.74
2024-08-28,334.73
2024-08-29,334.67
2024-08-30,334.78
2024-09-02,334.81
2024-09-03,334.8
2024-09-04,334.73
2024-09-05,334.59
2024-09-06,334.41
2024-09-09,334.18
2024-09-10,334.18
2024-09-11,334.14
2024-09-12,334.3
2024-09-13,334.41
2024-09-16,334.56
2024-09-17,334.65
2024-09-18,334.64
2024-09-19,334.65
2024-09-20,334.89
2024-09-23,335.14
2024-09-24,335.72
2024-09-25,336.82
2024-09-26,337.95
2024-09-27,338.58
2024-09-30,339.14
2024-10-01,339.6
2024-10-03,339.78
2024-10-04,339.74
2024-10-07,339.32
2024-10-08,338.84
2024-10-09,338.49
2024-10-10,338.32
2024-10-11,338.0
2024-10-14,337.71
2024-10-15,337.4
2024-10-16,337.0
2024-10-17,336.78
2024-10-18,336.59
2024-10-21,336.38
2024-10-22,335.84
2024-10-23,335.1
2024-10-24,334.47
2024-10-25,333.74
2024-10-28,333.14
2024-10-29,332.64
2024-10-30,332.09
2024-10-31,331.64
2024-11-01,331.27
2024-11-04,330.65
2024-11-05,330.1
2024-11-06,329.64
2024-11-07,328.99
2024-11-08,328.49
2024-11-11,328.54
2024-11-12,328.31
2024-11-13,327.91
2024-11-14,327.29
2024-11-18,326.69
2024-11-19,326.23
2024-11-21,326.22
2024-11-22,326.64
2024-11-25,327.27
2024-11-26,327.72
2024-11-27,328.18
2024-11-28,328.39
2024-11-29,328.43
2024-12-02,328.41
2024-12-03,328.46
2024-12-04,328.32
2024-12-05,328.32
2024-12-06,328.35
2024-12-09,328.38
2024-12-10,328.36
2024-12-11,328.33
2024-12-12,328.36
2024-12-13,328.57
2024-12-16,328.83
2024-12-17,328.86
2024-12-18,328.58
2024-12-19,328.31
2024-12-20,327.82
2024-12-23,327.33
2024-12-24,326.65
2024-12-26,326.01
2024-12-27,325.36
2024-12-30,324.66
2024-12-31,324.03
2025-01-01,323.5
2025-01-02,323.17
2025-01-03,322.89
2025-01-06,322.23
2025-01-07,321.56
2025-01-08,320.97
2025-01-09,320.35
2025-01-10,319.54
2025-01-13,318.29
2025-01-14,317.19
2025-01-15,316.47
2025-01-16,315.73
2025-01-17,315.21
2025-01-20,314.86
2025-01-21,314.37
2025-01-22,313.71
2025-01-23,312.95
2025-01-24,312.28
2025-01-27,311.29
2025-01-28,310.22
2025-01-29,309.34
2025-01-30,308.79
2025-01-31,308.51
2025-02-01,307.78
2025-02-03,306.84
2025-02-04,306.01
2025-02-05,305.19
2025-02-06,304.25
2025-02-07,303.23
2025-02-10,301.87
2025-02-11,300.29
2025-02-12,298.59
2025-02-13,297.04
2025-02-14,295.49
2025-02-17,294.22
2025-02-18,293.15
2025-02-19,291.97
2025-02-20,290.94
2025-02-21,289.8
2025-02-24,288.6
2025-02-25,287.31
2025-02-27,286.1
2025-02-28,284.71
2025-03-03,283.45
2025-03-04,282.3
2025-03-05,281.59
2025-03-06,281.01
2025-03-07,280.31
2025-03-10,279.96
2025-03-11,279.46
2025-03-12,278.98
2025-03-13,278.53
2025-03-17,278.1
2025-03-18,277.81
2025-03-19,277.79
2025-03-20,277.89
2025-03-21,278.09
2025-03-24,278.63
2025-03-25,279.12
2025-03-26,279.58
2025-03-27,280.2
2025-03-28,280.6
2025-04-01,280.94
2025-04-02,281.17
2025-04-03,281.87
2025-04-04,282.34
2025-04-07,282.62
2025-04-08,282.87
2025-04-09,283.28
2025-04-11,284.1
2025-04-15,284.9
2025-04-16,285.72
2025-04-17,286.63
2025-04-21,287.94
2025-04-22,288.9
2025-04-23,289.92
2025-04-24,290.88
2025-04-25,291.5
2025-04-28,292.17
2025-04-29,292.59
2025-04-30,293.17
2025-05-02,293.59
2025-05-05,294.17
2025-05-06,294.69
2025-05-07,295.34
2025-05-08,295.84
2025-05-09,295.98
2025-05-12,296.49
2025-05-13,296.57
2025-05-14,296.54
2025-05-15,296.67
2025-05-16,296.8
2025-05-19,297.09
2025-05-20,297.12
2025-05-21,297.08
2025-05-22,296.84
2025-05-23,296.89
2025-05-26,296.88
2025-05-27,296.79
2025-05-28,296.57
2025-05-29,296.43
2025-05-30,296.17
2025-06-02,296.05
2025-06-03,295.74
2025-06-04,295.46
2025-06-05,295.41
2025-06-06,295.43
