displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,65204.96,,,2022,Annual
Total Revenue ,TotalRevenue,65204.96,,,2022,Annual
Costof Revenue Total ,CostofRevenueTotal,32142.48,,,2022,Annual
Gross Profit ,GrossProfit,33062.48,,,2022,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,11301.17,,,2022,Annual
Research Development ,ResearchDevelopment,36.49,,,2022,Annual
Depreciation/ Amortization ,Depreciation/Amortization,1723.39,,,2022,Annual
Interest Exp( Inc) Net- Operating Total ,InterestExp(Inc)Net-OperatingTotal,12.36,,,2022,Annual
Unusual Expense( Income) ,UnusualExpense(Income),0.00,,,2022,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,1114.25,,,2022,Annual
Total Operating Expense ,TotalOperatingExpense,46330.14,,,2022,Annual
Operating Income ,OperatingIncome,18874.82,,,2022,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,1697.34,,,2022,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,51.18,,,2022,Annual
Other Net ,OtherNet,117.13,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,20740.47,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,5237.34,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,15503.13,,,2022,Annual
Minority Interest ,MinorityInterest,-260.47,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,15242.66,,,2022,Annual
Net Income ,NetIncome,15242.66,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,15242.66,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,15242.66,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,15242.66,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1231.66,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,12.38,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,11.50,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,12.34,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
