Date,Price on NSE
2024-06-06,408.14
2024-06-07,411.66
2024-06-10,409.55
2024-06-11,405.89
2024-06-12,405.24
2024-06-13,403.36
2024-06-14,404.16
2024-06-18,401.91
2024-06-19,397.13
2024-06-20,396.8
2024-06-21,393.33
2024-06-24,396.8
2024-06-25,396.8
2024-06-26,397.41
2024-06-27,398.96
2024-06-28,398.3
2024-07-01,402.19
2024-07-02,398.86
2024-07-03,401.49
2024-07-04,402.19
2024-07-05,406.5
2024-07-08,415.83
2024-07-09,424.27
2024-07-10,423.19
2024-07-11,429.94
2024-07-12,430.31
2024-07-15,434.39
2024-07-16,436.4
2024-07-18,440.81
2024-07-19,444.84
2024-07-22,437.34
2024-07-23,461.39
2024-07-24,463.12
2024-07-25,459.28
2024-07-26,470.76
2024-07-29,465.0
2024-07-30,459.23
2024-07-31,464.34
2024-08-01,462.79
2024-08-02,458.48
2024-08-05,455.57
2024-08-06,455.86
2024-08-07,461.81
2024-08-08,463.78
2024-08-09,464.85
2024-08-12,463.64
2024-08-13,459.32
2024-08-14,461.39
2024-08-16,471.18
2024-08-19,470.06
2024-08-20,467.57
2024-08-21,473.76
2024-08-22,472.96
2024-08-23,474.13
2024-08-26,474.04
2024-08-27,469.26
2024-08-28,466.17
2024-08-29,473.48
2024-08-30,470.48
2024-09-02,478.12
2024-09-03,477.51
2024-09-04,474.65
2024-09-05,479.2
2024-09-06,470.29
2024-09-09,479.71
2024-09-10,481.45
2024-09-11,482.15
2024-09-12,486.98
2024-09-13,481.68
2024-09-16,479.1
2024-09-17,475.96
2024-09-18,475.59
2024-09-19,476.43
2024-09-20,482.2
2024-09-23,484.59
2024-09-24,482.99
2024-09-25,485.15
2024-09-26,490.02
2024-09-27,489.98
2024-09-30,485.71
2024-10-01,483.88
2024-10-03,480.65
2024-10-04,472.03
2024-10-07,478.26
2024-10-08,476.15
2024-10-09,460.92
2024-10-10,461.25
2024-10-11,457.64
2024-10-14,465.84
2024-10-15,467.34
2024-10-16,462.32
2024-10-17,458.29
2024-10-18,456.23
2024-10-21,453.37
2024-10-22,451.64
2024-10-23,450.28
2024-10-24,442.17
2024-10-25,452.11
2024-10-28,453.84
2024-10-29,457.4
2024-10-30,460.78
2024-10-31,458.2
2024-11-01,459.61
2024-11-04,454.26
2024-11-05,450.14
2024-11-06,450.98
2024-11-07,447.98
2024-11-08,448.12
2024-11-11,447.09
2024-11-12,443.25
2024-11-13,442.64
2024-11-14,436.78
2024-11-18,437.34
2024-11-19,438.09
2024-11-21,428.53
2024-11-22,444.94
2024-11-25,446.95
2024-11-26,447.14
2024-11-27,447.09
2024-11-28,445.17
2024-11-29,446.9
2024-12-02,447.33
2024-12-03,442.97
2024-12-04,437.86
2024-12-05,438.23
2024-12-06,441.65
2024-12-09,435.84
2024-12-10,436.31
2024-12-11,436.12
2024-12-12,431.76
2024-12-13,440.58
2024-12-16,440.67
2024-12-17,440.15
2024-12-18,441.04
2024-12-19,437.34
2024-12-20,435.56
2024-12-23,444.56
2024-12-24,448.5
2024-12-26,447.09
2024-12-27,448.64
2024-12-30,447.14
2024-12-31,453.37
2025-01-01,453.65
2025-01-02,458.43
2025-01-03,451.45
2025-01-06,442.65
2025-01-07,441.1
2025-01-08,449.55
2025-01-09,450.1
2025-01-10,444.9
2025-01-13,439.05
2025-01-14,436.6
2025-01-15,437.35
2025-01-16,432.85
2025-01-17,440.2
2025-01-20,437.7
2025-01-21,437.55
2025-01-22,437.0
2025-01-23,440.2
2025-01-24,441.6
2025-01-27,440.1
2025-01-28,435.45
2025-01-29,433.35
2025-01-30,436.2
2025-01-31,447.5
2025-02-01,462.55
2025-02-03,454.35
2025-02-04,455.15
2025-02-05,448.15
2025-02-06,441.1
2025-02-07,430.85
2025-02-10,427.2
2025-02-11,418.3
2025-02-12,409.9
2025-02-13,409.7
2025-02-14,410.25
2025-02-17,408.6
2025-02-18,405.25
2025-02-19,406.4
2025-02-20,402.05
2025-02-21,400.9
2025-02-24,401.9
2025-02-25,404.85
2025-02-27,401.6
2025-02-28,395.0
2025-03-03,397.45
2025-03-04,394.85
2025-03-05,405.05
2025-03-06,405.7
2025-03-07,403.9
2025-03-10,405.0
2025-03-11,406.2
2025-03-12,412.4
2025-03-13,412.05
2025-03-17,407.95
2025-03-18,409.1
2025-03-19,403.05
2025-03-20,403.95
2025-03-21,405.55
2025-03-24,410.9
2025-03-25,409.8
2025-03-26,407.35
2025-03-27,409.45
2025-03-28,409.75
2025-04-01,406.65
2025-04-02,409.05
2025-04-03,409.4
2025-04-04,409.7
2025-04-07,406.05
2025-04-08,412.55
2025-04-09,416.3
2025-04-11,421.55
2025-04-15,420.4
2025-04-16,424.45
2025-04-17,427.25
2025-04-21,422.85
2025-04-22,433.6
2025-04-23,430.85
2025-04-24,430.05
2025-04-25,427.8
2025-04-28,428.8
2025-04-29,426.0
2025-04-30,425.8
2025-05-02,430.25
2025-05-05,436.95
2025-05-06,435.55
2025-05-07,431.15
2025-05-08,430.6
2025-05-09,423.55
2025-05-12,435.5
2025-05-13,427.9
2025-05-14,429.1
2025-05-15,432.65
2025-05-16,435.7
2025-05-19,435.35
2025-05-20,434.9
2025-05-21,433.0
2025-05-22,426.1
2025-05-23,436.3
2025-05-26,442.9
2025-05-27,433.9
2025-05-28,420.2
2025-05-29,418.75
2025-05-30,418.05
2025-06-02,419.3
2025-06-03,416.95
2025-06-04,417.0
2025-06-05,419.1
2025-06-06,421.05
