displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,95701.13,,,2022,Annual
Total Revenue ,TotalRevenue,95701.13,,,2022,Annual
Costof Revenue Total ,CostofRevenueTotal,36649.64,,,2022,Annual
Gross Profit ,GrossProfit,59051.49,,,2022,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,31726.94,,,2022,Annual
Depreciation/ Amortization ,Depreciation/Amortization,4131.89,,,2022,Annual
Interest Exp( Inc) Net- Operating Total ,InterestExp(Inc)Net-OperatingTotal,0.43,,,2022,Annual
Unusual Expense( Income) ,UnusualExpense(Income),69.11,,,2022,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,6792.23,,,2022,Annual
Total Operating Expense ,TotalOperatingExpense,79370.24,,,2022,Annual
Operating Income ,OperatingIncome,16330.89,,,2022,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-3777.31,,,2022,Annual
Other Net ,OtherNet,73.28,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,12626.86,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1936.31,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,10690.55,,,2022,Annual
Minority Interest ,MinorityInterest,-3656.51,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,7034.04,,,2022,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,515.74,,,2022,Annual
Net Income ,NetIncome,7549.78,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,7034.04,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,7549.78,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,7549.78,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,66.02,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,106.54,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,4.98,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,107.43,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
