Date,Price on NSE
2024-06-06,2334.75
2024-06-07,2379.85
2024-06-10,2446.8
2024-06-11,2456.9
2024-06-12,2450.15
2024-06-13,2458.05
2024-06-14,2471.2
2024-06-18,2457.55
2024-06-19,2447.15
2024-06-20,2498.8
2024-06-21,2466.15
2024-06-24,2515.1
2024-06-25,2516.95
2024-06-26,2552.25
2024-06-27,2637.6
2024-06-28,2670.45
2024-07-01,2726.4
2024-07-02,2742.95
2024-07-03,2742.35
2024-07-04,2734.85
2024-07-05,2748.0
2024-07-08,2742.15
2024-07-09,2761.8
2024-07-10,2802.15
2024-07-11,2801.6
2024-07-12,2843.75
2024-07-15,2803.75
2024-07-16,2827.35
2024-07-18,2791.8
2024-07-19,2743.0
2024-07-22,2811.55
2024-07-23,2823.05
2024-07-24,2806.9
2024-07-25,2797.55
2024-07-26,2843.3
2024-07-29,2828.2
2024-07-30,2790.9
2024-07-31,2776.75
2024-08-01,2767.0
2024-08-02,2706.8
2024-08-05,2612.25
2024-08-06,2620.5
2024-08-07,2637.05
2024-08-08,2544.65
2024-08-09,2572.75
2024-08-12,2571.1
2024-08-13,2519.25
2024-08-14,2512.4
2024-08-16,2600.35
2024-08-19,2598.4
2024-08-20,2636.7
2024-08-21,2684.85
2024-08-22,2755.15
2024-08-23,2748.55
2024-08-26,2736.6
2024-08-27,2699.9
2024-08-28,2715.55
2024-08-29,2676.2
2024-08-30,2698.85
2024-09-02,2690.8
2024-09-03,2706.85
2024-09-04,2757.65
2024-09-05,2741.6
2024-09-06,2692.85
2024-09-09,2710.35
2024-09-10,2702.55
2024-09-11,2681.15
2024-09-12,2757.1
2024-09-13,2784.35
2024-09-16,2765.3
2024-09-17,2754.85
2024-09-18,2722.7
2024-09-19,2738.95
2024-09-20,2678.25
2024-09-23,2666.9
2024-09-24,2619.3
2024-09-25,2662.0
2024-09-26,2745.85
2024-09-27,2783.15
2024-09-30,2795.55
2024-10-01,2801.15
2024-10-03,2766.15
2024-10-04,2745.1
2024-10-07,2720.5
2024-10-08,2738.2
2024-10-09,2715.75
2024-10-10,2722.45
2024-10-11,2725.55
2024-10-14,2726.9
2024-10-15,2735.8
2024-10-16,2764.1
2024-10-17,2705.85
2024-10-18,2760.95
2024-10-21,2718.25
2024-10-22,2655.35
2024-10-23,2633.2
2024-10-24,2666.7
2024-10-25,2615.2
2024-10-28,2646.95
2024-10-29,2686.0
2024-10-30,2672.55
2024-10-31,2695.85
2024-11-01,2698.9
2024-11-04,2590.6
2024-11-05,2650.95
2024-11-06,2645.95
2024-11-07,2562.7
2024-11-08,2544.85
2024-11-11,2519.5
2024-11-12,2521.2
2024-11-13,2502.9
2024-11-14,2523.95
2024-11-18,2517.15
2024-11-19,2508.15
2024-11-21,2534.85
2024-11-22,2598.65
2024-11-25,2629.8
2024-11-26,2617.2
2024-11-27,2621.9
2024-11-28,2570.45
2024-11-29,2606.25
2024-12-02,2693.55
2024-12-03,2714.0
2024-12-04,2717.3
2024-12-05,2706.8
2024-12-06,2701.9
2024-12-09,2681.4
2024-12-10,2655.3
2024-12-11,2670.75
2024-12-12,2660.05
2024-12-13,2692.7
2024-12-16,2685.15
2024-12-17,2599.7
2024-12-18,2594.15
2024-12-19,2539.05
2024-12-20,2488.7
2024-12-23,2526.2
2024-12-24,2501.85
2024-12-26,2482.05
2024-12-27,2480.3
2024-12-30,2443.5
2024-12-31,2442.7
2025-01-01,2442.15
2025-01-02,2543.95
2025-01-03,2510.0
2025-01-06,2460.55
2025-01-07,2467.25
2025-01-08,2435.75
2025-01-09,2410.4
2025-01-10,2364.1
2025-01-13,2288.15
2025-01-14,2310.6
2025-01-15,2317.55
2025-01-16,2350.7
2025-01-17,2375.85
2025-01-20,2402.0
2025-01-21,2367.5
2025-01-22,2388.15
2025-01-23,2461.15
2025-01-24,2490.75
2025-01-27,2458.05
2025-01-28,2411.3
2025-01-29,2453.65
2025-01-30,2491.7
2025-01-31,2508.85
2025-02-01,2440.75
2025-02-03,2473.65
2025-02-04,2484.7
2025-02-05,2490.0
2025-02-06,2499.0
2025-02-07,2487.6
2025-02-10,2473.25
2025-02-11,2491.45
2025-02-12,2484.95
2025-02-13,2490.1
2025-02-14,2431.3
2025-02-17,2463.85
2025-02-18,2463.2
2025-02-19,2463.2
2025-02-20,2453.7
2025-02-21,2431.05
2025-02-24,2393.7
2025-02-25,2379.3
2025-02-27,2339.95
2025-02-28,2306.65
2025-03-03,2377.45
2025-03-04,2394.65
2025-03-05,2391.65
2025-03-06,2393.65
2025-03-07,2407.25
2025-03-10,2383.95
2025-03-11,2413.55
2025-03-12,2398.9
2025-03-13,2370.2
2025-03-17,2399.35
2025-03-18,2421.65
2025-03-19,2458.2
2025-03-20,2468.15
2025-03-21,2469.4
2025-03-24,2513.2
2025-03-25,2569.45
2025-03-26,2581.6
2025-03-27,2618.7
2025-03-28,2611.15
2025-04-01,2619.0
2025-04-02,2616.5
2025-04-03,2651.9
2025-04-04,2616.9
2025-04-07,2509.1
2025-04-08,2590.05
2025-04-09,2557.75
2025-04-11,2651.25
2025-04-15,2718.6
2025-04-16,2702.8
2025-04-17,2760.7
