Date,Volume,Delivery (%)
2024-06-06,850314,32.0
2024-06-07,480309,47.0
2024-06-10,1004634,31.0
2024-06-11,542222,49.0
2024-06-12,472103,42.0
2024-06-13,519117,40.0
2024-06-14,1566275,30.0
2024-06-18,476193,50.0
2024-06-19,678050,57.0
2024-06-20,1030211,43.0
2024-06-21,2882467,71.0
2024-06-24,747404,46.0
2024-06-25,2220280,79.0
2024-06-26,2885718,71.0
2024-06-27,4921910,
2024-06-28,1523786,57.0
2024-07-01,1119776,48.0
2024-07-02,955192,51.0
2024-07-03,643839,62.0
2024-07-04,453914,51.0
2024-07-05,391118,42.0
2024-07-08,343368,60.0
2024-07-09,457493,54.0
2024-07-10,1164629,42.0
2024-07-11,1694418,57.0
2024-07-12,1486669,71.0
2024-07-15,1351804,64.0
2024-07-16,762923,63.0
2024-07-18,1192793,61.0
2024-07-19,436651,48.0
2024-07-22,1270368,50.0
2024-07-23,1078640,55.0
2024-07-24,2891881,88.0
2024-07-25,556434,43.0
2024-07-26,718965,58.0
2024-07-29,512547,58.0
2024-07-30,726409,71.0
2024-07-31,672139,68.0
2024-08-01,396135,59.0
2024-08-02,408802,51.0
2024-08-05,1084374,56.0
2024-08-06,826434,50.0
2024-08-07,556908,67.0
2024-08-08,1218940,56.0
2024-08-09,2740220,39.0
2024-08-12,1841321,53.0
2024-08-13,800488,56.0
2024-08-14,291625,45.0
2024-08-16,739383,46.0
2024-08-19,693944,48.0
2024-08-20,692217,60.0
2024-08-21,874237,68.0
2024-08-22,2191715,42.0
2024-08-23,1126106,43.0
2024-08-26,604887,47.0
2024-08-27,1456273,84.0
2024-08-28,994022,71.0
2024-08-29,952330,50.0
2024-08-30,1001499,69.0
2024-09-02,727573,39.0
2024-09-03,525594,64.0
2024-09-04,1132587,55.0
2024-09-05,478077,46.0
2024-09-06,563099,57.0
2024-09-09,275625,53.0
2024-09-10,436772,56.0
2024-09-11,354127,41.0
2024-09-12,947396,56.0
2024-09-13,653279,51.0
2024-09-16,447430,43.0
2024-09-17,273755,51.0
2024-09-18,341640,38.0
2024-09-19,462689,45.0
2024-09-20,2768492,69.0
2024-09-23,687766,66.0
2024-09-24,1475858,67.0
2024-09-25,906397,44.0
2024-09-26,1131337,52.0
2024-09-27,1453625,58.0
2024-09-30,901076,54.0
2024-10-01,529297,60.0
2024-10-03,1021741,47.0
2024-10-04,773400,61.0
2024-10-07,720162,51.0
2024-10-08,578981,65.0
2024-10-09,611465,56.0
2024-10-10,391218,38.0
2024-10-11,212251,36.0
2024-10-14,259049,54.0
2024-10-15,502054,65.0
2024-10-16,764472,46.0
2024-10-17,536283,37.0
2024-10-18,352200,42.0
2024-10-21,327632,50.0
2024-10-22,384923,46.0
2024-10-23,948218,66.0
2024-10-24,853752,50.0
2024-10-25,666212,59.0
2024-10-28,769115,64.0
2024-10-29,616943,47.0
2024-10-30,472763,65.0
2024-10-31,327616,43.0
2024-11-01,64383,34.0
2024-11-04,484286,53.0
2024-11-05,910861,56.0
2024-11-06,465438,53.0
2024-11-07,497602,39.0
2024-11-08,562479,59.0
2024-11-11,385441,48.0
2024-11-12,524735,52.0
2024-11-13,1459384,72.0
2024-11-14,589211,45.0
2024-11-18,1462479,45.0
2024-11-19,432663,51.0
2024-11-21,696982,32.0
2024-11-22,836827,45.0
2024-11-25,975364,66.0
2024-11-26,284314,47.0
2024-11-27,353584,45.0
2024-11-28,1067194,58.0
2024-11-29,658223,61.0
2024-12-02,1129034,40.0
2024-12-03,529918,55.0
2024-12-04,577439,55.0
2024-12-05,721751,34.0
2024-12-06,345931,57.0
2024-12-09,398285,55.0
2024-12-10,643948,65.0
2024-12-11,326965,39.0
2024-12-12,397068,41.0
2024-12-13,419561,52.0
2024-12-16,334451,51.0
2024-12-17,896712,53.0
2024-12-18,374489,49.0
2024-12-19,517512,50.0
2024-12-20,742345,64.0
2024-12-23,354117,45.0
2024-12-24,403258,66.0
2024-12-26,565585,67.0
2024-12-27,497332,66.0
2024-12-30,770066,64.0
2024-12-31,550430,64.0
2025-01-01,583314,61.0
2025-01-02,990220,48.0
2025-01-03,599437,62.0
2025-01-06,400971,49.0
2025-01-07,519885,60.0
2025-01-08,563439,64.0
2025-01-09,770031,67.0
2025-01-10,418536,54.0
2025-01-13,432323,53.0
2025-01-14,870763,70.0
2025-01-15,587956,63.0
2025-01-16,1400638,62.0
2025-01-17,446239,59.0
2025-01-20,687715,57.0
2025-01-21,320236,42.0
2025-01-22,340967,52.0
2025-01-23,601128,48.0
2025-01-24,1516330,61.0
2025-01-27,460705,49.0
2025-01-28,743420,61.0
2025-01-29,201709,37.0
2025-01-30,403511,29.0
2025-01-31,440656,39.0
2025-02-01,440015,43.0
2025-02-03,431840,42.0
2025-02-04,343994,49.0
2025-02-05,467896,62.0
2025-02-06,600485,47.0
2025-02-07,758054,48.0
2025-02-10,730398,60.0
2025-02-11,1744685,15.0
2025-02-12,471215,38.0
2025-02-13,746624,58.0
2025-02-14,703707,52.0
2025-02-17,659615,62.0
2025-02-18,600984,52.0
2025-02-19,292389,53.0
2025-02-20,430942,69.0
2025-02-21,509021,62.0
2025-02-24,546086,60.0
2025-02-25,500815,62.0
2025-02-27,1074585,61.0
2025-02-28,1165096,63.0
2025-03-03,798602,45.0
2025-03-04,525898,67.0
2025-03-05,806878,60.0
2025-03-06,761210,45.0
2025-03-07,321402,54.0
2025-03-10,699763,59.0
2025-03-11,452082,58.0
2025-03-12,594207,60.0
2025-03-13,487885,59.0
2025-03-17,655600,69.0
2025-03-18,465992,66.0
2025-03-19,423169,59.0
2025-03-20,328296,55.0
2025-03-21,1390236,75.0
2025-03-24,601918,48.0
2025-03-25,1019445,39.0
2025-03-26,565200,53.0
2025-03-27,1254335,53.0
2025-03-28,438585,47.0
2025-04-01,327467,58.0
2025-04-02,416792,62.0
2025-04-03,309191,39.0
2025-04-04,304083,54.0
2025-04-07,980522,54.0
2025-04-08,1302577,71.0
2025-04-09,496944,56.0
2025-04-11,681878,55.0
2025-04-15,829827,64.0
2025-04-16,469106,57.0
2025-04-17,1085342,43.0
2025-04-21,336730,42.0
2025-04-22,213557,44.0
2025-04-23,610329,45.0
2025-04-24,568898,51.0
2025-04-25,653679,61.0
2025-04-28,420133,40.0
2025-04-29,894320,70.0
2025-04-30,667134,73.0
2025-05-02,1012340,72.0
2025-05-05,665125,65.0
2025-05-06,294743,64.0
2025-05-07,434339,60.0
2025-05-08,977944,61.0
2025-05-09,452054,52.0
2025-05-12,506544,47.0
2025-05-13,321860,46.0
2025-05-14,337821,55.0
2025-05-15,1375419,49.0
2025-05-16,714880,
2025-05-19,583948,50.0
2025-05-20,525842,52.0
2025-05-21,310251,48.0
2025-05-22,549457,45.0
2025-05-23,1011021,25.0
2025-05-26,442020,44.0
2025-05-27,899377,42.0
2025-05-28,862162,63.0
2025-05-29,620233,52.0
2025-05-30,1211299,60.0
2025-06-02,1213858,76.0
2025-06-03,1502838,56.0
2025-06-04,532579,56.0
2025-06-05,962905,43.0
2025-06-06,420050,
