tickerId,companyName,remarks,recordDate,xdDate,interimOrFinal,instrumentType,value,percentage,dateOfAnnouncement,bookClosureStartDate,bookClosureEndDate,sortDate
S0003074,Titan Company,Rs.11.0000 per share(1100%)Dividend,,,Final,5,11.0,1100,2025-05-08,,,2025-05-08
S0003074,Titan Company,Rs.11.0000 per share(1100%)Dividend,,2024-06-27,Final,5,11.0,1100,2024-05-03,2024-06-28,2024-07-12,2024-06-27
S0003074,Titan Company,Rs.10.0000 per share(1000%)Dividend (BC & RD dates revised),,2023-07-13,Final,5,10.0,1000,2023-05-03,2023-07-14,2023-08-01,2023-07-13
S0003074,Titan Company,Rs.7.5000 per share(750%)Dividend,,2022-07-08,Final,5,7.5,750,2022-05-04,2022-07-12,2022-07-26,2022-07-08
S0003074,Titan Company,Rs.4.0000 per share(400%)Dividend,,2021-07-22,Final,5,4.0,400,2021-04-29,2021-07-24,2021-08-02,2021-07-22
