companyDescription,mgIndustry,isInId,exchangeCodeBse,exchangeCodeNse
"Titan Company Limited is an India-based consumer lifestyle company. The Company is primarily involved in the manufacturing and sale of Watches, Jewelry, Eyewear and other accessories and products. The Company's segments include Watches and Wearables, Jewelry, Eyewear and Others. The Watches and Wearables segment includes brands, such as Titan, Titan Clock, Fastrack, Sonata, Zoop, Octane, Xylys, Helios, Titan Raga, Fastrack Smart, Nebula and SF. The Jewelry segment includes brands, such as Tanishq, Mia, Zoya and CaratLane. The Eyewear segment includes the Titan EyePlus and Fastrack Eyecare. The Others segment includes Aerospace & Defence, Automation Solutions, Fragrances, Accessories and Indian dress wear. Its new business includes brands, such as Skinn and Taneira. The Company's subsidiaries include Titan Engineering & Automation Limited, Caratlane Trading Private Limited, Titan Holdings International FZCO, Titan Commodity Trading Limited and TCL North America Inc., among others.",Jewelry & Silverware,INE280A01028,500114,TITAN
