Date,Open,High,Low,Close,Volume,Value_Traded,VWAP,Total_Trades
06-Jun-2024,2600.0,2600.0,2518.0,2549.6,4102547,10435193842.9,2543.59,289383
07-Jun-2024,2555.3,2596.5,2525.0,2577.8,3974253,10194809506.25,2565.21,201226
10-Jun-2024,2579.0,2593.65,2546.0,2565.35,1449122,3719430495.5,2566.68,92543
11-Jun-2024,2566.0,2576.7,2551.3,2556.35,1402423,3596280636.55,2564.33,104194
12-Jun-2024,2568.0,2568.0,2517.0,2528.7,1754677,4443077948.65,2532.13,103076
13-Jun-2024,2487.95,2505.8,2446.45,2487.4,3123098,7781334693.65,2491.54,199804
14-Jun-2024,2473.0,2510.4,2470.4,2479.75,1729552,4297953288.3,2485.01,130423
18-Jun-2024,2479.9,2498.0,2473.15,2486.25,1820933,4527314009.05,2486.26,68569
19-Jun-2024,2495.0,2495.0,2451.5,2457.0,986976,2440243317.0,2472.44,59153
20-Jun-2024,2457.0,2490.0,2446.65,2482.2,2163310,5358416732.8,2476.95,139626
21-Jun-2024,2475.0,2478.0,2426.55,2441.3,3646215,8907636978.05,2442.98,211442
24-Jun-2024,2435.0,2467.85,2427.05,2442.2,1945519,4756292978.45,2444.74,80997
25-Jun-2024,2439.35,2446.7,2427.9,2432.2,833789,2030309481.3,2435.04,62530
26-Jun-2024,2437.0,2467.0,2432.4,2445.6,1738656,4260944396.25,2450.71,100759
27-Jun-2024,2449.95,2483.2,2436.0,2462.15,3402726,8389544810.05,2465.54,187578
28-Jun-2024,2463.0,2490.5,2462.85,2473.05,2129791,5278578800.95,2478.45,129175
01-Jul-2024,2461.05,2523.0,2450.1,2505.1,3312865,8290323623.95,2502.46,156721
02-Jul-2024,2515.0,2515.0,2479.35,2485.15,1305210,3249114180.95,2489.34,69520
03-Jul-2024,2486.65,2519.85,2474.3,2510.35,1406405,3508982638.9,2495.0,92326
04-Jul-2024,2515.05,2536.85,2492.9,2495.95,1977010,4955152254.35,2506.39,80239
05-Jul-2024,2495.95,2554.0,2495.95,2547.0,1754286,4439488608.45,2530.65,139811
08-Jul-2024,2560.0,2595.0,2536.25,2587.15,2818809,7267290156.05,2578.14,137791
09-Jul-2024,2587.15,2614.0,2568.0,2590.15,1479529,3841974908.85,2596.76,81546
10-Jul-2024,2581.0,2626.0,2573.0,2610.45,1764036,4590718473.2,2602.4,94054
11-Jul-2024,2617.0,2617.05,2590.05,2608.85,1432671,3738473679.5,2609.44,108072
12-Jul-2024,2601.0,2639.5,2601.0,2622.25,1912642,5019619987.7,2624.44,111544
15-Jul-2024,2628.0,2629.25,2613.65,2620.3,920101,2411759021.6,2621.19,61618
16-Jul-2024,2625.95,2725.0,2624.55,2688.45,3298003,8851093482.45,2683.77,184614
16-Jul-2024,2625.95,2725.0,2624.55,2688.45,3298003,8851093482.45,2683.77,184614
18-Jul-2024,2700.0,2751.2,2655.0,2738.4,5569762,15149949456.15,2720.04,213269
19-Jul-2024,2739.0,2743.0,2715.95,2727.0,1668862,4553857943.4,2728.72,136248
22-Jul-2024,2705.7,2749.95,2705.65,2735.3,1911629,5224986066.85,2733.26,76918
23-Jul-2024,2746.0,2811.3,2732.0,2766.35,3906259,10834714718.6,2773.68,180618
24-Jul-2024,2748.0,2757.45,2675.1,2717.05,3611927,9807792324.95,2715.39,228361
25-Jul-2024,2717.05,2724.85,2670.0,2707.2,2166670,5851154581.2,2700.53,139646
26-Jul-2024,2724.0,2727.0,2687.25,2711.05,2135309,5781411541.95,2707.53,108530
29-Jul-2024,2711.2,2720.0,2692.8,2711.6,957011,2589241971.5,2705.55,58900
30-Jul-2024,2715.6,2754.35,2685.4,2691.4,1560399,4242758281.35,2719.02,88086
31-Jul-2024,2705.0,2709.65,2675.05,2705.65,1751085,4721299809.25,2696.21,97411
01-Aug-2024,2714.0,2724.95,2695.2,2715.55,1886392,5111111102.35,2709.46,94476
02-Aug-2024,2712.0,2759.5,2681.15,2692.55,1738872,4717001094.0,2712.68,114139
05-Aug-2024,2675.95,2742.0,2666.2,2715.9,3118731,8476094311.05,2717.8,172541
06-Aug-2024,2720.1,2771.75,2708.65,2750.05,2296031,6318239055.7,2751.81,129458
07-Aug-2024,2781.7,2781.85,2735.5,2744.05,1713875,4727699643.3,2758.49,108113
08-Aug-2024,2754.0,2759.25,2720.4,2733.2,1464161,4006612916.7,2736.46,104340
09-Aug-2024,2756.0,2758.0,2718.6,2747.2,1284031,3512389300.25,2735.44,67439
12-Aug-2024,2738.0,2763.4,2722.4,2748.7,1297178,3563650159.05,2747.23,69639
13-Aug-2024,2742.0,2757.65,2730.1,2741.4,1051237,2884386238.65,2743.8,81551
14-Aug-2024,2741.0,2742.55,2706.6,2722.05,946995,2582261363.65,2726.8,63014
16-Aug-2024,2737.9,2753.6,2710.7,2748.25,1727926,4724215377.6,2734.04,91626
19-Aug-2024,2750.05,2759.75,2737.05,2742.55,1130327,3105867280.95,2747.76,50920
20-Aug-2024,2742.55,2756.25,2735.05,2751.05,1097889,3013428066.55,2744.75,62029
21-Aug-2024,2749.5,2795.1,2742.95,2791.2,1417729,3937972378.2,2777.66,62628
