Date,Open,High,Low,Close,Volume,Value_Traded,VWAP,Total_Trades
06-Jun-2024,9595.3,9740.0,9454.0,9701.45,570095,5494557563.1,9637.97,99883
07-Jun-2024,9643.6,9740.1,9615.0,9725.55,246783,2390744167.0,9687.64,43671
10-Jun-2024,9779.0,9924.0,9681.5,9733.05,201452,1969446792.05,9776.26,29715
11-Jun-2024,9740.0,9900.0,9700.1,9812.7,457442,4479931068.85,9793.44,55902
12-Jun-2024,9854.0,9944.0,9795.7,9904.25,277175,2739516032.95,9883.71,49550
13-Jun-2024,9904.0,9940.0,9825.25,9923.4,277783,2744418434.65,9879.72,54002
14-Jun-2024,9826.0,9995.0,9813.05,9961.75,320933,3183138764.25,9918.39,47084
18-Jun-2024,9922.0,10038.8,9908.0,9918.2,206100,2051581055.15,9954.3,32324
19-Jun-2024,9939.5,9948.0,9670.0,9685.8,279789,2734006909.9,9771.67,50317
20-Jun-2024,9692.0,9735.9,9565.0,9632.0,324597,3123243509.3,9621.91,78830
21-Jun-2024,9675.0,9728.95,9571.1,9602.25,334018,3218125478.45,9634.59,50901
24-Jun-2024,9580.0,9758.95,9510.55,9745.25,283754,2753147519.95,9702.59,61090
25-Jun-2024,9755.0,9825.0,9645.0,9659.95,282048,2740521106.7,9716.51,50209
26-Jun-2024,9659.9,9660.3,9441.5,9474.65,431217,4097466805.65,9502.1,61213
27-Jun-2024,9564.65,9564.65,9365.65,9417.45,637626,6003278309.15,9415.05,109569
28-Jun-2024,9465.0,9523.7,9382.25,9501.65,237516,2248180013.15,9465.38,37384
01-Jul-2024,9505.0,9693.95,9505.0,9532.4,289355,2773963406.3,9586.71,52085
02-Jul-2024,9520.0,9532.4,9381.1,9401.25,287884,2714844440.2,9430.34,44130
03-Jul-2024,9474.0,9554.95,9384.6,9422.4,318120,3002130224.65,9437.1,40680
04-Jul-2024,9479.9,9499.0,9420.35,9460.85,234656,2218873456.25,9455.86,35734
05-Jul-2024,9522.0,9660.0,9493.3,9635.8,608628,5835704927.8,9588.3,76948
08-Jul-2024,9640.0,9666.15,9470.0,9529.4,316215,3022277729.95,9557.67,37862
09-Jul-2024,9565.0,9565.0,9481.2,9534.1,262913,2503417503.95,9521.85,33536
10-Jul-2024,9550.0,9650.0,9451.95,9542.45,239607,2286041200.35,9540.79,46819
11-Jul-2024,9542.45,9569.5,9383.0,9466.8,294900,2787139501.7,9451.13,82273
12-Jul-2024,9499.95,9554.35,9412.0,9430.75,171581,1625822873.1,9475.54,28544
15-Jul-2024,9430.75,9738.5,9403.95,9673.35,504086,4857694029.25,9636.64,69379
16-Jul-2024,9715.0,9909.95,9633.65,9718.35,1041123,10174802226.1,9772.91,109111
16-Jul-2024,9715.0,9909.95,9633.65,9718.35,1041123,10174802226.1,9772.91,109111
18-Jul-2024,9745.0,9745.0,9291.5,9626.2,1055384,10012080811.5,9486.67,145602
19-Jul-2024,9635.0,9675.0,9340.0,9386.05,380782,3618292114.8,9502.27,54659
22-Jul-2024,9350.0,9435.0,9263.2,9409.7,247040,2319185510.85,9387.89,38081
23-Jul-2024,9435.0,9508.0,8744.6,9382.5,431989,4022467357.25,9311.5,62591
24-Jul-2024,9360.0,9372.7,9250.0,9260.2,283213,2632727003.8,9295.93,45371
25-Jul-2024,9260.0,9309.95,9171.0,9278.25,262328,2433025035.1,9274.74,43674
26-Jul-2024,9319.0,9505.0,9268.45,9492.9,250956,2370144599.4,9444.46,38940
29-Jul-2024,9549.2,9621.05,9509.0,9557.65,302363,2889433917.7,9556.18,50245
30-Jul-2024,9550.65,9654.0,9512.0,9564.35,301885,2891883841.15,9579.42,35536
31-Jul-2024,9600.0,9680.0,9580.05,9664.2,315292,3041119242.3,9645.41,48042
01-Aug-2024,9844.0,9844.0,9662.0,9730.5,308658,3001898707.25,9725.65,48800
02-Aug-2024,9714.8,9730.0,9581.75,9616.2,230615,2228444320.6,9663.05,36324
05-Aug-2024,9396.2,9520.0,9369.3,9485.05,310757,2937280523.8,9452.02,38442
06-Aug-2024,9515.25,9620.0,9400.0,9427.4,246541,2339041479.35,9487.43,39632
07-Aug-2024,9570.0,9725.0,9497.5,9708.2,270583,2608823775.2,9641.49,46639
08-Aug-2024,9735.0,9777.7,9610.15,9641.3,365016,3540715754.85,9700.17,59215
09-Aug-2024,9761.0,9775.0,9614.0,9765.95,161640,1572286207.25,9727.09,24632
12-Aug-2024,9741.0,9750.95,9615.0,9710.85,307698,2983098896.6,9694.89,45119
13-Aug-2024,9700.0,9789.85,9650.0,9671.6,161706,1571077402.25,9715.64,28865
14-Aug-2024,9704.0,9785.0,9671.6,9749.6,282934,2755440628.5,9738.81,33989
16-Aug-2024,9788.0,9925.0,9693.95,9888.15,240190,2357855849.65,9816.63,32937
19-Aug-2024,9926.95,9944.0,9759.3,9770.65,148301,1457126197.75,9825.46,23971
20-Aug-2024,9772.2,9876.65,9755.05,9779.7,132844,1302580916.15,9805.34,23665
21-Aug-2024,9779.1,9869.0,9735.0,9852.0,134985,1325808240.6,9821.89,24459
22-Aug-2024,9900.0,10011.0,9841.1,9914.2,388874,3858694571.85,9922.74,61838
23-Aug-2024,9970.0,10444.35,9930.0,10406.45,1229549,12623147126.5,10266.49,128249
26-Aug-2024,10375.1,10517.15,10339.65,10432.55,309223,3224334903.4,10427.22,46501
27-Aug-2024,10401.0,10568.45,10350.0,10501.6,262396,2750138205.2,10480.87,43531
28-Aug-2024,10500.0,10715.0,10461.3,10656.75,338792,3598828580.3,10622.53,69589
29-Aug-2024,10582.05,10850.0,10555.4,10807.85,693506,7466835370.65,10766.79,112887
30-Aug-2024,10835.0,10921.35,10705.0,10891.55,498560,5405828327.05,10842.88,64879
