Date,Open,High,Low,Close,Volume,Value_Traded,VWAP,Total_Trades
06-Jun-2024,555.0,558.75,550.4,555.25,3970217,2202377682.15,554.72,114066
07-Jun-2024,555.05,563.6,553.5,562.95,3382962,1898408308.95,561.17,62893
10-Jun-2024,563.25,574.55,561.3,569.2,3863289,2197824226.2,568.9,72406
11-Jun-2024,571.5,576.9,566.2,571.7,6417670,3678506078.6,573.18,96265
12-Jun-2024,571.7,577.75,569.6,572.7,4304369,2471886678.8,574.27,112588
13-Jun-2024,565.0,598.4,565.0,593.5,24352341,14368371828.75,590.02,270421
14-Jun-2024,599.15,601.8,594.05,598.35,7308942,4367754776.4,597.59,93226
18-Jun-2024,596.85,605.0,591.8,601.2,5120280,3073939167.65,600.35,94435
19-Jun-2024,602.1,605.15,592.35,596.2,4453729,2669574022.05,599.4,61887
20-Jun-2024,596.2,597.5,582.7,590.1,6133067,3621131263.9,590.43,126288
21-Jun-2024,588.0,592.6,580.0,580.95,7263396,4242029875.35,584.03,92413
24-Jun-2024,580.0,582.45,575.65,579.5,3226301,1869071891.8,579.32,49695
25-Jun-2024,579.0,592.25,576.95,590.95,6593288,3849990523.3,583.93,136434
26-Jun-2024,591.65,599.0,587.2,589.05,3672989,2177194682.8,592.76,59595
27-Jun-2024,589.05,595.0,586.6,593.25,4772196,2823318689.25,591.62,113620
28-Jun-2024,594.0,599.8,590.0,595.05,3646272,2169364998.0,594.95,80516
01-Jul-2024,590.15,603.05,589.6,600.75,3342913,2000376497.15,598.39,57682
02-Jul-2024,603.7,603.75,586.5,589.8,6477279,3830747304.7,591.41,164328
03-Jul-2024,592.4,598.85,590.5,596.15,2134587,1271159884.3,595.51,40081
04-Jul-2024,596.0,607.3,594.3,603.95,5028421,3034099978.7,603.39,91852
05-Jul-2024,606.2,608.8,600.65,607.35,3493050,2118320887.0,606.44,94587
08-Jul-2024,609.0,622.05,608.6,620.9,6800857,4184310272.05,615.26,123610
09-Jul-2024,622.0,629.35,620.9,623.65,5000797,3123581569.7,624.62,109104
10-Jul-2024,624.0,640.75,615.6,632.75,6186968,3905047501.3,631.17,136496
11-Jul-2024,635.95,636.6,629.3,634.25,3573349,2265056615.75,633.88,127988
12-Jul-2024,634.0,636.4,627.1,635.55,2643647,1675515145.5,633.79,82050
15-Jul-2024,635.55,648.0,630.5,638.05,6951688,4452748400.8,640.53,136635
16-Jul-2024,642.0,655.0,633.35,646.75,9167071,5913759478.1,645.11,154885
16-Jul-2024,642.0,655.0,633.35,646.75,9167071,5913759478.1,645.11,154885
18-Jul-2024,646.75,651.4,641.1,648.9,3975243,2571462189.2,646.87,95629
19-Jul-2024,644.65,646.0,634.15,635.9,2496778,1594795135.9,638.74,56274
22-Jul-2024,631.9,641.0,628.95,637.4,3854108,2456171413.45,637.29,69565
23-Jul-2024,642.0,649.7,623.25,643.95,9082995,5804717749.55,639.08,176696
24-Jul-2024,639.6,675.0,639.3,672.8,12377638,8234147875.85,665.24,281546
25-Jul-2024,666.0,685.6,665.55,683.15,9386864,6370340299.9,678.64,187977
26-Jul-2024,683.15,709.8,682.05,703.35,8933046,6259915750.75,700.76,231141
