Date,Open,High,Low,Close,Volume,Value_Traded,VWAP,Total_Trades
06-Jun-2024,1148.0,1148.0,1119.6,1139.9,2655137,3012197966.3,1134.48,127431
07-Jun-2024,1149.0,1149.0,1131.6,1135.65,1877248,2134075530.8,1136.81,65214
10-Jun-2024,1139.0,1143.45,1125.65,1133.05,1392359,1582190228.3,1136.34,50902
11-Jun-2024,1133.05,1144.8,1126.7,1135.6,805013,916565518.75,1138.57,35213
12-Jun-2024,1142.0,1142.0,1123.5,1124.65,773116,873380836.6,1129.69,38797
13-Jun-2024,1130.0,1133.0,1104.05,1114.6,1605436,1787064371.8,1113.13,68019
14-Jun-2024,1114.6,1124.95,1110.1,1112.45,1107470,1237814739.65,1117.7,47773
18-Jun-2024,1112.45,1128.3,1112.45,1126.9,1161864,1305341335.15,1123.49,38089
19-Jun-2024,1129.7,1130.9,1103.0,1105.6,1201455,1338726887.6,1114.25,53806
20-Jun-2024,1108.05,1108.35,1096.1,1103.25,1223872,1347098206.7,1100.69,72536
21-Jun-2024,1103.3,1105.0,1081.8,1084.9,1634958,1781801400.35,1089.81,59806
24-Jun-2024,1080.15,1104.0,1077.15,1101.95,912255,999408675.25,1095.54,42497
25-Jun-2024,1108.15,1108.2,1090.0,1094.6,932314,1022457522.9,1096.69,51047
26-Jun-2024,1095.05,1099.8,1083.1,1086.9,1003738,1091968273.3,1087.9,62830
27-Jun-2024,1090.1,1096.45,1077.85,1085.6,2272855,2463707339.35,1083.97,116474
28-Jun-2024,1085.6,1104.0,1085.0,1097.45,1129490,1237947139.75,1096.02,55557
01-Jul-2024,1090.1,1097.45,1088.0,1094.55,767705,838462787.95,1092.17,48558
02-Jul-2024,1096.0,1110.0,1080.0,1105.0,2026189,2222083259.0,1096.68,59555
03-Jul-2024,1114.0,1148.6,1112.05,1146.35,4406793,5002900513.8,1135.27,150349
04-Jul-2024,1147.55,1154.8,1133.3,1135.2,2113837,2425397190.2,1147.39,118371
05-Jul-2024,1135.4,1150.95,1132.7,1137.4,1281630,1460641932.1,1139.68,46350
