Date,Open,High,Low,Close,Volume,Value_Traded,VWAP,Total_Trades
06-Jun-2024,436.0,437.7,431.1,435.4,31119999,13516400453.8,434.33,290637
07-Jun-2024,431.4,441.65,431.1,439.15,28448041,12447097826.4,437.54,348935
10-Jun-2024,440.0,441.0,435.85,436.9,11432393,5004199602.85,437.72,260404
11-Jun-2024,437.0,437.8,432.25,433.0,12670589,5509008149.3,434.79,187213
12-Jun-2024,430.55,434.4,430.2,432.3,10352936,4475896381.25,432.33,163844
13-Jun-2024,436.9,436.9,429.75,430.3,9283802,4008627163.35,431.79,146737
14-Jun-2024,431.0,431.9,429.05,431.15,9217804,3968132276.85,430.49,170717
18-Jun-2024,433.0,434.2,428.2,428.75,14098178,6071715080.55,430.67,206941
19-Jun-2024,430.0,430.75,423.05,423.65,10909803,4643829424.6,425.66,177112
20-Jun-2024,424.05,426.5,421.5,423.3,14585806,6180605569.5,423.74,203212
21-Jun-2024,425.0,425.3,418.55,419.6,25205627,10602824293.85,420.65,295452
24-Jun-2024,420.0,423.95,420.0,423.3,9362433,3956853315.35,422.63,117502
25-Jun-2024,423.0,424.0,419.75,423.3,10260449,4331894414.05,422.19,138835
26-Jun-2024,423.0,426.4,422.05,423.95,11084805,4703058612.05,424.28,109504
27-Jun-2024,423.95,427.25,421.1,425.6,37012589,15714038249.45,424.56,251890
28-Jun-2024,425.5,428.0,423.5,424.9,17866326,7606338079.45,425.74,173097
01-Jul-2024,426.3,430.25,424.65,429.05,12894747,5513976701.35,427.61,132870
02-Jul-2024,430.0,430.65,422.55,425.5,10763335,4594402665.6,426.86,174096
03-Jul-2024,426.1,429.65,425.5,428.3,7159756,3063503681.75,427.88,116001
04-Jul-2024,430.0,431.5,427.05,429.05,9127340,3919190556.65,429.39,125047
05-Jul-2024,429.0,434.0,427.6,433.65,12929586,5585359681.4,431.98,151709
08-Jul-2024,435.15,444.55,433.65,443.6,20521107,9024461950.65,439.76,194693
09-Jul-2024,447.6,455.0,444.0,452.6,26470260,11925976364.8,450.54,240760
