Date,Open,High,Low,Close,Volume,Value_Traded,VWAP,Total_Trades
06-Jun-2024,4579.0,4727.0,4538.3,4719.75,748915,3493674883.15,4664.98,97194
07-Jun-2024,4700.0,4769.0,4670.1,4762.0,419417,1984045501.8,4730.48,43858
10-Jun-2024,4769.6,4800.0,4757.0,4782.75,301649,1442301104.2,4781.39,28628
11-Jun-2024,4810.0,4811.95,4744.05,4758.65,733966,3502704778.4,4772.3,58529
12-Jun-2024,4765.0,4873.45,4745.0,4850.65,523152,2518674271.2,4814.42,48938
13-Jun-2024,4886.95,4889.6,4768.0,4801.5,840780,4036177270.25,4800.52,63123
14-Jun-2024,4817.5,4945.0,4801.5,4935.1,549131,2681530194.2,4883.22,43855
18-Jun-2024,4940.0,4976.0,4912.55,4936.1,706641,3496618624.85,4948.22,49358
19-Jun-2024,4940.0,4963.7,4850.0,4880.75,652617,3194210355.85,4894.46,62338
20-Jun-2024,4885.35,4924.9,4843.05,4876.9,637364,3107098335.7,4874.92,69810
21-Jun-2024,4876.9,4925.3,4820.0,4845.5,414677,2024168826.35,4881.31,50927
24-Jun-2024,4838.0,4888.7,4794.2,4870.9,302473,1468258216.5,4854.18,42512
25-Jun-2024,4870.9,4896.0,4762.05,4775.05,660144,3174775970.15,4809.22,43466
26-Jun-2024,4775.05,4807.4,4720.0,4739.7,600784,2854843183.1,4751.86,45507
27-Jun-2024,4722.0,4766.45,4682.05,4713.8,1087487,5129336953.05,4716.69,106336
28-Jun-2024,4713.8,4733.95,4655.3,4672.95,939279,4400035451.55,4684.48,51220
01-Jul-2024,4640.0,4729.45,4626.0,4635.55,1364796,6347561146.1,4650.92,91866
02-Jul-2024,4635.9,4699.1,4592.9,4625.75,865321,4003694690.8,4626.83,92168
03-Jul-2024,4643.65,4703.75,4638.1,4692.3,257361,1205236970.5,4683.06,34022
04-Jul-2024,4692.3,4725.0,4662.0,4689.5,313153,1469292345.1,4691.93,31878
05-Jul-2024,4700.05,4748.8,4698.6,4737.3,258687,1223618540.65,4730.11,34648
08-Jul-2024,4758.95,4775.0,4716.0,4754.45,542470,2576542834.8,4749.65,33016
09-Jul-2024,4757.6,4838.0,4742.0,4828.7,631367,3017981529.1,4780.07,59333
10-Jul-2024,4842.0,4955.0,4795.0,4849.15,832007,4050438327.45,4868.27,79879
11-Jul-2024,4878.95,4885.0,4805.85,4828.65,308708,1491556684.6,4831.61,45947
12-Jul-2024,4828.55,4879.2,4815.0,4860.7,290823,1410851573.6,4851.24,30521
15-Jul-2024,4851.05,4917.0,4825.6,4881.35,223485,1090452525.2,4879.31,21812
16-Jul-2024,4881.4,4935.65,4861.0,4916.1,664540,3266173774.55,4914.94,58596
16-Jul-2024,4881.4,4935.65,4861.0,4916.1,664540,3266173774.55,4914.94,58596
18-Jul-2024,4818.0,4965.0,4784.95,4941.1,773064,3774980887.35,4883.14,70225
19-Jul-2024,4905.0,4925.0,4820.2,4850.7,662969,3216771308.25,4852.07,51650
22-Jul-2024,4767.0,4869.9,4759.6,4857.35,377893,1824288379.65,4827.53,31237
23-Jul-2024,4857.05,4975.0,4785.95,4919.55,1128441,5535584889.5,4905.52,79248
24-Jul-2024,4918.0,4942.3,4879.0,4915.35,400075,1962311435.05,4904.86,53167
25-Jul-2024,4900.0,4923.45,4872.35,4900.65,413861,2028785497.65,4902.09,49437
26-Jul-2024,4896.8,5058.9,4863.75,5012.5,625674,3128617388.65,5000.4,67434
29-Jul-2024,5034.0,5047.95,4931.15,4962.25,338482,1680546759.15,4964.95,54014
30-Jul-2024,4950.05,4978.65,4904.15,4951.85,683440,3371765193.4,4933.52,85701
31-Jul-2024,4951.85,4992.8,4939.95,4962.7,567283,2817238504.3,4966.2,63237
01-Aug-2024,4970.5,5023.0,4903.5,4968.8,654655,3238672967.25,4947.14,72234
02-Aug-2024,4884.0,4884.0,4691.55,4726.7,2120560,10106590776.55,4766.0,186465
05-Aug-2024,4612.15,4693.35,4555.0,4675.75,946316,4376440806.85,4624.71,79904
06-Aug-2024,4687.0,4752.0,4638.05,4653.9,594238,2779823747.7,4677.96,48420
07-Aug-2024,4664.95,4690.0,4579.4,4597.15,1093582,5049290227.15,4617.2,71203
08-Aug-2024,4624.0,4641.95,4548.0,4576.9,979435,4489830104.1,4584.1,77589
09-Aug-2024,4805.65,4853.0,4716.95,4830.6,1697560,8147150240.0,4799.33,113673
12-Aug-2024,4799.0,4852.05,4793.35,4808.8,738630,3562144973.6,4822.64,42464
13-Aug-2024,4810.2,4834.9,4790.1,4802.25,194849,937376232.6,4810.78,23911
14-Aug-2024,4810.95,4820.0,4716.0,4733.25,328795,1559750712.3,4743.84,37790
16-Aug-2024,4735.1,4825.0,4735.1,4818.0,259101,1241619182.5,4792.03,24087
19-Aug-2024,4848.0,4848.0,4780.0,4813.3,280722,1348973721.65,4805.37,24105
20-Aug-2024,4848.9,4898.0,4824.3,4883.25,523506,2552574226.85,4875.92,32288
21-Aug-2024,4890.0,4925.0,4867.0,4913.55,221438,1086609971.45,4907.06,18403
22-Aug-2024,4932.2,4949.0,4905.6,4933.55,536373,2646479128.35,4934.03,50693
23-Aug-2024,4920.0,4967.85,4882.3,4898.1,208413,1026316859.8,4924.44,22853
26-Aug-2024,4902.0,4915.95,4865.05,4875.2,314431,1534734237.55,4880.99,34292
27-Aug-2024,4866.05,4887.25,4836.7,4868.85,382109,1855873022.85,4856.92,28629
28-Aug-2024,4870.0,4975.75,4840.0,4946.85,424484,2096702521.85,4939.41,36873
29-Aug-2024,4946.85,4994.4,4880.0,4915.9,571335,2808559053.95,4915.78,57833
30-Aug-2024,4901.05,4979.5,4896.0,4960.5,465200,2304814046.35,4954.46,39475
02-Sep-2024,4949.75,5011.0,4887.75,4911.95,310778,1532905201.75,4932.48,38630
03-Sep-2024,4923.95,4940.0,4856.05,4865.8,263404,1290530752.0,4899.43,29068
04-Sep-2024,4830.0,4877.45,4821.2,4833.55,476838,2310345252.1,4845.14,38114
05-Sep-2024,4850.0,4863.1,4787.15,4800.1,398344,1918779104.25,4816.89,40109
06-Sep-2024,4794.7,4830.0,4740.2,4752.5,291111,1387881952.15,4767.54,43601
09-Sep-2024,4752.5,4780.0,4716.1,4747.35,272444,1291857089.3,4741.73,32035
