Date,Open,High,Low,Close,Volume,Value_Traded,VWAP,Total_Trades
06-Jun-2024,1521.5,1541.5,1510.8,1526.45,2891789,4408758077.1,1524.58,128791
07-Jun-2024,1538.95,1580.0,1530.55,1567.7,2787254,4353116697.85,1561.79,127738
10-Jun-2024,1586.05,1589.0,1559.35,1565.8,1154334,1820824374.65,1577.38,101419
11-Jun-2024,1573.0,1577.4,1558.0,1568.25,1184425,1858021705.4,1568.71,99642
12-Jun-2024,1568.0,1593.75,1562.0,1579.1,1799090,2832929928.7,1574.65,73036
13-Jun-2024,1586.95,1595.55,1581.0,1590.1,1095701,1739453368.4,1587.53,77073
14-Jun-2024,1590.1,1596.0,1575.35,1591.75,681385,1082343665.65,1588.45,60911
18-Jun-2024,1599.0,1604.9,1585.0,1597.95,1282756,2045039820.35,1594.25,111193
19-Jun-2024,1600.0,1600.0,1582.5,1594.9,1269273,2018983570.5,1590.66,47050
20-Jun-2024,1592.5,1595.0,1573.1,1586.0,1649421,2608557709.15,1581.5,106178
21-Jun-2024,1586.0,1610.85,1570.5,1578.9,3345305,5295995946.95,1583.11,115582
24-Jun-2024,1570.05,1589.85,1561.0,1587.65,822750,1298259933.9,1577.95,44488
25-Jun-2024,1587.65,1610.75,1571.0,1603.35,3093861,4924099318.25,1591.57,141660
26-Jun-2024,1607.0,1616.5,1593.75,1600.25,1310438,2098744015.6,1601.56,51181
27-Jun-2024,1600.25,1614.7,1595.05,1603.1,2620064,4204258964.9,1604.64,156183
28-Jun-2024,1603.1,1622.0,1583.1,1588.15,2058302,3295219325.4,1600.94,93481
01-Jul-2024,1588.2,1590.95,1578.0,1580.2,2444681,3869152674.8,1582.68,86514
02-Jul-2024,1580.2,1585.0,1561.1,1579.75,2572175,4045683248.35,1572.86,172144
03-Jul-2024,1583.0,1597.5,1573.6,1594.15,892102,1418689647.9,1590.28,45137
04-Jul-2024,1610.0,1610.0,1580.8,1585.7,1450706,2311031774.25,1593.04,65469
05-Jul-2024,1587.0,1590.7,1570.1,1579.6,1070592,1689321250.6,1577.93,103206
08-Jul-2024,1579.6,1579.6,1562.0,1570.1,1000005,1569117801.15,1569.11,80582
09-Jul-2024,1577.7,1583.9,1567.0,1581.6,1233946,1946415335.2,1577.39,70426
10-Jul-2024,1583.9,1589.0,1570.75,1582.55,1355610,2144553315.65,1581.98,99379
11-Jul-2024,1584.0,1596.0,1576.0,1587.85,1848978,2931881547.4,1585.68,82242
12-Jul-2024,1604.85,1604.85,1585.15,1597.25,1003699,1603115114.5,1597.21,89811
15-Jul-2024,1597.0,1605.0,1588.0,1602.2,1753186,2798158553.25,1596.04,55180
16-Jul-2024,1605.0,1615.0,1598.4,1609.55,980434,1575671676.55,1607.12,56338
16-Jul-2024,1605.0,1615.0,1598.4,1609.55,980434,1575671676.55,1607.12,56338
18-Jul-2024,1606.0,1654.0,1593.05,1651.25,2999670,4905018387.4,1635.19,131559
19-Jul-2024,1652.0,1660.0,1635.0,1640.25,1865129,3069880461.2,1645.93,72752
22-Jul-2024,1625.0,1651.8,1623.05,1631.15,784867,1286673064.45,1639.35,50019
23-Jul-2024,1635.0,1647.95,1599.45,1618.85,2718846,4401403810.2,1618.85,132286
24-Jul-2024,1600.6,1611.9,1562.0,1579.25,3675430,5820803831.4,1583.71,176812
25-Jul-2024,1565.6,1582.65,1558.0,1571.95,1694503,2662803589.55,1571.44,98634
26-Jul-2024,1578.0,1592.75,1569.05,1586.45,2768936,4384043178.55,1583.3,107847
29-Jul-2024,1588.15,1625.0,1582.5,1617.15,2217892,3561366193.1,1605.74,82131
30-Jul-2024,1614.0,1669.9,1595.2,1642.65,3703774,6083154291.15,1642.42,167026
31-Jul-2024,1650.9,1656.25,1637.65,1651.65,1324150,2184063693.3,1649.41,64607
01-Aug-2024,1655.0,1659.0,1630.0,1634.8,747329,1227755642.9,1642.86,57340
02-Aug-2024,1620.0,1629.0,1603.0,1623.45,1105569,1791308886.45,1620.26,68300
05-Aug-2024,1590.0,1605.0,1562.0,1567.7,2058076,3246478317.6,1577.43,112538
06-Aug-2024,1575.15,1598.0,1557.1,1564.1,1897942,2986487766.2,1573.54,108258
07-Aug-2024,1584.1,1584.8,1563.65,1571.4,1443063,2270126988.45,1573.13,40952
08-Aug-2024,1562.45,1576.45,1532.55,1540.05,1683534,2614010348.2,1552.69,92789
09-Aug-2024,1559.9,1562.55,1545.5,1560.2,1014828,1578372498.8,1555.31,50975
12-Aug-2024,1557.0,1570.85,1548.1,1559.0,1125254,1757059111.75,1561.48,51376
13-Aug-2024,1554.0,1569.0,1537.05,1543.35,1817066,2818153307.4,1550.94,111780
14-Aug-2024,1545.0,1546.45,1526.8,1529.15,1173504,1797548189.9,1531.78,77731
16-Aug-2024,1539.0,1552.45,1523.25,1549.9,1841887,2838559405.35,1541.11,85055
19-Aug-2024,1563.9,1563.9,1545.05,1551.1,940893,1459797814.05,1551.5,84351
20-Aug-2024,1554.95,1624.9,1551.5,1602.1,3149863,5032342850.35,1597.64,122804
21-Aug-2024,1600.0,1628.8,1599.95,1620.95,1966030,3178685357.6,1616.8,124859
22-Aug-2024,1624.8,1630.0,1614.05,1625.7,1325535,2153635703.2,1624.73,146376
23-Aug-2024,1627.9,1644.95,1623.2,1639.9,1114056,1821718657.4,1635.21,94274
26-Aug-2024,1649.0,1688.0,1638.75,1686.2,2446507,4089952113.85,1671.75,156411
27-Aug-2024,1686.2,1729.0,1652.0,1719.0,4205533,7139418956.0,1697.63,213278
28-Aug-2024,1728.0,1735.0,1700.05,1713.5,1444329,2477594387.85,1715.39,103200
29-Aug-2024,1716.0,1772.0,1711.55,1755.65,5508206,9667555154.55,1755.12,289557
30-Aug-2024,1769.95,1793.5,1750.05,1783.05,3865499,6864631267.7,1775.87,195873
02-Sep-2024,1796.4,1862.0,1787.8,1840.55,5442576,9998938880.8,1837.17,253728
03-Sep-2024,1850.0,1870.95,1811.95,1865.6,4429269,8157914164.25,1841.82,169905
04-Sep-2024,1840.2,1879.7,1833.05,1871.9,2634954,4921836612.45,1867.9,125251
05-Sep-2024,1868.0,1874.7,1850.0,1864.95,1441842,2686577202.25,1863.3,110359
06-Sep-2024,1864.0,1898.0,1836.0,1857.15,2970645,5533034505.0,1862.57,146758
09-Sep-2024,1860.0,1873.75,1839.05,1860.45,1576721,2932596035.5,1859.93,97224
10-Sep-2024,1874.8,1874.8,1815.25,1824.5,2155688,3939559378.25,1827.52,147790
11-Sep-2024,1829.0,1853.8,1814.25,1833.15,1492450,2736065614.7,1833.27,77524
12-Sep-2024,1850.7,1860.0,1816.8,1854.85,2040386,3753150370.1,1839.43,118125
13-Sep-2024,1874.8,1906.9,1846.5,1894.45,3078216,5810951952.05,1887.77,172472
16-Sep-2024,1902.0,1921.0,1838.05,1857.6,3180768,5969358717.2,1876.7,205992
17-Sep-2024,1859.0,1876.85,1838.55,1848.7,1920113,3560656742.6,1854.4,107998
18-Sep-2024,1848.7,1897.0,1843.2,1888.2,2960854,5571154689.45,1881.6,118509
19-Sep-2024,1890.0,1902.0,1876.0,1890.4,1821882,3442381952.2,1889.46,99575
20-Sep-2024,1892.1,1924.5,1884.35,1916.8,4225587,8076165379.65,1911.25,145184
23-Sep-2024,1929.85,1934.0,1914.6,1919.95,1118846,2153085011.8,1924.38,68299
24-Sep-2024,1920.0,1923.6,1898.35,1904.65,1461016,2790492643.85,1909.97,83248
25-Sep-2024,1905.0,1938.8,1896.05,1928.5,901659,1725443921.4,1913.63,48897
26-Sep-2024,1940.0,1988.25,1930.15,1982.8,2541200,4993560699.3,1965.04,122516
27-Sep-2024,1976.85,2029.9,1966.3,2010.7,3718693,7464155040.95,2007.2,126375
30-Sep-2024,2010.7,2018.95,1968.3,1973.4,1859917,3703164528.05,1991.04,121204
01-Oct-2024,1973.0,2007.1,1969.05,1975.25,1326900,2633816200.1,1984.94,80488
