Date,Open,High,Low,Close,Volume,Value_Traded,VWAP,Total_Trades
06-Jun-2024,454.95,462.0,452.6,461.0,7712784,3533982927.8,458.2,150107
07-Jun-2024,470.0,486.4,468.3,484.55,36336220,17519972023.15,482.16,373790
10-Jun-2024,488.4,488.4,473.35,475.25,9155876,4372896775.65,477.61,128553
11-Jun-2024,479.2,479.2,474.35,476.05,4685857,2234007039.35,476.76,67351
12-Jun-2024,478.0,484.4,475.55,476.9,6937558,3329620700.95,479.94,145168
13-Jun-2024,480.0,485.35,478.15,482.6,6497966,3137928794.05,482.91,110667
14-Jun-2024,485.0,485.6,476.2,477.5,5661298,2709681807.5,478.63,134137
18-Jun-2024,481.0,493.0,480.05,491.85,15935492,7811945829.15,490.22,242174
19-Jun-2024,492.25,497.15,486.75,495.75,10440142,5142923763.65,492.61,123262
20-Jun-2024,497.5,497.5,488.25,490.4,6285563,3092391359.8,491.98,108929
21-Jun-2024,497.95,500.95,489.1,490.55,47585588,23406656808.25,491.89,203465
24-Jun-2024,490.1,494.9,489.45,490.55,4967259,2442784735.7,491.78,73973
25-Jun-2024,490.55,498.0,489.3,496.85,4629105,2286480802.15,493.94,79008
26-Jun-2024,496.85,499.9,493.8,495.2,6406045,3177096996.05,495.95,113867
27-Jun-2024,492.15,511.95,489.2,510.8,21068569,10652092506.85,505.59,225180
28-Jun-2024,512.0,516.3,505.85,514.85,8202916,4203497643.45,512.44,117062
01-Jul-2024,517.9,535.8,514.1,527.35,15378764,8132928198.0,528.84,257497
02-Jul-2024,529.3,545.0,528.3,538.2,18138484,9764457855.7,538.33,231000
03-Jul-2024,541.9,545.45,535.5,539.0,8024692,4334852225.6,540.19,112117
04-Jul-2024,541.4,548.8,529.1,530.7,9762316,5246859994.65,537.46,127355
05-Jul-2024,531.35,536.5,529.45,535.1,5188045,2767005678.25,533.34,104240
08-Jul-2024,535.95,543.0,535.0,541.2,6088180,3287739222.2,540.02,121678
09-Jul-2024,544.0,544.95,537.6,541.0,4340722,2347284220.55,540.76,74512
10-Jul-2024,541.0,543.35,531.75,535.55,4616874,2476864488.7,536.48,74450
11-Jul-2024,536.7,539.55,530.0,534.1,4403809,2350085273.95,533.65,100387
12-Jul-2024,545.0,564.8,541.55,560.15,27093021,15052005876.2,555.57,298553
15-Jul-2024,566.9,566.9,556.15,559.7,8049739,4514204271.2,560.79,137790
16-Jul-2024,561.85,562.6,556.4,559.7,5619531,3142108459.55,559.14,138520
16-Jul-2024,561.85,562.6,556.4,559.7,5619531,3142108459.55,559.14,138520
18-Jul-2024,556.55,574.4,556.35,573.2,12509893,7096365104.0,567.26,250266
