Date,Open,High,Low,Close,Volume,Value_Traded,VWAP,Total_Trades
06-Jun-2024,1500.0,1509.8,1470.9,1481.1,3279775,4882118384.15,1488.55,170095
07-Jun-2024,1468.55,1498.4,1463.45,1492.1,3964791,5894112042.75,1486.61,153629
10-Jun-2024,1498.5,1505.8,1480.1,1485.85,2416022,3601726321.35,1490.77,122447
11-Jun-2024,1485.0,1491.0,1475.2,1481.05,1737873,2579748285.4,1484.43,66843
12-Jun-2024,1491.0,1492.25,1473.0,1484.25,5419536,8030169239.75,1481.71,134089
13-Jun-2024,1496.0,1510.0,1481.2,1507.25,2446832,3663761939.95,1497.35,79314
14-Jun-2024,1510.5,1515.9,1495.95,1502.35,2706742,4076096945.75,1505.91,103202
18-Jun-2024,1514.0,1516.55,1499.1,1507.9,2811967,4243313488.7,1509.02,113861
19-Jun-2024,1516.2,1550.0,1513.25,1528.2,11002582,16889819347.5,1535.08,259334
20-Jun-2024,1536.0,1540.75,1513.0,1527.85,3589441,5489231955.9,1529.27,141027
21-Jun-2024,1523.0,1537.8,1511.25,1527.15,5249389,8021076757.0,1528.0,142019
24-Jun-2024,1507.15,1508.9,1478.2,1490.4,4609137,6864260281.95,1489.27,180491
25-Jun-2024,1494.75,1502.15,1482.2,1495.55,3309896,4936328981.45,1491.38,131650
26-Jun-2024,1498.0,1521.0,1481.55,1497.9,5605220,8412461824.7,1500.83,191596
27-Jun-2024,1494.0,1504.95,1485.0,1502.75,5166134,7729580813.25,1496.2,166324
28-Jun-2024,1491.0,1491.0,1460.5,1464.5,6425323,9481428080.65,1475.63,213730
01-Jul-2024,1468.95,1469.0,1452.95,1456.9,3166439,4615799481.45,1457.73,131526
02-Jul-2024,1457.4,1460.45,1420.65,1429.45,4644571,6666592503.2,1435.35,139209
03-Jul-2024,1438.9,1458.0,1421.9,1455.5,5907225,8535824755.2,1444.98,150181
04-Jul-2024,1455.45,1457.85,1436.2,1442.85,3010077,4343957895.1,1443.14,89823
05-Jul-2024,1437.0,1449.7,1426.0,1434.25,4216309,6042081624.6,1433.03,124384
08-Jul-2024,1428.0,1441.7,1422.8,1438.05,2772277,3980009029.1,1435.65,79363
09-Jul-2024,1441.0,1449.6,1426.0,1434.25,3126274,4482224021.45,1433.73,59911
10-Jul-2024,1433.5,1433.5,1415.05,1425.95,3979121,5670460390.95,1425.05,134402
11-Jul-2024,1427.95,1435.85,1415.7,1429.75,2416195,3441408017.75,1424.31,94319
12-Jul-2024,1432.0,1450.95,1427.35,1434.55,3340305,4798368614.45,1436.51,86649
15-Jul-2024,1438.5,1449.0,1433.0,1444.05,4284427,6181804541.05,1442.85,111207
16-Jul-2024,1445.05,1450.0,1435.75,1445.9,2284985,3294099637.3,1441.63,78588
16-Jul-2024,1445.05,1450.0,1435.75,1445.9,2284985,3294099637.3,1441.63,78588
18-Jul-2024,1440.7,1460.85,1438.0,1456.9,3634938,5276259150.15,1451.54,142148
19-Jul-2024,1451.55,1452.0,1429.0,1432.45,2981749,4281800723.4,1436.0,106252
22-Jul-2024,1428.0,1429.95,1409.6,1423.4,2883674,4097851790.6,1421.05,115347
23-Jul-2024,1422.5,1427.0,1395.65,1413.2,3054925,4315777258.6,1412.73,109076
24-Jul-2024,1409.8,1412.5,1386.4,1396.65,5553500,7763054808.3,1397.87,185572
25-Jul-2024,1389.0,1396.55,1374.0,1379.1,3631639,5015855475.85,1381.15,117516
26-Jul-2024,1365.0,1409.0,1359.05,1403.9,3607419,5023050699.9,1392.42,138331
29-Jul-2024,1415.0,1444.95,1406.45,1411.5,5955870,8488617050.15,1425.25,211378
30-Jul-2024,1411.5,1432.7,1407.2,1429.7,2158067,3077865406.45,1426.21,91474
31-Jul-2024,1435.0,1435.0,1414.05,1427.8,3926481,5590371787.5,1423.76,118453
01-Aug-2024,1432.0,1440.0,1416.8,1419.85,4074181,5821573960.4,1428.89,130846
02-Aug-2024,1413.95,1413.95,1392.7,1404.3,3268026,4589633751.1,1404.41,109343
05-Aug-2024,1388.0,1396.2,1369.0,1389.45,3532894,4880894130.3,1381.56,120892
06-Aug-2024,1395.0,1407.3,1376.25,1381.0,2425599,3372715507.6,1390.47,66802
07-Aug-2024,1391.0,1399.5,1329.2,1345.15,8728852,11800959460.6,1351.95,260201
08-Aug-2024,1347.95,1355.8,1334.0,1347.3,3669342,4935453208.8,1345.05,129177
09-Aug-2024,1367.0,1367.0,1338.05,1349.8,5082087,6846533814.05,1347.19,218127
12-Aug-2024,1349.8,1357.6,1336.65,1350.85,4436342,5988972384.75,1349.98,141631
13-Aug-2024,1355.0,1371.65,1343.5,1350.6,3905817,5298564482.25,1356.58,110670
