Date,Volume,Delivery (%)
2024-06-06,457070,48.0
2024-06-07,566754,49.0
2024-06-10,302889,53.0
2024-06-11,365477,51.0
2024-06-12,306779,54.0
2024-06-13,302184,55.0
2024-06-14,226093,54.0
2024-06-18,840037,64.0
2024-06-19,716876,60.0
2024-06-20,921141,63.0
2024-06-21,986887,51.0
2024-06-24,558179,59.0
2024-06-25,610693,69.0
2024-06-26,454264,57.0
2024-06-27,1266458,
2024-06-28,1219217,74.0
2024-07-01,1164008,63.0
2024-07-02,699182,70.0
2024-07-03,486253,62.0
2024-07-04,306012,53.0
2024-07-05,426630,58.0
2024-07-08,513722,66.0
2024-07-09,2229734,29.0
2024-07-10,2130670,26.0
2024-07-11,626737,45.0
2024-07-12,723277,46.0
2024-07-15,704994,59.0
2024-07-16,353175,48.0
2024-07-18,405985,37.0
2024-07-19,388534,46.0
2024-07-22,254296,48.0
2024-07-23,344280,40.0
2024-07-24,290611,47.0
2024-07-25,413993,57.0
2024-07-26,558437,51.0
2024-07-29,403134,57.0
2024-07-30,538148,47.0
2024-07-31,886748,44.0
2024-08-01,2109416,29.0
2024-08-02,1406663,55.0
2024-08-05,1177177,51.0
2024-08-06,638278,43.0
2024-08-07,441660,49.0
2024-08-08,369169,39.0
2024-08-09,343285,51.0
2024-08-12,301315,45.0
2024-08-13,484034,56.0
2024-08-14,454019,68.0
2024-08-16,587235,62.0
2024-08-19,285374,52.0
2024-08-20,477438,66.0
2024-08-21,304901,63.0
2024-08-22,515660,70.0
2024-08-23,479892,51.0
2024-08-26,238150,55.0
2024-08-27,515144,44.0
2024-08-28,333700,54.0
2024-08-29,632162,62.0
2024-08-30,2337338,73.0
2024-09-02,348233,53.0
2024-09-03,476448,70.0
2024-09-04,757613,70.0
2024-09-05,599160,68.0
2024-09-06,768728,64.0
2024-09-09,426257,63.0
2024-09-10,301594,57.0
2024-09-11,358534,56.0
2024-09-12,557871,57.0
2024-09-13,369576,61.0
2024-09-16,188189,64.0
2024-09-17,601005,71.0
2024-09-18,187308,53.0
2024-09-19,478682,57.0
2024-09-20,928842,44.0
2024-09-23,243604,50.0
2024-09-24,446584,60.0
2024-09-25,348114,51.0
2024-09-26,1503351,31.0
2024-09-27,890937,55.0
2024-09-30,429353,50.0
2024-10-01,396494,52.0
2024-10-03,884094,65.0
2024-10-04,709679,46.0
2024-10-07,474985,56.0
2024-10-08,394268,61.0
2024-10-09,483662,51.0
2024-10-10,497952,57.0
2024-10-11,290089,49.0
2024-10-14,529632,66.0
2024-10-15,555380,58.0
2024-10-16,442788,57.0
2024-10-17,911107,64.0
2024-10-18,548363,52.0
2024-10-21,388286,47.0
2024-10-22,933468,64.0
2024-10-23,433026,55.0
2024-10-24,583135,57.0
2024-10-25,654724,56.0
2024-10-28,622177,67.0
2024-10-29,2324427,46.0
2024-10-30,1714955,46.0
2024-10-31,865734,62.0
2024-11-01,68925,29.0
2024-11-04,464327,45.0
2024-11-05,338103,33.0
2024-11-06,427259,52.0
2024-11-07,538874,62.0
2024-11-08,279347,39.0
2024-11-11,487518,40.0
2024-11-12,566201,62.0
2024-11-13,533249,55.0
2024-11-14,444938,54.0
2024-11-18,339008,51.0
2024-11-19,895585,76.0
2024-11-21,574736,59.0
2024-11-22,504801,58.0
