tickerId,companyName,remarks,recordDate,xdDate,interimOrFinal,instrumentType,value,percentage,dateOfAnnouncement,bookClosureStartDate,bookClosureEndDate,sortDate
S0003058,Dr Reddys Laboratories,Rs.8.0000 per share(800%)Final Dividend,2025-07-10,,Final,5,8,800,2025-05-09,,,2025-07-10
S0003058,Dr Reddys Laboratories,Rs.40.0000 per share(800%)Final Dividend,,2024-07-16,Final,5,40,800,2024-05-07,2024-07-17,2024-07-19,2024-07-16
S0003058,Dr Reddys Laboratories,Rs.40.0000 per share(800%)Final Dividend,,2023-07-11,Final,5,40,800,2023-05-10,2023-07-12,2023-07-14,2023-07-11
S0003058,Dr Reddys Laboratories,Rs.30.0000 per share(600%)Final Dividend,,2022-07-11,Final,5,30,600,2022-05-19,2022-07-13,2022-07-15,2022-07-11
S0003058,Dr Reddys Laboratories,Rs.25.0000 per share(500%)Final Dividend,,2021-07-09,Final,5,25,500,2021-05-14,2021-07-13,2021-07-15,2021-07-09
