Date,Volume,Delivery (%)
2024-06-06,3623615,53.0
2024-06-07,3864945,66.0
2024-06-10,3190525,55.0
2024-06-11,2638700,66.0
2024-06-12,2054720,63.0
2024-06-13,2273345,52.0
2024-06-14,2002255,65.0
2024-06-18,3314700,63.0
2024-06-19,3149550,68.0
2024-06-20,2538395,51.0
2024-06-21,2237270,60.0
2024-06-24,1646850,61.0
2024-06-25,2008620,65.0
2024-06-26,1974380,63.0
2024-06-27,12365625,
2024-06-28,5345040,48.0
2024-07-01,2338925,53.0
2024-07-02,1875290,54.0
2024-07-03,3057290,45.0
2024-07-04,1838355,36.0
2024-07-05,1207125,42.0
2024-07-08,843820,37.0
2024-07-09,1802835,51.0
2024-07-10,1339045,53.0
2024-07-11,1745275,54.0
2024-07-12,3018570,64.0
2024-07-15,3088870,44.0
2024-07-16,1601850,49.0
2024-07-18,1959565,49.0
2024-07-19,936000,37.0
2024-07-22,2141685,53.0
2024-07-23,4356390,66.0
2024-07-24,3069645,52.0
2024-07-25,1335965,37.0
2024-07-26,2111390,52.0
2024-07-29,3365430,43.0
2024-07-30,1500260,55.0
2024-07-31,1754830,69.0
2024-08-01,2370100,49.0
2024-08-02,2280575,50.0
2024-08-05,2217655,56.0
2024-08-06,1277065,57.0
2024-08-07,985860,60.0
2024-08-08,2773135,39.0
2024-08-09,673295,40.0
2024-08-12,1900270,61.0
2024-08-13,1279290,53.0
2024-08-14,1745305,62.0
2024-08-16,2598700,74.0
2024-08-19,856940,39.0
2024-08-20,762115,49.0
2024-08-21,1937565,40.0
2024-08-22,1732305,39.0
2024-08-23,729805,53.0
2024-08-26,1033280,53.0
2024-08-27,2312205,78.0
2024-08-28,1662000,64.0
2024-08-29,1802490,45.0
2024-08-30,3462595,72.0
2024-09-02,2419130,53.0
2024-09-03,1265560,65.0
2024-09-04,2271115,69.0
2024-09-05,2041330,65.0
2024-09-06,2137485,69.0
2024-09-09,1518010,64.0
2024-09-10,2370745,53.0
2024-09-11,1879180,46.0
2024-09-12,2686620,53.0
2024-09-13,1228060,71.0
2024-09-16,713185,62.0
2024-09-17,946190,61.0
2024-09-18,1272145,62.0
2024-09-19,8709855,90.0
2024-09-20,2873400,62.0
2024-09-23,1400320,50.0
2024-09-24,1991055,61.0
2024-09-25,2437335,71.0
2024-09-26,2901785,65.0
2024-09-27,2832205,64.0
2024-09-30,1898365,58.0
2024-10-01,1769385,63.0
2024-10-03,2350090,58.0
2024-10-04,1772515,63.0
2024-10-07,2305895,63.0
2024-10-08,1422460,64.0
2024-10-09,1769735,55.0
2024-10-10,1629720,51.0
2024-10-11,1184640,58.0
2024-10-14,1160540,65.0
2024-10-15,1586290,67.0
2024-10-16,1920605,54.0
2024-10-17,1943300,53.0
2024-10-18,1171360,47.0
2024-10-21,1254345,61.0
2024-10-22,1923095,60.0
2024-10-23,1591275,62.0
2024-10-24,1664170,60.0
2024-10-25,1305605,55.0
2024-10-28,851202,51.0
2024-10-29,1510359,45.0
2024-10-30,2155488,53.0
2024-10-31,1967267,50.0
2024-11-01,605143,51.0
2024-11-04,1818244,47.0
2024-11-05,1646298,55.0
2024-11-06,4040620,39.0
2024-11-07,1521718,56.0
2024-11-08,1352593,57.0
2024-11-11,1195090,59.0
2024-11-12,1234507,65.0
2024-11-13,1049136,61.0
2024-11-14,1382275,58.0
2024-11-18,3430249,58.0
2024-11-19,1541257,51.0
2024-11-21,2186425,31.0
2024-11-22,781904,51.0
2024-11-25,3372603,67.0
2024-11-26,1251100,59.0
2024-11-27,1450306,62.0
2024-11-28,2886960,65.0
2024-11-29,2582580,65.0
2024-12-02,1896038,60.0
2024-12-03,2250651,77.0
2024-12-04,1467658,66.0
2024-12-05,3400631,59.0
2024-12-06,1795722,69.0
2024-12-09,1311322,68.0
2024-12-10,2109016,68.0
2024-12-11,1219543,67.0
2024-12-12,1665377,55.0
2024-12-13,1326234,59.0
2024-12-16,1945388,60.0
2024-12-17,2735280,59.0
2024-12-18,2891291,49.0
2024-12-19,7299821,41.0
2024-12-20,7705553,49.0
2024-12-23,3802857,49.0
2024-12-24,3029419,60.0
2024-12-26,1580523,52.0
2024-12-27,3719325,51.0
2024-12-30,2497430,62.0
2024-12-31,1955993,59.0
2025-01-01,1692951,40.0
2025-01-02,1771763,49.0
2025-01-03,1601908,54.0
2025-01-06,1859011,63.0
2025-01-07,1839269,56.0
2025-01-08,3538616,36.0
2025-01-09,1626427,55.0
2025-01-10,1634634,52.0
2025-01-13,2854111,63.0
2025-01-14,1893936,72.0
2025-01-15,1956218,60.0
2025-01-16,1245289,36.0
2025-01-17,1473602,43.0
2025-01-20,581880,43.0
2025-01-21,750783,49.0
2025-01-22,1338227,44.0
2025-01-23,1506800,31.0
2025-01-24,7250128,46.0
2025-01-27,2246487,55.0
2025-01-28,3187336,56.0
2025-01-29,3480893,73.0
2025-01-30,3326933,64.0
2025-01-31,1542310,66.0
2025-02-01,1099924,59.0
2025-02-03,1442609,63.0
2025-02-04,2279968,63.0
2025-02-05,1472022,65.0
2025-02-06,3043316,58.0
2025-02-07,1253765,62.0
2025-02-10,1590893,65.0
2025-02-11,1834137,69.0
2025-02-12,1338349,54.0
2025-02-13,4489416,75.0
2025-02-14,1260076,48.0
2025-02-17,627350,40.0
2025-02-18,1788391,65.0
2025-02-19,3174939,49.0
2025-02-20,1626996,67.0
2025-02-21,6962312,83.0
2025-02-24,2099101,45.0
2025-02-25,7081910,82.0
2025-02-27,3474854,73.0
2025-02-28,3953282,69.0
2025-03-03,1846596,60.0
2025-03-04,1095708,60.0
2025-03-05,1311602,67.0
2025-03-06,1683875,58.0
2025-03-07,811062,51.0
2025-03-10,963432,54.0
2025-03-11,894377,58.0
2025-03-12,2122272,73.0
2025-03-13,1328182,61.0
2025-03-17,2824224,50.0
2025-03-18,1925514,65.0
2025-03-19,1595875,55.0
2025-03-20,1539665,60.0
2025-03-21,2361999,67.0
2025-03-24,2007740,66.0
2025-03-25,2998980,54.0
2025-03-26,3224572,59.0
2025-03-27,4755911,70.0
2025-03-28,2838644,65.0
2025-04-01,4237975,69.0
2025-04-02,2206256,68.0
2025-04-03,6512803,40.0
2025-04-04,5631894,54.0
2025-04-07,4070549,56.0
2025-04-08,1630310,51.0
2025-04-09,5618699,70.0
2025-04-11,2805265,62.0
2025-04-15,2771626,63.0
2025-04-16,1742151,64.0
2025-04-17,2826406,64.0
2025-04-21,1989741,65.0
2025-04-22,1403409,53.0
2025-04-23,3218605,68.0
2025-04-24,4886486,62.0
2025-04-25,1366780,43.0
2025-04-28,1264960,44.0
2025-04-29,1717377,48.0
2025-04-30,1649017,58.0
2025-05-02,1389590,51.0
2025-05-05,2033041,52.0
2025-05-06,2042555,51.0
2025-05-07,1436141,62.0
2025-05-08,2650727,55.0
2025-05-09,1361663,33.0
2025-05-12,5274733,33.0
2025-05-13,3229399,31.0
2025-05-14,1215417,42.0
2025-05-15,2092793,46.0
2025-05-16,956678,
2025-05-19,2269600,63.0
2025-05-20,1405665,57.0
2025-05-21,2735193,32.0
2025-05-22,2300400,61.0
2025-05-23,813714,49.0
2025-05-26,1030753,53.0
2025-05-27,1229838,54.0
2025-05-28,847213,55.0
2025-05-29,1833653,63.0
2025-05-30,3274069,71.0
2025-06-02,1272738,57.0
2025-06-03,891467,60.0
2025-06-04,1432715,56.0
2025-06-05,4123590,32.0
2025-06-06,2233153,
