Date,Price on NSE
2024-06-06,1178.19
2024-06-07,1212.26
2024-06-10,1221.23
2024-06-11,1207.85
2024-06-12,1212.01
2024-06-13,1219.17
2024-06-14,1217.05
2024-06-18,1198.25
2024-06-19,1191.24
2024-06-20,1194.16
2024-06-21,1202.29
2024-06-24,1210.99
2024-06-25,1215.68
2024-06-26,1214.01
2024-06-27,1247.18
2024-06-28,1280.47
2024-07-01,1270.74
2024-07-02,1274.05
2024-07-03,1285.18
2024-07-04,1295.87
2024-07-05,1304.0
2024-07-08,1306.83
2024-07-09,1316.57
2024-07-10,1318.51
2024-07-11,1318.95
2024-07-12,1343.89
2024-07-15,1358.95
2024-07-16,1329.21
2024-07-18,1333.5
2024-07-19,1327.2
2024-07-22,1354.18
2024-07-23,1373.0
2024-07-24,1364.03
2024-07-25,1370.64
2024-07-26,1375.73
2024-07-29,1368.01
2024-07-30,1360.83
2024-07-31,1350.1
2024-08-01,1377.59
2024-08-02,1392.83
2024-08-05,1362.41
2024-08-06,1361.48
2024-08-07,1385.27
2024-08-08,1387.66
2024-08-09,1402.7
2024-08-12,1377.31
2024-08-13,1389.68
2024-08-14,1360.21
2024-08-16,1358.72
2024-08-19,1382.27
2024-08-20,1393.07
2024-08-21,1412.49
2024-08-22,1393.81
2024-08-23,1390.9
2024-08-26,1388.66
2024-08-27,1392.59
2024-08-28,1399.86
2024-08-29,1386.23
2024-08-30,1406.27
2024-09-02,1374.43
2024-09-03,1370.77
2024-09-04,1357.44
2024-09-05,1339.15
2024-09-06,1333.43
2024-09-09,1331.18
2024-09-10,1330.08
2024-09-11,1322.5
2024-09-12,1336.77
2024-09-13,1332.14
2024-09-16,1329.42
2024-09-17,1326.33
2024-09-18,1313.56
2024-09-19,1300.51
2024-09-20,1310.23
2024-09-23,1330.89
2024-09-24,1330.07
2024-09-25,1338.29
2024-09-26,1348.88
2024-09-27,1349.98
2024-09-30,1350.32
2024-10-01,1349.82
2024-10-03,1347.13
2024-10-04,1326.65
2024-10-07,1321.98
2024-10-08,1331.21
2024-10-09,1332.97
2024-10-10,1316.62
2024-10-11,1319.84
2024-10-14,1331.98
2024-10-15,1322.33
2024-10-16,1342.18
2024-10-17,1340.81
2024-10-18,1348.22
2024-10-21,1339.48
2024-10-22,1332.48
2024-10-23,1321.58
2024-10-24,1316.54
2024-10-25,1302.94
2024-10-28,1311.5
2024-10-29,1274.7
2024-10-30,1249.85
2024-10-31,1274.2
2024-11-01,1259.6
2024-11-04,1268.3
2024-11-05,1272.2
2024-11-06,1302.1
2024-11-07,1287.35
2024-11-08,1283.65
2024-11-11,1287.9
2024-11-12,1263.9
2024-11-13,1245.0
2024-11-14,1226.7
2024-11-18,1193.55
2024-11-19,1213.45
2024-11-21,1195.35
2024-11-22,1214.45
2024-11-25,1209.3
2024-11-26,1208.65
2024-11-27,1199.9
2024-11-28,1191.95
2024-11-29,1202.3
2024-12-02,1221.75
2024-12-03,1224.5
2024-12-04,1215.55
2024-12-05,1239.85
2024-12-06,1253.7
2024-12-09,1255.15
2024-12-10,1240.35
2024-12-11,1238.55
2024-12-12,1245.4
2024-12-13,1246.35
2024-12-16,1269.95
2024-12-17,1247.65
2024-12-18,1275.4
2024-12-19,1325.6
2024-12-20,1343.65
2024-12-23,1341.35
2024-12-24,1350.9
2024-12-26,1355.15
2024-12-27,1389.45
2024-12-30,1376.9
2024-12-31,1388.5
2025-01-01,1369.0
2025-01-02,1375.05
2025-01-03,1352.65
2025-01-06,1350.35
2025-01-07,1351.55
2025-01-08,1370.75
2025-01-09,1371.6
2025-01-10,1354.4
2025-01-13,1335.1
2025-01-14,1337.55
2025-01-15,1337.2
2025-01-16,1302.75
2025-01-17,1309.4
2025-01-20,1302.35
2025-01-21,1288.15
2025-01-22,1296.25
2025-01-23,1289.4
2025-01-24,1224.4
2025-01-27,1197.65
2025-01-28,1181.25
2025-01-29,1181.2
2025-01-30,1194.5
2025-01-31,1217.35
2025-02-01,1204.95
2025-02-03,1203.85
2025-02-04,1219.95
2025-02-05,1227.55
2025-02-06,1236.65
2025-02-07,1240.4
2025-02-10,1220.95
2025-02-11,1209.8
2025-02-12,1215.85
2025-02-13,1223.6
2025-02-14,1197.05
2025-02-17,1198.95
2025-02-18,1197.4
2025-02-19,1165.85
2025-02-20,1170.95
2025-02-21,1151.8
2025-02-24,1164.55
2025-02-25,1128.15
2025-02-27,1125.55
2025-02-28,1116.5
2025-03-03,1119.6
2025-03-04,1120.15
2025-03-05,1126.4
2025-03-06,1140.1
2025-03-07,1133.25
2025-03-10,1120.2
2025-03-11,1116.65
2025-03-12,1105.15
2025-03-13,1107.95
2025-03-17,1150.7
2025-03-18,1163.7
2025-03-19,1172.1
2025-03-20,1187.2
2025-03-21,1200.15
2025-03-24,1210.3
2025-03-25,1177.9
2025-03-26,1164.6
2025-03-27,1162.2
2025-03-28,1144.2
2025-04-01,1152.2
2025-04-02,1150.0
2025-04-03,1151.45
2025-04-04,1109.95
2025-04-07,1087.9
2025-04-08,1107.95
2025-04-09,1094.05
2025-04-11,1109.5
2025-04-15,1154.9
2025-04-16,1158.4
2025-04-17,1163.6
2025-04-21,1177.4
2025-04-22,1175.0
2025-04-23,1186.0
2025-04-24,1200.5
2025-04-25,1174.8
2025-04-28,1198.7
2025-04-29,1176.0
2025-04-30,1183.9
2025-05-02,1182.9
2025-05-05,1171.3
2025-05-06,1160.4
2025-05-07,1160.7
2025-05-08,1148.0
2025-05-09,1155.9
2025-05-12,1195.6
2025-05-13,1207.1
2025-05-14,1220.0
2025-05-15,1236.3
2025-05-16,1230.7
2025-05-19,1219.0
2025-05-20,1224.2
2025-05-21,1224.7
2025-05-22,1222.2
2025-05-23,1230.1
2025-05-26,1240.9
2025-05-27,1243.2
2025-05-28,1242.6
2025-05-29,1248.2
2025-05-30,1251.2
2025-06-02,1247.7
2025-06-03,1248.3
2025-06-04,1251.9
2025-06-05,1290.6
2025-06-06,1320.9
