Date,200 DMA
2024-06-06,1158.37
2024-06-07,1158.91
2024-06-10,1159.53
2024-06-11,1160.01
2024-06-12,1160.53
2024-06-13,1161.11
2024-06-14,1161.67
2024-06-18,1162.03
2024-06-19,1162.32
2024-06-20,1162.64
2024-06-21,1163.03
2024-06-24,1163.51
2024-06-25,1164.03
2024-06-26,1164.53
2024-06-27,1165.35
2024-06-28,1166.49
2024-07-01,1167.53
2024-07-02,1168.59
2024-07-03,1169.75
2024-07-04,1171.01
2024-07-05,1172.33
2024-07-08,1173.67
2024-07-09,1175.09
2024-07-10,1176.52
2024-07-11,1177.93
2024-07-12,1179.58
2024-07-15,1181.37
2024-07-16,1182.84
2024-07-18,1184.34
2024-07-19,1185.76
2024-07-22,1187.44
2024-07-23,1189.28
2024-07-24,1191.02
2024-07-25,1192.81
2024-07-26,1194.63
2024-07-29,1196.35
2024-07-30,1197.99
2024-07-31,1199.5
2024-08-01,1201.28
2024-08-02,1203.18
2024-08-05,1204.77
2024-08-06,1206.33
2024-08-07,1208.11
2024-08-08,1209.89
2024-08-09,1211.81
2024-08-12,1213.46
2024-08-13,1215.21
2024-08-14,1216.66
2024-08-16,1218.07
2024-08-19,1219.7
2024-08-20,1221.43
2024-08-21,1223.33
2024-08-22,1225.03
2024-08-23,1226.68
2024-08-26,1228.29
2024-08-27,1229.92
2024-08-28,1231.61
2024-08-29,1233.15
2024-08-30,1234.87
2024-09-02,1236.26
2024-09-03,1237.6
2024-09-04,1238.79
2024-09-05,1239.79
2024-09-06,1240.72
2024-09-09,1241.62
2024-09-10,1242.5
2024-09-11,1243.3
2024-09-12,1244.23
2024-09-13,1245.1
2024-09-16,1245.94
2024-09-17,1246.74
2024-09-18,1247.41
2024-09-19,1247.94
2024-09-20,1248.56
2024-09-23,1249.38
2024-09-24,1250.18
2024-09-25,1251.06
2024-09-26,1252.03
2024-09-27,1253.0
2024-09-30,1253.97
2024-10-01,1254.93
2024-10-03,1255.84
2024-10-04,1256.55
2024-10-07,1257.2
2024-10-08,1257.94
2024-10-09,1258.68
2024-10-10,1259.26
2024-10-11,1259.86
2024-10-14,1260.58
2024-10-15,1261.19
2024-10-16,1262.0
2024-10-17,1262.78
2024-10-18,1263.63
2024-10-21,1264.39
2024-10-22,1265.07
2024-10-23,1265.63
2024-10-24,1266.13
2024-10-25,1266.5
2024-10-28,1266.95
2024-10-29,1267.03
2024-10-30,1266.85
2024-10-31,1266.93
2024-11-01,1266.85
2024-11-04,1266.87
2024-11-05,1266.92
2024-11-06,1267.27
2024-11-07,1267.47
2024-11-08,1267.63
2024-11-11,1267.83
2024-11-12,1267.8
2024-11-13,1267.57
2024-11-14,1267.16
2024-11-18,1266.43
2024-11-19,1265.9
2024-11-21,1265.2
2024-11-22,1264.7
2024-11-25,1264.14
2024-11-26,1263.59
2024-11-27,1262.96
2024-11-28,1262.25
2024-11-29,1261.66
2024-12-02,1261.26
2024-12-03,1260.89
2024-12-04,1260.44
2024-12-05,1260.24
2024-12-06,1260.17
2024-12-09,1260.12
2024-12-10,1259.92
2024-12-11,1259.71
2024-12-12,1259.57
2024-12-13,1259.44
2024-12-16,1259.54
2024-12-17,1259.42
2024-12-18,1259.58
2024-12-19,1260.24
2024-12-20,1261.07
2024-12-23,1261.87
2024-12-24,1262.75
2024-12-26,1263.67
2024-12-27,1264.93
2024-12-30,1266.04
2024-12-31,1267.26
2025-01-01,1268.27
2025-01-02,1269.33
2025-01-03,1270.16
2025-01-06,1270.96
2025-01-07,1271.76
2025-01-08,1272.75
2025-01-09,1273.73
2025-01-10,1274.53
2025-01-13,1275.14
2025-01-14,1275.76
2025-01-15,1276.37
2025-01-16,1276.63
2025-01-17,1276.96
2025-01-20,1277.21
2025-01-21,1277.32
2025-01-22,1277.51
2025-01-23,1277.63
2025-01-24,1277.1
2025-01-27,1276.3
2025-01-28,1275.36
2025-01-29,1274.42
2025-01-30,1273.63
2025-01-31,1273.07
2025-02-01,1272.39
