Date,50 DMA
2024-06-06,1465.8
2024-06-07,1468.46
2024-06-10,1469.69
2024-06-11,1470.71
2024-06-12,1471.28
2024-06-13,1472.17
2024-06-14,1472.82
2024-06-18,1473.82
2024-06-19,1475.29
2024-06-20,1476.86
2024-06-21,1479.05
2024-06-24,1480.94
2024-06-25,1483.33
2024-06-26,1485.58
2024-06-27,1489.02
2024-06-28,1492.07
2024-07-01,1495.94
2024-07-02,1500.85
2024-07-03,1505.81
2024-07-04,1511.49
2024-07-05,1516.82
2024-07-08,1522.5
2024-07-09,1527.78
2024-07-10,1532.51
2024-07-11,1537.22
2024-07-12,1544.06
2024-07-15,1550.46
2024-07-16,1557.34
2024-07-18,1565.21
2024-07-19,1574.14
2024-07-22,1583.43
2024-07-23,1593.37
2024-07-24,1602.8
2024-07-25,1611.51
2024-07-26,1622.0
2024-07-29,1631.76
2024-07-30,1641.39
2024-07-31,1650.28
2024-08-01,1658.22
2024-08-02,1664.61
2024-08-05,1668.03
2024-08-06,1671.29
2024-08-07,1676.01
2024-08-08,1678.64
2024-08-09,1682.25
2024-08-12,1686.77
2024-08-13,1691.11
2024-08-14,1696.29
2024-08-16,1702.67
2024-08-19,1709.03
2024-08-20,1715.43
2024-08-21,1721.6
2024-08-22,1727.82
2024-08-23,1733.08
2024-08-26,1738.69
2024-08-27,1745.02
2024-08-28,1752.63
2024-08-29,1759.72
2024-08-30,1766.94
2024-09-02,1774.68
2024-09-03,1781.22
2024-09-04,1786.75
2024-09-05,1792.5
2024-09-06,1796.78
2024-09-09,1800.62
2024-09-10,1805.0
2024-09-11,1809.12
2024-09-12,1814.67
2024-09-13,1819.74
2024-09-16,1824.86
2024-09-17,1829.87
2024-09-18,1832.31
2024-09-19,1834.74
2024-09-20,1837.52
2024-09-23,1839.83
2024-09-24,1842.14
2024-09-25,1844.22
2024-09-26,1846.42
2024-09-27,1848.79
2024-09-30,1849.84
2024-10-01,1851.97
2024-10-03,1853.6
2024-10-04,1856.13
2024-10-07,1859.2
2024-10-08,1862.7
2024-10-09,1866.23
2024-10-10,1868.3
2024-10-11,1870.92
2024-10-14,1874.37
2024-10-15,1877.7
2024-10-16,1879.36
2024-10-17,1882.84
2024-10-18,1882.72
2024-10-21,1881.54
2024-10-22,1880.37
2024-10-23,1880.09
2024-10-24,1879.44
2024-10-25,1878.76
2024-10-28,1878.23
2024-10-29,1876.7
2024-10-30,1873.78
2024-10-31,1869.21
2024-11-01,1864.96
2024-11-04,1860.99
2024-11-05,1856.8
2024-11-06,1855.5
2024-11-07,1853.44
2024-11-08,1852.52
2024-11-11,1852.82
2024-11-12,1853.45
2024-11-13,1854.03
2024-11-14,1854.44
2024-11-18,1852.76
2024-11-19,1851.66
2024-11-21,1850.97
2024-11-22,1852.98
2024-11-25,1854.42
2024-11-26,1857.16
2024-11-27,1859.8
2024-11-28,1859.67
2024-11-29,1859.6
2024-12-02,1860.39
2024-12-03,1861.64
2024-12-04,1862.72
2024-12-05,1865.55
