Date,Volume,Delivery (%)
2024-06-06,13373360,54.0
2024-06-07,26109696,63.0
2024-06-10,7039511,62.0
2024-06-11,4964841,67.0
2024-06-12,9819617,74.0
2024-06-13,7519942,60.0
2024-06-14,4518096,59.0
2024-06-18,5542607,72.0
2024-06-19,5748230,63.0
2024-06-20,8169411,61.0
2024-06-21,18273866,49.0
2024-06-24,5783474,73.0
2024-06-25,5032970,70.0
2024-06-26,5033329,71.0
2024-06-27,15672698,
2024-06-28,8916684,57.0
2024-07-01,7240259,67.0
2024-07-02,10714458,63.0
2024-07-03,7390325,69.0
2024-07-04,8419675,63.0
2024-07-05,7568396,56.0
2024-07-08,5979878,69.0
2024-07-09,5364208,76.0
2024-07-10,10108742,69.0
2024-07-11,9036111,66.0
2024-07-12,18103568,61.0
2024-07-15,7261361,67.0
2024-07-16,7151453,64.0
2024-07-18,11535671,52.0
2024-07-19,31466945,46.0
2024-07-22,8637273,69.0
2024-07-23,7299679,61.0
2024-07-24,6358506,69.0
2024-07-25,5909175,63.0
2024-07-26,12126021,60.0
2024-07-29,4718885,66.0
2024-07-30,2850655,63.0
2024-07-31,5054484,69.0
2024-08-01,7673698,54.0
2024-08-02,7978108,57.0
2024-08-05,11316831,71.0
2024-08-06,7801602,58.0
2024-08-07,5148892,59.0
2024-08-08,6440304,51.0
2024-08-09,4532160,63.0
2024-08-12,4456048,64.0
2024-08-13,4326417,66.0
2024-08-14,7956870,69.0
2024-08-16,7656832,61.0
2024-08-19,2691135,65.0
2024-08-20,3940407,72.0
2024-08-21,2053637,70.0
2024-08-22,4381993,64.0
2024-08-23,5338538,64.0
2024-08-26,3849213,70.0
2024-08-27,3961619,63.0
2024-08-28,6850592,54.0
2024-08-29,7399637,55.0
2024-08-30,13686153,65.0
2024-09-02,5725085,65.0
2024-09-03,4797959,74.0
2024-09-04,4884265,59.0
2024-09-05,4175885,61.0
2024-09-06,6123100,48.0
2024-09-09,4993912,65.0
2024-09-10,7072480,68.0
2024-09-11,5478874,69.0
2024-09-12,8766574,58.0
2024-09-13,4143217,55.0
2024-09-16,1693342,51.0
2024-09-17,2863777,75.0
2024-09-18,6654559,64.0
2024-09-19,8236866,64.0
2024-09-20,16141211,52.0
2024-09-23,3809832,63.0
2024-09-24,7392063,77.0
2024-09-25,4337195,73.0
2024-09-26,9082097,66.0
2024-09-27,15171924,59.0
2024-09-30,7097651,72.0
2024-10-01,4312994,56.0
2024-10-03,7689252,60.0
2024-10-04,10538844,48.0
2024-10-07,6479847,58.0
2024-10-08,5940705,62.0
