Date,Price on NSE
2024-06-06,1472.25
2024-06-07,1533.6
2024-06-10,1499.75
2024-06-11,1495.75
2024-06-12,1485.2
2024-06-13,1493.95
2024-06-14,1488.9
2024-06-18,1498.2
2024-06-19,1511.35
2024-06-20,1515.4
2024-06-21,1532.7
2024-06-24,1527.15
2024-06-25,1541.95
2024-06-26,1540.7
2024-06-27,1573.35
2024-06-28,1566.75
2024-07-01,1590.8
2024-07-02,1621.05
2024-07-03,1627.4
2024-07-04,1650.65
2024-07-05,1647.45
2024-07-08,1661.65
2024-07-09,1657.15
2024-07-10,1648.25
2024-07-11,1652.7
2024-07-12,1711.75
2024-07-15,1707.05
2024-07-16,1726.05
2024-07-18,1758.05
2024-07-19,1792.95
2024-07-22,1810.85
2024-07-23,1836.9
2024-07-24,1833.95
2024-07-25,1824.85
2024-07-26,1878.9
2024-07-29,1871.1
2024-07-30,1877.15
2024-07-31,1868.25
2024-08-01,1852.6
2024-08-02,1821.2
2024-08-05,1751.9
2024-08-06,1751.1
2024-08-07,1791.65
2024-08-08,1743.15
2024-08-09,1770.75
2024-08-12,1797.4
2024-08-13,1797.45
2024-08-14,1823.25
2024-08-16,1858.95
2024-08-19,1864.8
2024-08-20,1872.2
2024-08-21,1872.7
2024-08-22,1880.25
2024-08-23,1862.1
2024-08-26,1876.15
2024-08-27,1900.1
2024-08-28,1939.1
2024-08-29,1933.35
2024-08-30,1943.7
2024-09-02,1964.5
2024-09-03,1941.25
2024-09-04,1922.45
2024-09-05,1933.15
2024-09-06,1901.85
2024-09-09,1894.65
2024-09-10,1912.3
2024-09-11,1910.15
2024-09-12,1950.45
2024-09-13,1944.1
2024-09-16,1950.25
2024-09-17,1952.55
2024-09-18,1892.15
2024-09-19,1894.2
2024-09-20,1905.75
2024-09-23,1896.45
2024-09-24,1898.6
2024-09-25,1895.3
2024-09-26,1900.25
2024-09-27,1906.75
2024-09-30,1875.6
2024-10-01,1904.35
2024-10-03,1893.4
2024-10-04,1918.15
2024-10-07,1934.3
2024-10-08,1948.55
2024-10-09,1952.75
2024-10-10,1919.0
2024-10-11,1935.1
2024-10-14,1958.9
2024-10-15,1959.3
2024-10-16,1920.1
2024-10-17,1968.1
2024-10-18,1879.6
2024-10-21,1852.75
2024-10-22,1851.6
2024-10-23,1873.4
2024-10-24,1863.35
2024-10-25,1862.05
2024-10-28,1865.35
2024-10-29,1839.3
2024-10-30,1802.1
2024-10-31,1757.25
2024-11-01,1760.85
2024-11-04,1763.65
