Revenue,Interest,Expenses,Financing Profit,Financing Margin %,Other Income,Depreciation,Profit before tax,Tax %,Net Profit,EPS in Rs,Gross NPA %,Net NPA %
"{'Mar 2022': 8838.0, 'Jun 2022': 9164.0, 'Sep 2022': 9994.0, 'Dec 2022': 11011.0, 'Mar 2023': 11982.0, 'Jun 2023': 12869.0, 'Sep 2023': 13717.0, 'Dec 2023': 14495.0, 'Mar 2024': 15156.0, 'Jun 2024': 15837.0, 'Sep 2024': 16427.0, 'Dec 2024': 16633.0, 'Mar 2025': 16772.0}","{'Mar 2022': 2904.0, 'Jun 2022': 3004.0, 'Sep 2022': 3375.0, 'Dec 2022': 3802.0, 'Mar 2023': 4230.0, 'Jun 2023': 4834.0, 'Sep 2023': 5536.0, 'Dec 2023': 5985.0, 'Mar 2024': 6212.0, 'Jun 2024': 6805.0, 'Sep 2024': 7139.0, 'Dec 2024': 7171.0, 'Mar 2025': 7160.0}","{'Mar 2022': 8555.0, 'Jun 2022': 4879.0, 'Sep 2022': 9313.0, 'Dec 2022': 9345.0, 'Mar 2023': 10548.0, 'Jun 2023': 10303.0, 'Sep 2023': 10136.0, 'Dec 2023': 12484.0, 'Mar 2024': 14920.0, 'Jun 2024': 12263.0, 'Sep 2024': 13094.0, 'Dec 2024': 10595.0, 'Mar 2025': 13664.0}","{'Mar 2022': -2620.0, 'Jun 2022': 1281.0, 'Sep 2022': -2694.0, 'Dec 2022': -2136.0, 'Mar 2023': -2796.0, 'Jun 2023': -2269.0, 'Sep 2023': -1955.0, 'Dec 2023': -3975.0, 'Mar 2024': -5976.0, 'Jun 2024': -3231.0, 'Sep 2024': -3806.0, 'Dec 2024': -1133.0, 'Mar 2025': -4051.0}","{'Mar 2022': -30.0, 'Jun 2022': 14.0, 'Sep 2022': -27.0, 'Dec 2022': -19.0, 'Mar 2023': -23.0, 'Jun 2023': -18.0, 'Sep 2023': -14.0, 'Dec 2023': -27.0, 'Mar 2024': -39.0, 'Jun 2024': -20.0, 'Sep 2024': -23.0, 'Dec 2024': -7.0, 'Mar 2025': -24.0}","{'Mar 2022': 7838.0, 'Jun 2022': 2405.0, 'Sep 2022': 7441.0, 'Dec 2022': 7360.0, 'Mar 2023': 8785.0, 'Jun 2023': 7855.0, 'Sep 2023': 7843.0, 'Dec 2023': 9588.0, 'Mar 2024': 12751.0, 'Jun 2024': 13042.0, 'Sep 2024': 10453.0, 'Dec 2024': 7313.0, 'Mar 2025': 10402.0}","{'Mar 2022': 131.0, 'Jun 2022': 0.0, 'Sep 2022': 0.0, 'Dec 2022': 0.0, 'Mar 2023': 0.0, 'Jun 2023': 0.0, 'Sep 2023': 0.0, 'Dec 2023': 0.0, 'Mar 2024': 0.0, 'Jun 2024': 0.0, 'Sep 2024': 0.0, 'Dec 2024': 0.0, 'Mar 2025': 0.0}","{'Mar 2022': 5087.0, 'Jun 2022': 3686.0, 'Sep 2022': 4747.0, 'Dec 2022': 5224.0, 'Mar 2023': 5989.0, 'Jun 2023': 5586.0, 'Sep 2023': 5888.0, 'Dec 2023': 5614.0, 'Mar 2024': 6775.0, 'Jun 2024': 9811.0, 'Sep 2024': 6647.0, 'Dec 2024': 6180.0, 'Mar 2025': 6351.0}","{'Mar 2022': 24.0, 'Jun 2022': 26.0, 'Sep 2022': 25.0, 'Dec 2022': 24.0, 'Mar 2023': 24.0, 'Jun 2023': 26.0, 'Sep 2023': 25.0, 'Dec 2023': 25.0, 'Mar 2024': 23.0, 'Jun 2024': 25.0, 'Sep 2024': 25.0, 'Dec 2024': 25.0, 'Mar 2025': 23.0}","{'Mar 2022': 3892.0, 'Jun 2022': 2755.0, 'Sep 2022': 3608.0, 'Dec 2022': 3995.0, 'Mar 2023': 4566.0, 'Jun 2023': 4150.0, 'Sep 2023': 4461.0, 'Dec 2023': 4265.0, 'Mar 2024': 5337.0, 'Jun 2024': 7448.0, 'Sep 2024': 5044.0, 'Dec 2024': 4701.0, 'Mar 2025': 4933.0}","{'Mar 2022': 19.61, 'Jun 2022': 13.88, 'Sep 2022': 18.17, 'Dec 2022': 20.12, 'Mar 2023': 22.99, 'Jun 2023': 20.88, 'Sep 2023': 22.45, 'Dec 2023': 21.46, 'Mar 2024': 26.85, 'Jun 2024': 37.47, 'Sep 2024': 25.37, 'Dec 2024': 23.64, 'Mar 2025': 24.81}","{'Mar 2022': 2.37, 'Jun 2022': 2.27, 'Sep 2022': 2.09, 'Dec 2022': 1.91, 'Mar 2023': 1.76, 'Jun 2023': 1.75, 'Sep 2023': 1.69, 'Dec 2023': 1.68, 'Mar 2024': 1.38, 'Jun 2024': 1.39, 'Sep 2024': 1.48, 'Dec 2024': 1.51, 'Mar 2025': 1.45}","{'Mar 2022': 0.71, 'Jun 2022': 0.69, 'Sep 2022': 0.6, 'Dec 2022': 0.48, 'Mar 2023': 0.41, 'Jun 2023': 0.43, 'Sep 2023': 0.39, 'Dec 2023': 0.36, 'Mar 2024': 0.36, 'Jun 2024': 0.38, 'Sep 2024': 0.45, 'Dec 2024': 0.44, 'Mar 2025': 0.36}"
