id,text,created_at,retweet_count,reply_count,like_count,quote_count,view_count,lang,username,author_name,url
1932725927064052032,"@Avinash00458759 Hi, for paver blocks, the best results, we recommend that the surface be thoroughly cleaned before applying Apex Floor Guard. Please also ensure sufficient curing time after application to achieve optimal performance.",Wed Jun 11 09:05:43 +0000 2025,0,0,0,0,63,en,asianpaints,Asian Paints,https://x.com/asianpaints/status/1932725927064052032
1882281443713544229,"@Wasimkh110 Hi Wasim, the results will be out soon, so please keep an eye on our page for updates. Stay tuned!",Thu Jan 23 04:17:21 +0000 2025,0,1,1,0,57,en,asianpaints,Asian Paints,https://x.com/asianpaints/status/1882281443713544229
1879510300103446668,"@ShashankD31 Hi Shashank, we have extended the contest till the 31st Jan and we will announce the results post that. Thank you for your participation.",Wed Jan 15 12:45:49 +0000 2025,0,0,0,0,99,en,asianpaints,Asian Paints,https://x.com/asianpaints/status/1879510300103446668
1879509994804219922,"@ShashankD31 Hi Shashank, we have extended the contest till the 31st Jan and we will announce the results post that. Thank you for your participation.",Wed Jan 15 12:44:37 +0000 2025,0,0,0,0,90,en,asianpaints,Asian Paints,https://x.com/asianpaints/status/1879509994804219922
1879509849572294924,"@ShashankD31 Hi Shashank, we have extended the contest till the 31st Jan and we will announce the results post that. Thank you for your participation.",Wed Jan 15 12:44:02 +0000 2025,0,0,0,0,89,en,asianpaints,Asian Paints,https://x.com/asianpaints/status/1879509849572294924
1875825192754196703,"@ShashankD31 Hi Shashank, the results will be announced in February.",Sun Jan 05 08:42:31 +0000 2025,0,1,1,0,73,en,asianpaints,Asian Paints,https://x.com/asianpaints/status/1875825192754196703
1472815131960741888,"@sunitibahl Hi Suniti, you can follow the recommended steps of Primer – Putty – Primer – 2 -3 layers of Top coat for best results. 

Kindly visit the Royale Matt page for details to get the best result. “Check to how apply” : https://t.co/AiZsUjzED1",Mon Dec 20 06:24:25 +0000 2021,0,0,0,0,0,en,asianpaints,Asian Paints,https://x.com/asianpaints/status/1472815131960741888
1447440220027121667,"@cishan Hi Ishan, we recommend you the below procedure for best results : 
Step 1) Primer 
Step 2) Putty 
Step 3) Sanding 
Step 4) Primer 
Step 5) Sanding
Step 6) 2 layers of top coat.  

Hope this helps!",Mon Oct 11 05:53:35 +0000 2021,0,0,0,0,0,en,asianpaints,Asian Paints,https://x.com/asianpaints/status/1447440220027121667
1382916931536097287,"@RavinderTalwar4 Hi Ravinder, thank you for participating! The results will be out next week, stay tuned🙂",Fri Apr 16 04:41:04 +0000 2021,0,0,1,0,0,en,asianpaints,Asian Paints,https://x.com/asianpaints/status/1382916931536097287
975069156872720391,"@durjoydatta @asianpaints I'm a victim of #AsianPaint company's bad services,false promises,worst #customersupport
It's been already 1year,3 months of my complaint,I've called minimum 100 times,sent many mails,dont even think for them.
Plz RT &amp; tag them,it would be helpful for me🙏
https://t.co/7YHZ0gG0FU https://t.co/GJK5qp3tuq",Sat Mar 17 17:59:37 +0000 2018,1,0,2,1,0,en,deepadoc,Dr.Deepa Sharma,https://x.com/deepadoc/status/975069156872720391
