Date,200 DMA
2024-06-06,235.98
2024-06-07,236.23
2024-06-10,236.45
2024-06-11,236.82
2024-06-12,237.21
2024-06-13,237.6
2024-06-14,237.97
2024-06-18,238.35
2024-06-19,238.68
2024-06-20,239.01
2024-06-21,239.32
2024-06-24,239.62
2024-06-25,239.89
2024-06-26,240.17
2024-06-27,240.44
2024-06-28,240.78
2024-07-01,241.1
2024-07-02,241.43
2024-07-03,241.77
2024-07-04,242.12
2024-07-05,242.57
2024-07-08,243.14
2024-07-09,243.68
2024-07-10,244.22
2024-07-11,244.82
2024-07-12,245.44
2024-07-15,246.21
2024-07-16,246.97
2024-07-18,247.81
2024-07-19,248.53
2024-07-22,249.25
2024-07-23,249.89
2024-07-24,250.59
2024-07-25,251.43
2024-07-26,252.23
2024-07-29,253.03
2024-07-30,253.82
2024-07-31,254.62
2024-08-01,255.49
2024-08-02,256.23
2024-08-05,256.77
2024-08-06,257.26
2024-08-07,257.97
2024-08-08,258.62
2024-08-09,259.35
2024-08-12,260.17
2024-08-13,260.92
2024-08-14,261.59
2024-08-16,262.27
2024-08-19,262.99
2024-08-20,263.66
2024-08-21,264.3
2024-08-22,264.89
2024-08-23,265.43
2024-08-26,266.05
2024-08-27,266.68
2024-08-28,267.29
2024-08-29,267.91
2024-08-30,268.53
2024-09-02,269.11
2024-09-03,269.63
2024-09-04,270.08
2024-09-05,270.49
2024-09-06,270.87
2024-09-09,271.15
2024-09-10,271.39
2024-09-11,271.53
2024-09-12,271.76
2024-09-13,271.95
2024-09-16,272.16
2024-09-17,272.38
2024-09-18,272.56
2024-09-19,272.69
2024-09-20,272.82
2024-09-23,273.05
2024-09-24,273.31
2024-09-25,273.56
2024-09-26,273.78
2024-09-27,274.01
2024-09-30,274.24
2024-10-01,274.42
2024-10-03,274.6
2024-10-04,274.8
2024-10-07,274.95
2024-10-08,275.13
2024-10-09,275.26
2024-10-10,275.4
2024-10-11,275.57
2024-10-14,275.68
2024-10-15,275.76
2024-10-16,275.85
2024-10-17,275.91
2024-10-18,275.98
2024-10-21,275.99
2024-10-22,275.94
2024-10-23,275.89
2024-10-24,275.82
2024-10-25,275.7
2024-10-28,275.58
2024-10-29,275.48
2024-10-30,275.34
2024-10-31,275.25
2024-11-01,275.21
2024-11-04,275.11
2024-11-05,275.04
2024-11-06,274.98
2024-11-07,274.88
2024-11-08,274.76
2024-11-11,274.58
2024-11-12,274.4
2024-11-13,274.18
2024-11-14,273.95
2024-11-18,273.71
2024-11-19,273.46
2024-11-21,273.15
2024-11-22,272.87
2024-11-25,272.72
2024-11-26,272.54
2024-11-27,272.36
2024-11-28,272.16
2024-11-29,272.0
2024-12-02,271.86
2024-12-03,271.77
2024-12-04,271.66
2024-12-05,271.55
2024-12-06,271.44
2024-12-09,271.31
2024-12-10,271.17
2024-12-11,271.02
2024-12-12,270.86
2024-12-13,270.69
2024-12-16,270.5
2024-12-17,270.27
2024-12-18,270.01
2024-12-19,269.73
2024-12-20,269.41
2024-12-23,269.12
2024-12-24,268.82
2024-12-26,268.54
2024-12-27,268.22
2024-12-30,267.87
2024-12-31,267.59
2025-01-01,267.28
2025-01-02,267.07
2025-01-03,266.99
2025-01-06,266.86
2025-01-07,266.83
2025-01-08,266.87
2025-01-09,266.84
2025-01-10,266.8
2025-01-13,266.69
2025-01-14,266.63
2025-01-15,266.54
2025-01-16,266.51
2025-01-17,266.51
2025-01-20,266.54
2025-01-21,266.53
2025-01-22,266.51
2025-01-23,266.47
2025-01-24,266.37
2025-01-27,266.22
2025-01-28,266.04
2025-01-29,265.9
2025-01-30,265.81
2025-01-31,265.77
2025-02-01,265.69
2025-02-03,265.53
2025-02-04,265.41
2025-02-05,265.37
2025-02-06,265.28
2025-02-07,265.12
2025-02-10,264.89
2025-02-11,264.64
2025-02-12,264.37
2025-02-13,264.07
2025-02-14,263.74
2025-02-17,263.44
2025-02-18,263.17
2025-02-19,262.92
2025-02-20,262.72
2025-02-21,262.49
2025-02-24,262.21
2025-02-25,261.92
2025-02-27,261.61
2025-02-28,261.25
2025-03-03,260.89
2025-03-04,260.55
2025-03-05,260.23
2025-03-06,259.96
2025-03-07,259.69
2025-03-10,259.33
2025-03-11,259.0
2025-03-12,258.66
2025-03-13,258.33
2025-03-17,258.04
2025-03-18,257.79
2025-03-19,257.53
2025-03-20,257.32
2025-03-21,257.17
2025-03-24,257.04
2025-03-25,256.89
2025-03-26,256.72
2025-03-27,256.57
2025-03-28,256.47
2025-04-01,256.39
2025-04-02,256.33
2025-04-03,256.2
2025-04-04,255.9
2025-04-07,255.54
2025-04-08,255.25
2025-04-09,254.92
2025-04-11,254.68
2025-04-15,254.46
2025-04-16,254.33
2025-04-17,254.22
2025-04-21,254.18
2025-04-22,254.11
2025-04-23,254.09
2025-04-24,254.05
2025-04-25,253.97
2025-04-28,253.94
2025-04-29,253.85
2025-04-30,253.76
2025-05-02,253.66
2025-05-05,253.51
2025-05-06,253.35
2025-05-07,253.2
2025-05-08,253.0
2025-05-09,252.82
2025-05-12,252.74
2025-05-13,252.62
2025-05-14,252.56
2025-05-15,252.51
2025-05-16,252.45
2025-05-19,252.4
2025-05-20,252.36
2025-05-21,252.33
2025-05-22,252.22
2025-05-23,252.14
2025-05-26,252.08
2025-05-27,252.01
2025-05-28,251.91
2025-05-29,251.82
2025-05-30,251.7
2025-06-02,251.57
2025-06-03,251.43
2025-06-04,251.29
2025-06-05,251.16
2025-06-06,251.05
