Date,Price on NSE
2024-06-06,252.3
2024-06-07,260.4
2024-06-10,259.15
2024-06-11,273.55
2024-06-12,275.5
2024-06-13,276.55
2024-06-14,275.4
2024-06-18,275.8
2024-06-19,271.55
2024-06-20,271.85
2024-06-21,269.65
2024-06-24,269.9
2024-06-25,267.0
2024-06-26,267.75
2024-06-27,267.5
2024-06-28,274.2
2024-07-01,272.95
2024-07-02,274.85
2024-07-03,274.7
2024-07-04,277.05
2024-07-05,288.2
2024-07-08,299.15
2024-07-09,297.45
2024-07-10,298.15
2024-07-11,304.75
2024-07-12,307.1
2024-07-15,322.5
2024-07-16,322.65
2024-07-18,331.7
2024-07-19,319.65
2024-07-22,320.8
2024-07-23,314.15
2024-07-24,319.55
2024-07-25,335.8
2024-07-26,331.6
2024-07-29,332.9
2024-07-30,331.9
2024-07-31,334.2
2024-08-01,341.75
2024-08-02,330.1
2024-08-05,310.25
2024-08-06,306.1
2024-08-07,329.1
2024-08-08,322.7
2024-08-09,332.55
2024-08-12,341.3
2024-08-13,335.9
2024-08-14,328.15
2024-08-16,329.6
2024-08-19,335.3
2024-08-20,330.1
2024-08-21,327.7
2024-08-22,324.35
2024-08-23,318.9
2024-08-26,327.85
2024-08-27,328.85
2024-08-28,327.8
2024-08-29,329.6
2024-08-30,330.75
2024-09-02,326.2
2024-09-03,322.2
2024-09-04,314.4
2024-09-05,311.4
2024-09-06,308.8
2024-09-09,298.9
2024-09-10,295.6
2024-09-11,285.3
2024-09-12,294.05
2024-09-13,291.45
2024-09-16,292.5
2024-09-17,294.65
2024-09-18,290.4
2024-09-19,285.25
2024-09-20,286.25
2024-09-23,295.45
2024-09-24,299.45
2024-09-25,298.7
2024-09-26,295.2
2024-09-27,297.2
2024-09-30,297.6
2024-10-01,291.95
2024-10-03,292.05
2024-10-04,295.25
2024-10-07,289.45
2024-10-08,293.45
2024-10-09,288.5
2024-10-10,288.75
2024-10-11,292.55
2024-10-14,286.5
2024-10-15,283.7
2024-10-16,285.4
2024-10-17,281.6
2024-10-18,283.3
2024-10-21,276.6
2024-10-22,270.8
2024-10-23,270.85
2024-10-24,269.1
2024-10-25,264.05
2024-10-28,263.35
2024-10-29,265.0
2024-10-30,261.65
2024-10-31,266.15
2024-11-01,271.75
2024-11-04,265.3
2024-11-05,267.4
2024-11-06,269.05
2024-11-07,265.2
2024-11-08,262.55
2024-11-11,256.9
2024-11-12,256.15
2024-11-13,252.55
2024-11-14,250.8
2024-11-18,250.65
2024-11-19,248.0
2024-11-21,242.15
2024-11-22,245.6
2024-11-25,257.9
2024-11-26,254.25
2024-11-27,254.3
2024-11-28,252.2
2024-11-29,256.7
2024-12-02,257.55
2024-12-03,262.35
2024-12-04,260.7
2024-12-05,261.3
2024-12-06,260.05
2024-12-09,258.9
2024-12-10,256.9
2024-12-11,256.6
2024-12-12,254.05
2024-12-13,254.25
2024-12-16,251.8
2024-12-17,247.4
2024-12-18,244.15
2024-12-19,241.85
2024-12-20,237.1
2024-12-23,240.85
2024-12-24,238.95
2024-12-26,240.25
2024-12-27,236.9
2024-12-30,232.65
2024-12-31,239.25
2025-01-01,236.95
2025-01-02,246.07
2025-01-03,258.89
2025-01-06,254.36
2025-01-07,263.49
2025-01-08,271.33
2025-01-09,263.18
2025-01-10,263.02
2025-01-13,255.73
2025-01-14,260.37
2025-01-15,258.18
2025-01-16,263.18
2025-01-17,266.57
2025-01-20,269.36
2025-01-21,265.8
2025-01-22,264.05
2025-01-23,263.05
2025-01-24,256.51
2025-01-27,250.78
2025-01-28,248.68
2025-01-29,251.4
2025-01-30,256.72
2025-01-31,262.61
2025-02-01,257.55
2025-02-03,249.0
2025-02-04,254.1
2025-02-05,261.65
2025-02-06,256.15
2025-02-07,248.9
2025-02-10,242.45
2025-02-11,238.95
2025-02-12,237.4
2025-02-13,234.95
2025-02-14,230.5
2025-02-17,233.65
2025-02-18,236.6
2025-02-19,238.3
2025-02-20,241.9
2025-02-21,239.9
2025-02-24,234.35
2025-02-25,233.0
2025-02-27,231.0
2025-02-28,225.25
2025-03-03,225.13
2025-03-04,226.76
2025-03-05,228.94
2025-03-06,232.6
2025-03-07,232.89
2025-03-10,223.19
2025-03-11,226.72
2025-03-12,224.4
2025-03-13,225.43
2025-03-17,229.74
2025-03-18,232.12
2025-03-19,232.57
2025-03-20,235.59
2025-03-21,242.42
2025-03-24,243.83
2025-03-25,242.25
2025-03-26,239.72
2025-03-27,242.17
2025-03-28,246.38
2025-04-01,248.07
2025-04-02,250.64
2025-04-03,243.31
2025-04-04,226.01
2025-04-07,219.84
2025-04-08,226.66
2025-04-09,221.94
2025-04-11,230.37
2025-04-15,232.69
2025-04-16,241.22
2025-04-17,243.49
2025-04-21,249.78
2025-04-22,247.78
2025-04-23,252.17
2025-04-24,249.37
2025-04-25,246.33
2025-04-28,250.6
2025-04-29,245.68
2025-04-30,244.45
2025-05-02,243.42
2025-05-05,239.2
2025-05-06,237.0
2025-05-07,238.67
2025-05-08,233.22
2025-05-09,234.96
2025-05-12,244.02
2025-05-13,241.16
2025-05-14,246.01
2025-05-15,247.61
2025-05-16,247.27
2025-05-19,246.58
2025-05-20,249.26
2025-05-21,248.68
2025-05-22,241.67
2025-05-23,244.24
2025-05-26,245.94
2025-05-27,244.54
2025-05-28,242.67
2025-05-29,243.04
2025-05-30,239.4
2025-06-02,238.31
2025-06-03,237.27
2025-06-04,238.05
2025-06-05,237.77
2025-06-06,240.06
