companyDescription,mgIndustry,isInId,exchangeCodeBse,exchangeCodeNse
"HDFC Bank Limited (the Bank) is a private bank. The Bank, together with its subsidiaries, is engaged in providing a range of banking and financial services, including retail banking, wholesale banking, treasury operations, insurance, asset management, stockbroking and other financial services businesses. Its segment includes treasury, retail banking, wholesale banking, and other banking operations. The treasury segment consists of net interest earnings from the Bank’s investment portfolio, money market borrowing and lending, and gains or losses on investment operations. The retail banking segment consists of digital banking and other retail banking. The wholesale banking segment provides loans, non-fund facilities and transaction services to corporates, emerging corporates, public sector units, government bodies, and others. The other banking operations segment includes parabanking activities such as credit cards, debit cards, third-party product distribution, and others. ",Regional Banks,INE040A01034,500180,HDFCBANK
