Date,50 DMA
2024-06-06,1498.52
2024-06-07,1501.46
2024-06-10,1503.81
2024-06-11,1506.2
2024-06-12,1508.86
2024-06-13,1511.68
2024-06-14,1515.02
2024-06-18,1518.66
2024-06-19,1524.12
2024-06-20,1529.82
2024-06-21,1535.15
2024-06-24,1540.53
2024-06-25,1547.23
2024-06-26,1553.28
2024-06-27,1558.88
2024-06-28,1563.78
2024-07-01,1569.32
2024-07-02,1575.65
2024-07-03,1583.22
2024-07-04,1588.86
2024-07-05,1591.19
2024-07-08,1592.92
2024-07-09,1594.63
2024-07-10,1595.86
2024-07-11,1596.88
2024-07-12,1597.89
2024-07-15,1598.84
2024-07-16,1599.66
2024-07-18,1600.26
2024-07-19,1600.53
2024-07-22,1602.18
2024-07-23,1602.82
2024-07-24,1602.87
2024-07-25,1603.4
2024-07-26,1603.98
2024-07-29,1604.02
2024-07-30,1604.48
2024-07-31,1604.92
2024-08-01,1606.25
2024-08-02,1608.32
2024-08-05,1608.61
2024-08-06,1608.32
2024-08-07,1608.92
2024-08-08,1610.24
2024-08-09,1611.81
2024-08-12,1613.7
2024-08-13,1613.29
2024-08-14,1613.08
2024-08-16,1613.82
2024-08-19,1614.52
2024-08-20,1615.43
2024-08-21,1615.83
2024-08-22,1616.44
2024-08-23,1616.78
2024-08-26,1617.69
2024-08-27,1618.47
2024-08-28,1619.2
2024-08-29,1619.96
2024-08-30,1620.63
2024-09-02,1620.87
2024-09-03,1621.52
2024-09-04,1622.32
2024-09-05,1623.22
2024-09-06,1623.76
2024-09-09,1624.65
2024-09-10,1625.66
2024-09-11,1626.38
2024-09-12,1627.95
2024-09-13,1629.44
2024-09-16,1631.07
2024-09-17,1632.55
2024-09-18,1634.99
2024-09-19,1637.87
2024-09-20,1641.93
2024-09-23,1646.55
2024-09-24,1651.31
2024-09-25,1656.32
2024-09-26,1661.31
2024-09-27,1664.89
2024-09-30,1667.53
2024-10-01,1669.83
2024-10-03,1670.3
2024-10-04,1669.81
2024-10-07,1667.77
2024-10-08,1667.11
2024-10-09,1665.78
2024-10-10,1665.65
2024-10-11,1665.07
2024-10-14,1665.98
2024-10-15,1666.69
2024-10-16,1667.99
2024-10-17,1668.19
2024-10-18,1668.72
2024-10-21,1671.08
2024-10-22,1672.78
2024-10-23,1675.25
2024-10-24,1678.17
2024-10-25,1680.73
2024-10-28,1682.82
2024-10-29,1685.53
2024-10-30,1687.46
2024-10-31,1689.35
2024-11-01,1691.23
2024-11-04,1692.13
2024-11-05,1694.7
2024-11-06,1697.08
2024-11-07,1699.02
2024-11-08,1701.19
2024-11-11,1703.74
2024-11-12,1704.31
2024-11-13,1703.41
2024-11-14,1702.99
2024-11-18,1703.08
2024-11-19,1704.61
2024-11-21,1706.05
2024-11-22,1707.6
2024-11-25,1710.66
2024-11-26,1713.59
2024-11-27,1717.46
2024-11-28,1720.43
2024-11-29,1723.4
2024-12-02,1726.59
2024-12-03,1730.5
2024-12-04,1735.58
2024-12-05,1740.68
2024-12-06,1745.2
2024-12-09,1750.09
2024-12-10,1754.72
2024-12-11,1758.97
2024-12-12,1762.9
2024-12-13,1767.17
2024-12-16,1771.02
2024-12-17,1773.46
2024-12-18,1774.92
2024-12-19,1775.65
2024-12-20,1775.48
2024-12-23,1776.48
2024-12-24,1777.33
2024-12-26,1777.86
2024-12-27,1778.66
2024-12-30,1778.63
2024-12-31,1778.4
2025-01-01,1778.57
2025-01-02,1779.17
2025-01-03,1777.99
2025-01-06,1775.35
2025-01-07,1772.92
2025-01-08,1769.83
2025-01-09,1765.83
2025-01-10,1761.55
2025-01-13,1756.43
2025-01-14,1752.12
2025-01-15,1747.84
2025-01-16,1744.09
2025-01-17,1739.88
2025-01-20,1736.4
2025-01-21,1732.72
2025-01-22,1730.1
2025-01-23,1727.55
2025-01-24,1724.5
2025-01-27,1720.78
2025-01-28,1718.81
2025-01-29,1717.18
2025-01-30,1716.17
2025-01-31,1715.49
2025-02-01,1714.53
2025-02-03,1713.09
2025-02-04,1713.4
2025-02-05,1714.36
2025-02-06,1715.51
2025-02-07,1716.19
2025-02-10,1716.17
2025-02-11,1715.59
2025-02-12,1715.25
2025-02-13,1714.56
2025-02-14,1713.79
2025-02-17,1713.93
2025-02-18,1714.28
2025-02-19,1714.79
2025-02-20,1713.71
2025-02-21,1712.87
2025-02-24,1711.47
2025-02-25,1710.33
2025-02-27,1709.95
2025-02-28,1710.83
2025-03-03,1710.47
2025-03-04,1710.45
2025-03-05,1709.65
2025-03-06,1708.92
2025-03-07,1708.15
2025-03-10,1707.34
2025-03-11,1706.49
2025-03-12,1706.67
2025-03-13,1706.67
2025-03-17,1706.81
2025-03-18,1707.81
2025-03-19,1709.23
2025-03-20,1711.57
2025-03-21,1713.87
2025-03-24,1717.25
2025-03-25,1721.33
2025-03-26,1724.68
2025-03-27,1728.62
2025-03-28,1732.53
2025-04-01,1733.91
2025-04-02,1736.38
2025-04-03,1738.68
2025-04-04,1741.76
2025-04-07,1742.39
2025-04-08,1743.44
2025-04-09,1744.28
2025-04-11,1746.73
2025-04-15,1751.36
2025-04-16,1756.33
2025-04-17,1762.23
2025-04-21,1768.69
2025-04-22,1776.26
2025-04-23,1782.05
2025-04-24,1787.34
2025-04-25,1792.19
2025-04-28,1797.21
2025-04-29,1801.59
2025-04-30,1806.43
2025-05-02,1811.08
2025-05-05,1816.01
2025-05-06,1820.55
2025-05-07,1825.45
2025-05-08,1829.49
2025-05-09,1831.85
2025-05-12,1836.77
2025-05-13,1840.13
2025-05-14,1842.9
2025-05-15,1846.46
2025-05-16,1849.92
2025-05-19,1853.4
2025-05-20,1855.82
2025-05-21,1858.6
2025-05-22,1861.0
2025-05-23,1863.85
2025-05-26,1866.84
2025-05-27,1869.18
2025-05-28,1871.31
2025-05-29,1873.51
2025-05-30,1876.31
2025-06-02,1878.5
2025-06-03,1880.31
2025-06-04,1882.69
2025-06-05,1885.32
2025-06-06,1888.98
