Sales,Expenses,Operating Profit,OPM %,Other Income,Interest,Depreciation,Profit before tax,Tax %,Net Profit,EPS in Rs
"{'Mar 2022': 104080.0, 'Jun 2022': 121082.0, 'Sep 2022': 114820.0, 'Dec 2022': 119170.0, 'Mar 2023': 118115.0, 'Jun 2023': 112985.0, 'Sep 2023': 103044.0, 'Dec 2023': 115499.0, 'Mar 2024': 116555.0, 'Jun 2024': 113095.0, 'Sep 2024': 102785.0, 'Dec 2024': 113166.0, 'Mar 2025': 111230.0}","{'Mar 2022': 98126.0, 'Jun 2022': 126906.0, 'Sep 2022': 113406.0, 'Dec 2022': 114957.0, 'Mar 2023': 107031.0, 'Jun 2023': 97200.0, 'Sep 2023': 90104.0, 'Dec 2023': 109300.0, 'Mar 2024': 107600.0, 'Jun 2024': 107468.0, 'Sep 2024': 98268.0, 'Dec 2024': 105710.0, 'Mar 2025': 103494.0}","{'Mar 2022': 5954.0, 'Jun 2022': -5824.0, 'Sep 2022': 1415.0, 'Dec 2022': 4213.0, 'Mar 2023': 11085.0, 'Jun 2023': 15785.0, 'Sep 2023': 12941.0, 'Dec 2023': 6199.0, 'Mar 2024': 8955.0, 'Jun 2024': 5627.0, 'Sep 2024': 4517.0, 'Dec 2024': 7456.0, 'Mar 2025': 7737.0}","{'Mar 2022': 6.0, 'Jun 2022': -5.0, 'Sep 2022': 1.0, 'Dec 2022': 4.0, 'Mar 2023': 9.0, 'Jun 2023': 14.0, 'Sep 2023': 13.0, 'Dec 2023': 5.0, 'Mar 2024': 8.0, 'Jun 2024': 5.0, 'Sep 2024': 4.0, 'Dec 2024': 7.0, 'Mar 2025': 7.0}","{'Mar 2022': 1131.0, 'Jun 2022': 615.0, 'Sep 2022': 673.0, 'Dec 2022': 415.0, 'Mar 2023': 523.0, 'Jun 2023': 1003.0, 'Sep 2023': 911.0, 'Dec 2023': 919.0, 'Mar 2024': 403.0, 'Jun 2024': 807.0, 'Sep 2024': 1278.0, 'Dec 2024': 548.0, 'Mar 2025': 1061.0}","{'Mar 2022': 752.0, 'Jun 2022': 710.0, 'Sep 2022': 937.0, 'Dec 2022': 1128.0, 'Mar 2023': 1148.0, 'Jun 2023': 1071.0, 'Sep 2023': 1190.0, 'Dec 2023': 920.0, 'Mar 2024': 967.0, 'Jun 2024': 889.0, 'Sep 2024': 923.0, 'Dec 2024': 861.0, 'Mar 2025': 919.0}","{'Mar 2022': 1603.0, 'Jun 2022': 1617.0, 'Sep 2022': 1561.0, 'Dec 2022': 1586.0, 'Mar 2023': 1605.0, 'Jun 2023': 1614.0, 'Sep 2023': 1605.0, 'Dec 2023': 1830.0, 'Mar 2024': 1722.0, 'Jun 2024': 1686.0, 'Sep 2024': 1779.0, 'Dec 2024': 1810.0, 'Mar 2025': 1982.0}","{'Mar 2022': 4730.0, 'Jun 2022': -7537.0, 'Sep 2022': -410.0, 'Dec 2022': 1913.0, 'Mar 2023': 8854.0, 'Jun 2023': 14103.0, 'Sep 2023': 11056.0, 'Dec 2023': 4367.0, 'Mar 2024': 6669.0, 'Jun 2024': 3859.0, 'Sep 2024': 3094.0, 'Dec 2024': 5333.0, 'Mar 2025': 5897.0}","{'Mar 2022': 41.0, 'Jun 2022': -18.0, 'Sep 2022': -17.0, 'Dec 2022': 9.0, 'Mar 2023': 22.0, 'Jun 2023': 25.0, 'Sep 2023': 25.0, 'Dec 2023': 27.0, 'Mar 2024': 28.0, 'Jun 2024': 26.0, 'Sep 2024': 26.0, 'Dec 2024': 29.0, 'Mar 2025': 26.0}","{'Mar 2022': 2803.0, 'Jun 2022': -6148.0, 'Sep 2022': -338.0, 'Dec 2022': 1747.0, 'Mar 2023': 6870.0, 'Jun 2023': 10644.0, 'Sep 2023': 8244.0, 'Dec 2023': 3181.0, 'Mar 2024': 4790.0, 'Jun 2024': 2842.0, 'Sep 2024': 2297.0, 'Dec 2024': 3806.0, 'Mar 2025': 4392.0}","{'Mar 2022': 6.46, 'Jun 2022': -14.17, 'Sep 2022': -0.78, 'Dec 2022': 4.03, 'Mar 2023': 15.84, 'Jun 2023': 24.53, 'Sep 2023': 19.0, 'Dec 2023': 7.33, 'Mar 2024': 11.04, 'Jun 2024': 6.55, 'Sep 2024': 5.29, 'Dec 2024': 8.77, 'Mar 2025': 10.12}"
