CalendarMonth,CalendarYear,FiscalYear,ActualReportDate,Type,CurrencyCode,Reported,ReportedDate,SurprisePercent,SurpriseMean,SUE,NumEstimates,Mean,High,Low,Median,StandardDeviation,SmartEstimate
3,2024,2024,2024-04-29T04:16:00,Actual,INR,84.43,2024-04-29T04:16:00,59.96,52.78,3.92,28,,,,,,
3,2025,2025,2025-05-13T06:44:00,Actual,INR,80.31,2025-05-13T06:44:00,37.31,58.49,6.39,27,,,,,,
3,2026,2026,,Estimate,INR,,,,,,27,59.0,75.0,40.0,59.0,8.0,58.0
3,2027,2027,,Estimate,INR,,,,,,25,70.0,85.0,52.0,71.0,8.0,71.0
3,2028,2028,,Estimate,INR,,,,,,9,85.0,94.0,71.0,84.0,6.0,84.0
