Date,50 DMA
2024-06-06,959.35
2024-06-07,959.79
2024-06-10,960.39
2024-06-11,961.44
2024-06-12,962.51
2024-06-13,963.43
2024-06-14,964.6
2024-06-18,965.44
2024-06-19,965.9
2024-06-20,966.39
2024-06-21,966.21
2024-06-24,965.89
2024-06-25,965.46
2024-06-26,964.93
2024-06-27,965.21
2024-06-28,966.17
2024-07-01,967.58
2024-07-02,968.12
2024-07-03,968.41
2024-07-04,969.58
2024-07-05,970.52
2024-07-08,971.78
2024-07-09,973.47
2024-07-10,974.73
2024-07-11,976.54
2024-07-12,978.11
2024-07-15,979.93
2024-07-16,981.55
2024-07-18,983.23
2024-07-19,983.5
2024-07-22,984.27
2024-07-23,984.96
2024-07-24,986.63
2024-07-25,990.72
2024-07-26,995.73
2024-07-29,1000.76
2024-07-30,1007.07
2024-07-31,1012.94
2024-08-01,1018.1
2024-08-02,1021.18
2024-08-05,1020.99
2024-08-06,1020.71
2024-08-07,1020.89
2024-08-08,1021.71
2024-08-09,1023.52
2024-08-12,1025.59
2024-08-13,1026.68
2024-08-14,1028.08
2024-08-16,1030.84
2024-08-19,1033.07
2024-08-20,1035.18
2024-08-21,1037.14
2024-08-22,1038.37
2024-08-23,1040.2
2024-08-26,1042.25
2024-08-27,1043.62
2024-08-28,1044.83
2024-08-29,1047.85
2024-08-30,1050.34
2024-09-02,1052.0
2024-09-03,1053.29
2024-09-04,1054.36
2024-09-05,1054.94
2024-09-06,1054.72
2024-09-09,1054.09
2024-09-10,1053.37
2024-09-11,1050.35
2024-09-12,1047.83
2024-09-13,1045.65
2024-09-16,1043.4
2024-09-17,1040.72
2024-09-18,1037.63
2024-09-19,1034.86
2024-09-20,1032.35
2024-09-23,1029.98
2024-09-24,1027.91
2024-09-25,1025.39
2024-09-26,1024.13
2024-09-27,1022.91
2024-09-30,1021.01
2024-10-01,1018.82
2024-10-03,1015.17
2024-10-04,1011.86
2024-10-07,1008.57
2024-10-08,1005.09
2024-10-09,1002.5
2024-10-10,999.6
2024-10-11,996.9
2024-10-14,994.2
2024-10-15,991.19
2024-10-16,987.91
2024-10-17,984.13
2024-10-18,981.23
2024-10-21,978.17
2024-10-22,974.3
2024-10-23,970.51
2024-10-24,966.96
2024-10-25,962.94
2024-10-28,959.62
2024-10-29,955.04
2024-10-30,950.54
2024-10-31,945.97
2024-11-01,941.95
2024-11-04,937.33
2024-11-05,933.34
2024-11-06,929.67
2024-11-07,925.36
2024-11-08,920.65
2024-11-11,916.11
2024-11-12,910.96
2024-11-13,906.07
2024-11-14,900.9
2024-11-18,895.84
2024-11-19,891.43
2024-11-21,886.81
2024-11-22,883.06
2024-11-25,879.67
2024-11-26,875.88
2024-11-27,872.27
2024-11-28,868.63
2024-11-29,865.41
2024-12-02,862.45
2024-12-03,860.05
2024-12-04,857.23
2024-12-05,854.69
2024-12-06,853.21
2024-12-09,851.07
2024-12-10,849.07
2024-12-11,847.11
2024-12-12,844.72
2024-12-13,842.59
2024-12-16,840.32
2024-12-17,837.95
2024-12-18,834.72
2024-12-19,831.17
2024-12-20,826.97
2024-12-23,822.86
2024-12-24,819.46
2024-12-26,816.37
2024-12-27,813.79
2024-12-30,810.65
2024-12-31,807.88
2025-01-01,805.58
2025-01-02,803.99
2025-01-03,803.46
2025-01-06,802.39
2025-01-07,802.03
2025-01-08,801.76
2025-01-09,800.91
2025-01-10,799.88
2025-01-13,797.96
2025-01-14,796.88
2025-01-15,795.58
2025-01-16,794.75
2025-01-17,794.16
2025-01-20,793.38
2025-01-21,792.1
2025-01-22,790.17
2025-01-23,788.69
2025-01-24,786.55
2025-01-27,783.67
2025-01-28,781.49
2025-01-29,780.36
2025-01-30,777.08
2025-01-31,774.69
2025-02-01,772.02
2025-02-03,768.7
2025-02-04,766.42
2025-02-05,764.48
2025-02-06,762.33
2025-02-07,760.15
2025-02-10,757.64
2025-02-11,754.51
2025-02-12,751.75
2025-02-13,749.09
2025-02-14,746.41
2025-02-17,744.06
2025-02-18,741.64
2025-02-19,739.27
2025-02-20,737.33
2025-02-21,734.81
2025-02-24,732.2
2025-02-25,729.43
2025-02-27,726.26
2025-02-28,722.12
2025-03-03,718.16
2025-03-04,714.28
2025-03-05,711.4
2025-03-06,708.58
2025-03-07,706.22
2025-03-10,703.94
2025-03-11,701.75
2025-03-12,700.44
2025-03-13,698.68
2025-03-17,697.2
2025-03-18,696.53
2025-03-19,695.97
2025-03-20,695.74
2025-03-21,696.02
2025-03-24,696.7
2025-03-25,697.24
2025-03-26,697.67
2025-03-27,696.53
2025-03-28,695.66
2025-04-01,694.73
2025-04-02,693.83
2025-04-03,692.27
2025-04-04,689.19
2025-04-07,684.9
2025-04-08,681.13
2025-04-09,677.28
2025-04-11,674.06
2025-04-15,672.02
2025-04-16,669.83
2025-04-17,667.94
2025-04-21,666.45
2025-04-22,665.05
2025-04-23,664.85
2025-04-24,664.99
2025-04-25,664.61
2025-04-28,664.75
2025-04-29,664.78
2025-04-30,663.97
2025-05-02,663.5
2025-05-05,663.43
2025-05-06,662.83
2025-05-07,663.52
2025-05-08,664.27
2025-05-09,666.01
2025-05-12,668.16
2025-05-13,669.71
2025-05-14,670.85
2025-05-15,673.1
2025-05-16,675.36
2025-05-19,677.48
2025-05-20,679.11
2025-05-21,680.98
2025-05-22,682.41
2025-05-23,683.81
2025-05-26,685.58
2025-05-27,686.79
2025-05-28,688.02
2025-05-29,689.45
2025-05-30,690.62
2025-06-02,691.45
2025-06-03,691.93
2025-06-04,692.61
2025-06-05,693.3
2025-06-06,693.99
