Date,Price on NSE
2024-06-06,938.25
2024-06-07,970.5
2024-06-10,975.15
2024-06-11,987.1
2024-06-12,988.7
2024-06-13,985.85
2024-06-14,993.4
2024-06-18,985.9
2024-06-19,977.35
2024-06-20,978.25
2024-06-21,961.8
2024-06-24,958.05
2024-06-25,955.0
2024-06-26,951.85
2024-06-27,972.1
2024-06-28,989.75
2024-07-01,1002.05
2024-07-02,981.3
2024-07-03,975.65
2024-07-04,998.2
2024-07-05,993.65
2024-07-08,1002.6
2024-07-09,1014.95
2024-07-10,1005.5
2024-07-11,1020.8
2024-07-12,1016.75
2024-07-15,1024.45
2024-07-16,1021.15
2024-07-18,1024.55
2024-07-19,990.0
2024-07-22,1003.15
2024-07-23,1001.8
2024-07-24,1027.7
2024-07-25,1090.95
2024-07-26,1118.3
2024-07-29,1124.0
2024-07-30,1161.85
2024-07-31,1156.65
2024-08-01,1144.4
2024-08-02,1096.65
2024-08-05,1016.45
2024-08-06,1013.75
2024-08-07,1025.3
2024-08-08,1041.75
2024-08-09,1068.1
2024-08-12,1076.15
2024-08-13,1053.45
2024-08-14,1062.35
2024-08-16,1098.35
2024-08-19,1087.7
2024-08-20,1086.9
2024-08-21,1085.2
2024-08-22,1068.45
2024-08-23,1085.15
2024-08-26,1092.4
2024-08-27,1077.25
2024-08-28,1074.55
2024-08-29,1121.65
2024-08-30,1111.35
2024-09-02,1092.65
2024-09-03,1085.1
2024-09-04,1080.45
2024-09-05,1069.15
2024-09-06,1049.35
2024-09-09,1038.7
2024-09-10,1035.8
2024-09-11,976.3
2024-09-12,986.15
2024-09-13,992.1
2024-09-16,988.4
2024-09-17,974.95
2024-09-18,962.05
2024-09-19,967.0
2024-09-20,970.85
2024-09-23,971.8
2024-09-24,977.3
2024-09-25,963.6
2024-09-26,993.15
2024-09-27,993.0
2024-09-30,974.65
2024-10-01,965.2
2024-10-03,925.7
2024-10-04,930.75
2024-10-07,927.85
2024-10-08,919.8
2024-10-09,939.15
2024-10-10,928.5
2024-10-11,930.7
2024-10-14,928.25
2024-10-15,917.3
2024-10-16,907.45
2024-10-17,891.6
2024-10-18,910.15
2024-10-21,903.3
2024-10-22,879.5
2024-10-23,877.65
2024-10-24,880.0
2024-10-25,864.3
2024-10-28,878.45
2024-10-29,842.75
2024-10-30,840.2
2024-10-31,834.05
2024-11-01,843.45
2024-11-04,824.1
2024-11-05,835.65
2024-11-06,839.7
2024-11-07,819.75
2024-11-08,805.45
2024-11-11,804.7
2024-11-12,784.85
2024-11-13,786.25
2024-11-14,774.3
2024-11-18,771.9
2024-11-19,783.2
2024-11-21,773.85
2024-11-22,791.0
2024-11-25,796.6
2024-11-26,783.0
2024-11-27,783.95
2024-11-28,779.45
2024-11-29,786.45
2024-12-02,790.05
2024-12-03,801.25
2024-12-04,788.1
2024-12-05,792.55
2024-12-06,816.8
2024-12-09,798.75
2024-12-10,799.9
2024-12-11,799.1
2024-12-12,786.35
2024-12-13,790.3
2024-12-16,784.8
2024-12-17,779.75
2024-12-18,755.7
2024-12-19,744.05
2024-12-20,724.05
2024-12-23,722.2
2024-12-24,736.1
2024-12-26,740.8
2024-12-27,750.5
2024-12-30,733.65
2024-12-31,740.15
2025-01-01,749.25
2025-01-02,765.05
2025-01-03,790.4
2025-01-06,776.25
2025-01-07,793.25
2025-01-08,794.95
2025-01-09,780.1
2025-01-10,774.65
2025-01-13,751.0
2025-01-14,770.5
2025-01-15,763.6
2025-01-16,774.35
2025-01-17,779.75
2025-01-20,774.35
2025-01-21,760.75
2025-01-22,742.75
2025-01-23,752.5
2025-01-24,734.1
2025-01-27,713.05
2025-01-28,728.25
2025-01-29,752.5
2025-01-30,696.85
2025-01-31,716.1
2025-02-01,706.55
2025-02-03,687.45
2025-02-04,710.55
2025-02-05,717.05
2025-02-06,709.65
2025-02-07,706.75
2025-02-10,696.0
2025-02-11,677.75
2025-02-12,684.35
2025-02-13,683.85
2025-02-14,680.65
2025-02-17,686.6
2025-02-18,682.4
2025-02-19,681.0
2025-02-20,689.8
2025-02-21,673.2
2025-02-24,668.25
2025-02-25,661.6
2025-02-27,648.55
2025-02-28,620.65
2025-03-03,621.15
2025-03-04,619.2
2025-03-05,640.8
2025-03-06,639.65
2025-03-07,648.3
2025-03-10,648.15
2025-03-11,648.05
2025-03-12,668.3
2025-03-13,655.5
2025-03-17,661.05
2025-03-18,680.05
2025-03-19,682.25
2025-03-20,690.05
2025-03-21,702.95
2025-03-24,713.5
2025-03-25,710.3
2025-03-26,708.25
2025-03-27,668.55
2025-03-28,674.45
2025-04-01,671.85
2025-04-02,671.9
2025-04-03,653.95
2025-04-04,613.85
2025-04-07,579.75
2025-04-08,588.85
2025-04-09,582.9
2025-04-11,595.05
2025-04-15,622.2
2025-04-16,616.05
2025-04-17,621.55
2025-04-21,630.05
2025-04-22,630.85
2025-04-23,659.9
2025-04-24,668.35
2025-04-25,655.25
2025-04-28,668.15
2025-04-29,665.6
2025-04-30,644.25
2025-05-02,652.0
2025-05-05,661.55
2025-05-06,648.2
2025-05-07,680.3
2025-05-08,682.85
2025-05-09,708.5
2025-05-12,720.8
2025-05-13,707.7
2025-05-14,698.95
2025-05-15,728.1
2025-05-16,730.7
2025-05-19,729.5
2025-05-20,718.9
2025-05-21,726.8
2025-05-22,717.45
2025-05-23,718.25
2025-05-26,729.0
2025-05-27,716.45
2025-05-28,717.95
2025-05-29,724.45
2025-05-30,719.5
2025-06-02,711.6
2025-06-03,703.85
2025-06-04,709.15
2025-06-05,710.15
2025-06-06,711.0
